record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_legitimate_counterexample,amount_percentile_flag,balance_usage_ratio
L01_002213,285,TRANSFER,1476385.12,C1579225977,3654618.05,2178232.93,C88027532,43633701.16,45110086.28,0,0,L01_02213,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.404
L01_002214,212,TRANSFER,1235866.33,C1234961299,2021418.15,785551.82,C1282282294,1615568.79,2851435.12,0,0,L01_02214,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6114
L01_002215,299,TRANSFER,1309207.08,C2008254628,3825221.41,2516014.33,C1068106406,0.0,1309207.08,0,0,L01_02215,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3423
L01_002216,227,TRANSFER,2529484.95,C1953477850,4775252.49,2245767.54,C566199195,0.0,2529484.95,0,0,L01_02216,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5297
L01_002217,254,TRANSFER,1018840.34,C763693268,2043609.04,1024768.7,C396586530,117726.76,1136567.1,0,0,L01_02217,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4985
L01_002218,322,TRANSFER,2103991.99,C1034599387,4425517.02,2321525.03,C126956197,87471.24,2191463.23,0,0,L01_02218,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4754
L01_002219,187,TRANSFER,2104864.91,C680534895,3319027.7,1214162.79,C2014231306,0.0,2104864.91,0,0,L01_02219,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6342
L01_002220,226,TRANSFER,1293754.98,C1485131243,2904186.42,1610431.44,C152213122,3717990.79,5011745.77,0,0,L01_02220,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4455
L01_002221,9,TRANSFER,2230019.24,C1802438378,3757532.77,1527513.53,C1311325237,11078143.68,13308162.92,0,0,L01_02221,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5935
L01_002222,163,TRANSFER,977818.2,C1576895279,2054841.42,1077023.22,C1620273285,0.0,977818.2,0,0,L01_02222,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4759
L01_002223,229,TRANSFER,1083106.11,C1327504261,2194443.04,1111336.93,C558120678,0.0,1083106.11,0,0,L01_02223,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4936
L01_002224,403,TRANSFER,2076211.29,C104711721,5521185.89,3444974.6,C1519502068,3656989.94,5733201.23,0,0,L01_02224,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.376
L01_002225,37,TRANSFER,923962.8,C1988813916,2499093.71,1575130.91,C1312463806,177751.38,1101714.18,0,0,L01_02225,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3697
L01_002226,179,TRANSFER,1227710.58,C407979632,2124085.8,896375.22,C149856210,3481609.34,4709319.92,0,0,L01_02226,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.578
L01_002227,354,TRANSFER,1566247.78,C1963822475,3210536.65,1644288.87,C512673533,2311170.69,3877418.47,0,0,L01_02227,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4878
L01_002228,347,TRANSFER,1743962.28,C985735264,3592614.16,1848651.88,C1072635222,0.0,1743962.28,0,0,L01_02228,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4854
L01_002229,189,TRANSFER,1221095.83,C2035406853,2108973.74,887877.91,C1772465922,1600656.37,2821752.2,0,0,L01_02229,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.579
L01_002230,230,TRANSFER,1156170.88,C1579444775,3118979.36,1962808.48,C1679143921,0.0,1156170.88,0,0,L01_02230,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3707
L01_002231,400,TRANSFER,1620021.36,C1020301223,4148619.54,2528598.18,C2016104739,14378757.71,15998779.07,0,0,L01_02231,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3905
L01_002232,13,TRANSFER,1877810.89,C2135387634,3352967.82,1475156.93,C2094777811,10050938.87,11928749.76,0,0,L01_02232,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.56
L01_002233,394,TRANSFER,3518408.18,C1646870482,7213028.31,3694620.13,C301648379,307341.03,3825749.21,0,0,L01_02233,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4878
L01_002234,187,TRANSFER,1252182.78,C1077052327,2077005.02,824822.24,C1974527146,730865.36,1983048.14,0,0,L01_02234,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6029
L01_002235,10,TRANSFER,1098190.06,C1034152726,2682120.45,1583930.39,C525447900,4615.0,1102805.06,0,0,L01_02235,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4094
L01_002236,349,TRANSFER,1717241.95,C1932651414,2888500.37,1171258.42,C1694312677,5247830.02,6965071.97,0,0,L01_02236,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5945
L01_002237,158,TRANSFER,1215572.37,C457100991,3621070.06,2405497.69,C1738994372,3190787.12,4406359.49,0,0,L01_02237,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3357
L01_002238,239,TRANSFER,1813390.53,C465183866,4843608.02,3030217.49,C884187992,18027597.09,19840987.62,0,0,L01_02238,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3744
L01_002239,156,TRANSFER,2215330.58,C2034513333,4619756.96,2404426.38,C463004569,102547.21,2317877.79,0,0,L01_02239,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4795
L01_002240,349,TRANSFER,1435942.85,C247229004,3400091.39,1964148.54,C1982375281,0.0,1435942.85,0,0,L01_02240,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4223
L01_002241,373,TRANSFER,1318171.36,C1053327626,3779214.06,2461042.7,C2009714060,0.0,1318171.36,0,0,L01_02241,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3488
L01_002242,17,TRANSFER,1704704.46,C452352344,3973919.96,2269215.5,C232834050,3394281.1,5098985.56,0,0,L01_02242,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.429
L01_002243,11,TRANSFER,1104075.92,C1955681263,1945103.25,841027.33,C355458737,1169727.87,2273803.79,0,0,L01_02243,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5676
L01_002244,10,TRANSFER,2394539.8,C343616886,4952040.09,2557500.29,C1494880280,291767.24,2686307.04,0,0,L01_02244,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4835
L01_002245,376,TRANSFER,5532463.4,C1838092983,15295697.26,9763233.86,C1290821128,325002.31,5857465.71,0,0,L01_02245,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3617
L01_002246,282,TRANSFER,1031098.67,C1563147514,2543018.78,1511920.11,C720252194,9443653.54,10474752.21,0,0,L01_02246,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4055
L01_002247,301,TRANSFER,2516077.97,C83957383,6230026.89,3713948.92,C1133413799,4784404.17,7300482.14,0,0,L01_02247,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4039
L01_002248,277,TRANSFER,15309462.08,C1007841851,42870049.12,27560587.04,C294810721,31426313.11,46735775.19,0,0,L01_02248,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3571
L01_002249,256,TRANSFER,936310.05,C643634105,2660019.01,1723708.96,C1472474717,1264463.08,2200773.13,0,0,L01_02249,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.352
L01_002250,357,TRANSFER,3421172.69,C1379860599,9851912.88,6430740.19,C1028362359,73838946.14,77260118.83,0,0,L01_02250,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3473
L01_002251,306,TRANSFER,4541497.53,C301617452,7458382.36,2916884.83,C819133291,5828795.3,10370292.83,0,0,L01_02251,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6089
L01_002252,158,TRANSFER,1336307.11,C291261921,3095139.83,1758832.72,C1571314648,341136.28,1677443.39,0,0,L01_02252,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4317
L01_002253,12,TRANSFER,2469298.6,C1266672724,6446756.59,3977457.99,C1960018912,434411.57,2903710.17,0,0,L01_02253,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.383
L01_002254,20,TRANSFER,1897009.6,C252125673,4999360.64,3102351.04,C54468442,2050980.94,3947990.54,0,0,L01_02254,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3795
L01_002255,328,TRANSFER,2958980.85,C1310650931,7131363.71,4172382.86,C2085331183,65746.35,3024727.2,0,0,L01_02255,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4149
L01_002256,37,TRANSFER,1248568.45,C552286515,2185220.78,936652.33,C377480717,1224044.5,2472612.95,0,0,L01_02256,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5714
L01_002257,353,TRANSFER,2424667.14,C1614063833,6537219.83,4112552.69,C602717046,75416.84,2500083.98,0,0,L01_02257,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3709
L01_002258,263,TRANSFER,1136634.31,C1444243143,2932706.34,1796072.03,C1356509463,1475506.65,2612140.96,0,0,L01_02258,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3876
L01_002259,350,TRANSFER,919058.57,C48664509,1497333.58,578275.01,C1828559933,3736851.74,4655910.31,0,0,L01_02259,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6138
L01_002260,34,TRANSFER,1156953.91,C669737910,2540340.75,1383386.84,C339082934,1398149.84,2555103.75,0,0,L01_02260,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4554
L01_002261,305,TRANSFER,10273879.66,C180366262,18091953.79,7818074.13,C483714115,42769.02,10316648.68,0,0,L01_02261,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5679
L01_002262,500,TRANSFER,1066231.82,C983004932,2139090.88,1072859.06,C425164123,5138778.53,6205010.35,0,0,L01_02262,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4985
L01_002263,375,TRANSFER,1063912.04,C366498189,1624723.1,560811.06,C1045753085,0.0,1063912.04,0,0,L01_02263,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6548
L01_002264,226,TRANSFER,6212185.63,C403627275,13048663.63,6836478.0,C136999064,6533919.08,12746104.71,0,0,L01_02264,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4761
L01_002265,250,TRANSFER,1023317.75,C1954106326,2379024.85,1355707.1,C1824081834,1957064.52,2980382.27,0,0,L01_02265,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4301
L01_002266,301,TRANSFER,6579386.78,C442031506,15983790.45,9404403.67,C1372234884,10946486.01,17525872.79,0,0,L01_02266,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4116
L01_002267,237,TRANSFER,971227.87,C1040301421,2423442.28,1452214.41,C684404656,8780279.41,9751507.28,0,0,L01_02267,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4008
L01_002268,393,TRANSFER,933525.6,C1817202964,2571337.42,1637811.82,C90705857,4144658.68,5078184.28,0,0,L01_02268,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3631
L01_002269,348,TRANSFER,909638.91,C363368,1658448.53,748809.62,C2126520012,5399800.72,6309439.63,0,0,L01_02269,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5485
L01_002270,155,TRANSFER,1349760.92,C1433091757,2268573.86,918812.94,C1813887782,6481857.56,7831618.48,0,0,L01_02270,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.595
L01_002271,354,TRANSFER,7963797.77,C378834032,22117901.4,14154103.63,C1540554564,22989798.99,30953596.76,0,0,L01_02271,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3601
L01_002272,299,TRANSFER,2074236.32,C799998366,3598632.46,1524396.14,C1063361489,6490332.96,8564569.28,0,0,L01_02272,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5764
L01_002273,34,TRANSFER,1302040.57,C2106390674,3856826.61,2554786.04,C1782098044,5545784.53,6847825.1,0,0,L01_02273,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3376
L01_002274,36,TRANSFER,2235201.27,C1453908182,6177665.69,3942464.42,C164339272,616411.23,2851612.5,0,0,L01_02274,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3618
L01_002275,212,TRANSFER,1092095.92,C723664981,2458651.83,1366555.91,C1674513830,10822133.0,11914228.92,0,0,L01_02275,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4442
L01_002276,233,TRANSFER,1449465.02,C412920664,4308001.57,2858536.55,C1421925436,1123453.57,2572918.59,0,0,L01_02276,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3365
L01_002277,233,TRANSFER,1580789.42,C863338902,2602082.28,1021292.86,C366748923,1657351.66,3238141.08,0,0,L01_02277,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6075
L01_002278,350,TRANSFER,2597663.55,C1992435395,5077389.65,2479726.1,C1523762310,11383617.96,13981281.51,0,0,L01_02278,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5116
L01_002279,400,TRANSFER,1310923.34,C177741298,3221379.93,1910456.59,C921098057,2698548.42,4009471.76,0,0,L01_02279,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4069
L01_002280,304,TRANSFER,3250525.63,C382121152,6582347.89,3331822.26,C501612316,20000000.0,23250525.63,0,0,L01_02280,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4938
L01_002281,399,TRANSFER,1843634.44,C48228205,5332821.07,3489186.63,C2056964049,7648700.32,9492334.76,0,0,L01_02281,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3457
L01_002282,347,TRANSFER,2222312.54,C696710238,3552231.33,1329918.79,C457186627,6493126.04,8715438.58,0,0,L01_02282,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.6256
L01_002283,209,TRANSFER,1019070.17,C370105023,2368439.07,1349368.9,C726380080,1798905.25,2817975.42,0,0,L01_02283,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4303
L01_002284,178,TRANSFER,1206069.68,C1532894222,2878043.36,1671973.68,C879036123,0.0,1206069.68,0,0,L01_02284,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4191
L01_002285,287,TRANSFER,4677782.32,C1017082500,11596653.6,6918871.28,C706689972,8894413.07,13572195.39,0,0,L01_02285,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4034
L01_002286,398,TRANSFER,1422909.83,C2093842671,2680049.72,1257139.89,C1518498541,1944893.35,3367803.18,0,0,L01_02286,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5309
L01_002287,376,TRANSFER,6888222.07,C165577361,14099154.87,7210932.8,C1189528223,0.0,6888222.07,0,0,L01_02287,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4886
L01_002288,162,TRANSFER,1092085.09,C2103468613,3020184.03,1928098.94,C1209782184,0.0,1092085.09,0,0,L01_02288,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3616
L01_002289,38,TRANSFER,1261150.12,C1636723277,2260503.32,999353.2,C1088580143,40998.0,1302148.12,0,0,L01_02289,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.5579
L01_002290,305,TRANSFER,9696097.71,C1273896706,26570233.72,16874136.01,C402098544,10000000.0,19696097.71,0,0,L01_02290,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3649
L01_002291,18,TRANSFER,949289.05,C1947307152,2225117.52,1275828.47,C1339462616,395938.5,1345227.55,0,0,L01_02291,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.4266
L01_002292,162,TRANSFER,952817.79,C1087505516,2518565.41,1565747.62,C2098853793,86788.55,1039606.34,0,0,L01_02292,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.3783
L01_002293,306,TRANSFER,1361826.07,C1451965231,3500452.78,2138626.71,C77059862,1560789.63,2922615.7,0,0,L01_02293,LEGITIMATE_HIGH_VALUE,High-value transaction within observed legitimate transaction distribution,NONE,1,1,0.389
