record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,dispersion_position,destinations_in_scenario,common_sender,balance_usage_ratio
S10_001793,487,TRANSFER,26362.73,C2021762291,490096.34,463733.61,C_SYN_579597051,0.0,26362.73,1,0,S10_00359,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C2021762291,0.0538
S10_001794,482,TRANSFER,31292.84,C2021762291,463733.61,432440.77,C_SYN_622677373,0.0,31292.84,1,0,S10_00359,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C2021762291,0.0675
S10_001795,482,TRANSFER,21713.47,C2021762291,432440.77,410727.3,C_SYN_431215338,0.0,21713.47,1,0,S10_00359,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C2021762291,0.0502
S10_001796,46,TRANSFER,564859.4,C1392875026,9566533.48,9001674.08,C_SYN_953171947,0.0,564859.4,1,0,S10_00360,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1392875026,0.059
S10_001797,45,TRANSFER,379673.19,C1392875026,9001674.08,8622000.89,C_SYN_274766951,0.0,379673.19,1,0,S10_00360,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1392875026,0.0422
S10_001798,46,TRANSFER,384723.54,C1392875026,8622000.89,8237277.35,C_SYN_678672017,0.0,384723.54,1,0,S10_00360,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1392875026,0.0446
S10_001799,45,TRANSFER,630551.1,C1392875026,8237277.35,7606726.25,C_SYN_342302497,0.0,630551.1,1,0,S10_00360,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1392875026,0.0765
S10_001800,48,TRANSFER,431826.14,C1392875026,7606726.25,7174900.11,C_SYN_898843224,0.0,431826.14,1,0,S10_00360,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1392875026,0.0568
S10_001801,516,TRANSFER,636227.01,C1685773180,12110570.6,11474343.59,C_SYN_745588723,0.0,636227.01,1,0,S10_00361,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1685773180,0.0525
S10_001802,517,TRANSFER,504853.92,C1685773180,11474343.59,10969489.67,C_SYN_574059132,0.0,504853.92,1,0,S10_00361,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1685773180,0.044
S10_001803,518,TRANSFER,723207.38,C1685773180,10969489.67,10246282.29,C_SYN_365712968,0.0,723207.38,1,0,S10_00361,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1685773180,0.0659
S10_001804,520,TRANSFER,600749.26,C1685773180,10246282.29,9645533.03,C_SYN_550281950,0.0,600749.26,1,0,S10_00361,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1685773180,0.0586
S10_001805,519,TRANSFER,562605.08,C1685773180,9645533.03,9082927.95,C_SYN_159537422,0.0,562605.08,1,0,S10_00361,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1685773180,0.0583
S10_001806,621,TRANSFER,723207.38,C1177457687,14464147.6,13740940.22,C_SYN_800196497,0.0,723207.38,1,0,S10_00362,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1177457687,0.05
S10_001807,626,TRANSFER,723207.38,C1177457687,13740940.22,13017732.84,C_SYN_683746158,0.0,723207.38,1,0,S10_00362,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1177457687,0.0526
S10_001808,626,TRANSFER,723207.38,C1177457687,13017732.84,12294525.46,C_SYN_869085185,0.0,723207.38,1,0,S10_00362,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1177457687,0.0556
S10_001809,623,TRANSFER,723207.38,C1177457687,12294525.46,11571318.08,C_SYN_383807324,0.0,723207.38,1,0,S10_00362,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1177457687,0.0588
S10_001810,622,TRANSFER,723207.38,C1177457687,11571318.08,10848110.7,C_SYN_880569100,0.0,723207.38,1,0,S10_00362,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1177457687,0.0625
S10_001811,74,TRANSFER,723207.38,C845330413,14464147.6,13740940.22,C_SYN_999605667,0.0,723207.38,1,0,S10_00363,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C845330413,0.05
S10_001812,75,TRANSFER,723207.38,C845330413,13740940.22,13017732.84,C_SYN_100250231,0.0,723207.38,1,0,S10_00363,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C845330413,0.0526
S10_001813,77,TRANSFER,723207.38,C845330413,13017732.84,12294525.46,C_SYN_814093196,0.0,723207.38,1,0,S10_00363,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C845330413,0.0556
S10_001814,78,TRANSFER,723207.38,C845330413,12294525.46,11571318.08,C_SYN_851160587,0.0,723207.38,1,0,S10_00363,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C845330413,0.0588
S10_001815,79,TRANSFER,723207.38,C845330413,11571318.08,10848110.7,C_SYN_557720356,0.0,723207.38,1,0,S10_00363,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C845330413,0.0625
S10_001816,434,TRANSFER,126567.18,C1810529770,2596625.76,2470058.58,C_SYN_236970418,0.0,126567.18,1,0,S10_00364,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1810529770,0.0487
S10_001817,434,TRANSFER,112648.72,C1810529770,2470058.58,2357409.86,C_SYN_685353412,0.0,112648.72,1,0,S10_00364,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1810529770,0.0456
S10_001818,437,TRANSFER,164745.41,C1810529770,2357409.86,2192664.45,C_SYN_168112374,0.0,164745.41,1,0,S10_00364,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1810529770,0.0699
S10_001819,439,TRANSFER,114969.4,C1810529770,2192664.45,2077695.05,C_SYN_750134238,0.0,114969.4,1,0,S10_00364,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1810529770,0.0524
S10_001820,436,TRANSFER,130225.73,C1810529770,2077695.05,1947469.32,C_SYN_923154776,0.0,130225.73,1,0,S10_00364,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1810529770,0.0627
S10_001821,472,TRANSFER,723207.38,C873199152,14404560.0,13681352.62,C_SYN_987258698,0.0,723207.38,1,0,S10_00365,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C873199152,0.0502
S10_001822,467,TRANSFER,723207.38,C873199152,13681352.62,12958145.24,C_SYN_723709045,0.0,723207.38,1,0,S10_00365,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C873199152,0.0529
S10_001823,467,TRANSFER,723207.38,C873199152,12958145.24,12234937.86,C_SYN_371727443,0.0,723207.38,1,0,S10_00365,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C873199152,0.0558
S10_001824,469,TRANSFER,708310.48,C873199152,12234937.86,11526627.38,C_SYN_684409412,0.0,708310.48,1,0,S10_00365,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C873199152,0.0579
S10_001825,467,TRANSFER,723207.38,C873199152,11526627.38,10803420.0,C_SYN_736860117,0.0,723207.38,1,0,S10_00365,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C873199152,0.0627
S10_001826,310,TRANSFER,189485.93,C1996657323,4477686.44,4288200.51,C_SYN_986016869,0.0,189485.93,1,0,S10_00366,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1996657323,0.0423
S10_001827,306,TRANSFER,197793.94,C1996657323,4288200.51,4090406.57,C_SYN_708032355,0.0,197793.94,1,0,S10_00366,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1996657323,0.0461
S10_001828,308,TRANSFER,234878.33,C1996657323,4090406.57,3855528.24,C_SYN_644071174,0.0,234878.33,1,0,S10_00366,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1996657323,0.0574
S10_001829,305,TRANSFER,264966.94,C1996657323,3855528.24,3590561.3,C_SYN_209821469,0.0,264966.94,1,0,S10_00366,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1996657323,0.0687
S10_001830,309,TRANSFER,232296.47,C1996657323,3590561.3,3358264.83,C_SYN_483285714,0.0,232296.47,1,0,S10_00366,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1996657323,0.0647
S10_001831,523,TRANSFER,723207.38,C1797034468,13515966.64,12792759.26,C_SYN_560553370,0.0,723207.38,1,0,S10_00367,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1797034468,0.0535
S10_001832,518,TRANSFER,723207.38,C1797034468,12792759.26,12069551.88,C_SYN_250683145,0.0,723207.38,1,0,S10_00367,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1797034468,0.0565
S10_001833,523,TRANSFER,554727.73,C1797034468,12069551.88,11514824.15,C_SYN_162925345,0.0,554727.73,1,0,S10_00367,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1797034468,0.046
S10_001834,519,TRANSFER,723207.38,C1797034468,11514824.15,10791616.77,C_SYN_201784099,0.0,723207.38,1,0,S10_00367,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1797034468,0.0628
S10_001835,523,TRANSFER,654641.79,C1797034468,10791616.77,10136974.98,C_SYN_730050712,0.0,654641.79,1,0,S10_00367,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1797034468,0.0607
S10_001836,82,TRANSFER,236166.93,C448568098,5800964.2,5564797.27,C_SYN_373523995,0.0,236166.93,1,0,S10_00368,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C448568098,0.0407
S10_001837,83,TRANSFER,274930.31,C448568098,5564797.27,5289866.96,C_SYN_325039234,0.0,274930.31,1,0,S10_00368,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C448568098,0.0494
S10_001838,80,TRANSFER,317562.55,C448568098,5289866.96,4972304.41,C_SYN_860755274,0.0,317562.55,1,0,S10_00368,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C448568098,0.06
S10_001839,83,TRANSFER,317918.01,C448568098,4972304.41,4654386.4,C_SYN_578536869,0.0,317918.01,1,0,S10_00368,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C448568098,0.0639
S10_001840,78,TRANSFER,303663.25,C448568098,4654386.4,4350723.15,C_SYN_122074556,0.0,303663.25,1,0,S10_00368,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C448568098,0.0652
S10_001841,40,TRANSFER,184041.75,C1586065806,3163269.88,2979228.13,C_SYN_520219548,0.0,184041.75,1,0,S10_00369,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C1586065806,0.0582
S10_001842,37,TRANSFER,128437.71,C1586065806,2979228.13,2850790.42,C_SYN_452040135,0.0,128437.71,1,0,S10_00369,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C1586065806,0.0431
S10_001843,40,TRANSFER,192534.11,C1586065806,2850790.42,2658256.31,C_SYN_863315511,0.0,192534.11,1,0,S10_00369,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C1586065806,0.0675
S10_001844,35,TRANSFER,106919.82,C1586065806,2658256.31,2551336.49,C_SYN_730661109,0.0,106919.82,1,0,S10_00369,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C1586065806,0.0402
S10_001845,36,TRANSFER,178884.08,C1586065806,2551336.49,2372452.41,C_SYN_109941699,0.0,178884.08,1,0,S10_00369,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C1586065806,0.0701
S10_001846,701,TRANSFER,545631.38,C855997846,11128166.6,10582535.22,C_SYN_684318880,0.0,545631.38,1,0,S10_00370,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C855997846,0.049
S10_001847,701,TRANSFER,609825.8,C855997846,10582535.22,9972709.42,C_SYN_912589745,0.0,609825.8,1,0,S10_00370,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C855997846,0.0576
S10_001848,704,TRANSFER,581367.97,C855997846,9972709.42,9391341.45,C_SYN_751946558,0.0,581367.97,1,0,S10_00370,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C855997846,0.0583
S10_001849,704,TRANSFER,476900.26,C855997846,9391341.45,8914441.19,C_SYN_434268580,0.0,476900.26,1,0,S10_00370,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C855997846,0.0508
S10_001850,703,TRANSFER,568316.24,C855997846,8914441.19,8346124.95,C_SYN_147732712,0.0,568316.24,1,0,S10_00370,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C855997846,0.0638
S10_001851,668,TRANSFER,430671.98,C568788105,8665960.64,8235288.66,C_SYN_585257630,0.0,430671.98,1,0,S10_00371,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C568788105,0.0497
S10_001852,668,TRANSFER,503974.49,C568788105,8235288.66,7731314.17,C_SYN_709860702,0.0,503974.49,1,0,S10_00371,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C568788105,0.0612
S10_001853,664,TRANSFER,360618.03,C568788105,7731314.17,7370696.14,C_SYN_655251472,0.0,360618.03,1,0,S10_00371,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C568788105,0.0466
S10_001854,665,TRANSFER,435846.28,C568788105,7370696.14,6934849.86,C_SYN_332967035,0.0,435846.28,1,0,S10_00371,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C568788105,0.0591
S10_001855,667,TRANSFER,435379.38,C568788105,6934849.86,6499470.48,C_SYN_698060659,0.0,435379.38,1,0,S10_00371,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C568788105,0.0628
S10_001856,256,TRANSFER,217059.17,C43920821,5712112.28,5495053.11,C_SYN_668172385,0.0,217059.17,1,0,S10_00372,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C43920821,0.038
S10_001857,257,TRANSFER,262330.58,C43920821,5495053.11,5232722.53,C_SYN_209544407,0.0,262330.58,1,0,S10_00372,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C43920821,0.0477
S10_001858,259,TRANSFER,294032.92,C43920821,5232722.53,4938689.61,C_SYN_714703455,0.0,294032.92,1,0,S10_00372,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C43920821,0.0562
S10_001859,260,TRANSFER,328056.48,C43920821,4938689.61,4610633.13,C_SYN_454887356,0.0,328056.48,1,0,S10_00372,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C43920821,0.0664
S10_001860,261,TRANSFER,326548.92,C43920821,4610633.13,4284084.21,C_SYN_698091679,0.0,326548.92,1,0,S10_00372,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C43920821,0.0708
S10_001861,552,TRANSFER,17390.29,C252927843,446741.16,429350.87,C_SYN_657979100,0.0,17390.29,1,0,S10_00373,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C252927843,0.0389
S10_001862,550,TRANSFER,20446.6,C252927843,429350.87,408904.27,C_SYN_242884854,0.0,20446.6,1,0,S10_00373,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C252927843,0.0476
S10_001863,550,TRANSFER,23739.29,C252927843,408904.27,385164.98,C_SYN_123711646,0.0,23739.29,1,0,S10_00373,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C252927843,0.0581
S10_001864,554,TRANSFER,26096.42,C252927843,385164.98,359068.56,C_SYN_623505343,0.0,26096.42,1,0,S10_00373,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,4,5,C252927843,0.0678
S10_001865,554,TRANSFER,24012.69,C252927843,359068.56,335055.87,C_SYN_133319676,0.0,24012.69,1,0,S10_00373,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,5,5,C252927843,0.0669
S10_001866,636,TRANSFER,553268.41,C474261372,9834416.36,9281147.95,C_SYN_390440213,0.0,553268.41,1,0,S10_00374,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,1,5,C474261372,0.0563
S10_001867,635,TRANSFER,482018.95,C474261372,9281147.95,8799129.0,C_SYN_940579362,0.0,482018.95,1,0,S10_00374,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,2,5,C474261372,0.0519
S10_001868,637,TRANSFER,345824.64,C474261372,8799129.0,8453304.36,C_SYN_723013348,0.0,345824.64,1,0,S10_00374,FUND_DISPERSION,One account rapidly distributed funds across multiple independent destinations,HIGH,3,5,C474261372,0.0393
