record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,chain_position,senders_in_scenario,common_destination,balance_usage_ratio
S08_002251,388,TRANSFER,462306.02,C1188028740,1952474.51,1490168.49,C_SYN_570311704,0.0,462306.02,1,0,S08_00451,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_570311704,0.2368
S08_002252,392,TRANSFER,813608.3,C755292723,3787625.82,2974017.52,C_SYN_570311704,0.0,813608.3,1,0,S08_00451,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_570311704,0.2148
S08_002253,388,TRANSFER,676151.31,C612832738,3189173.71,2513022.4,C_SYN_570311704,0.0,676151.31,1,0,S08_00451,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_570311704,0.212
S08_002254,387,TRANSFER,290982.12,C567826789,1072749.61,781767.49,C_SYN_570311704,0.0,290982.12,1,0,S08_00451,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_570311704,0.2712
S08_002255,391,TRANSFER,491957.16,C447194844,2409269.97,1917312.81,C_SYN_570311704,0.0,491957.16,1,0,S08_00451,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_570311704,0.2042
S08_002256,522,TRANSFER,94310.13,C1661773962,381482.95,287172.82,C_SYN_149502260,0.0,94310.13,1,0,S08_00452,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_149502260,0.2472
S08_002257,524,TRANSFER,44225.37,C558443923,195860.1,151634.73,C_SYN_149502260,0.0,44225.37,1,0,S08_00452,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_149502260,0.2258
S08_002258,521,TRANSFER,786354.14,C1436682566,3442977.88,2656623.74,C_SYN_149502260,0.0,786354.14,1,0,S08_00452,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_149502260,0.2284
S08_002259,521,TRANSFER,773242.56,C1930991953,2846872.8,2073630.24,C_SYN_149502260,0.0,773242.56,1,0,S08_00452,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_149502260,0.2716
S08_002260,521,TRANSFER,813608.3,C554998843,3251575.74,2437967.44,C_SYN_149502260,0.0,813608.3,1,0,S08_00452,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_149502260,0.2502
S08_002261,446,TRANSFER,813608.3,C1104934777,2935175.76,2121567.46,C_SYN_954060099,0.0,813608.3,1,0,S08_00453,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_954060099,0.2772
S08_002262,447,TRANSFER,813608.3,C2142800079,3318829.31,2505221.01,C_SYN_954060099,0.0,813608.3,1,0,S08_00453,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_954060099,0.2451
S08_002263,449,TRANSFER,579506.25,C865177739,2045136.59,1465630.34,C_SYN_954060099,0.0,579506.25,1,0,S08_00453,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_954060099,0.2834
S08_002264,447,TRANSFER,651261.16,C130972785,2548245.1,1896983.94,C_SYN_954060099,0.0,651261.16,1,0,S08_00453,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_954060099,0.2556
S08_002265,450,TRANSFER,340088.68,C1310171996,1226992.37,886903.69,C_SYN_954060099,0.0,340088.68,1,0,S08_00453,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_954060099,0.2772
S08_002266,163,TRANSFER,300504.82,C1538822000,1291732.09,991227.27,C_SYN_992350994,0.0,300504.82,1,0,S08_00454,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_992350994,0.2326
S08_002267,159,TRANSFER,200621.58,C510320828,794380.85,593759.27,C_SYN_992350994,0.0,200621.58,1,0,S08_00454,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_992350994,0.2526
S08_002268,163,TRANSFER,731222.96,C1005143899,3111067.71,2379844.75,C_SYN_992350994,0.0,731222.96,1,0,S08_00454,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_992350994,0.235
S08_002269,160,TRANSFER,635420.59,C407558971,2544517.7,1909097.11,C_SYN_992350994,0.0,635420.59,1,0,S08_00454,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_992350994,0.2497
S08_002270,160,TRANSFER,813608.3,C1037670057,3378115.67,2564507.37,C_SYN_992350994,0.0,813608.3,1,0,S08_00454,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_992350994,0.2408
S08_002271,680,TRANSFER,813608.3,C158957565,2883985.75,2070377.45,C_SYN_920792415,0.0,813608.3,1,0,S08_00455,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_920792415,0.2821
S08_002272,682,TRANSFER,339374.14,C148031035,1351567.54,1012193.4,C_SYN_920792415,0.0,339374.14,1,0,S08_00455,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_920792415,0.2511
S08_002273,685,TRANSFER,813608.3,C1746950372,2853590.11,2039981.81,C_SYN_920792415,0.0,813608.3,1,0,S08_00455,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_920792415,0.2851
S08_002274,682,TRANSFER,813608.3,C826793105,3284804.03,2471195.73,C_SYN_920792415,0.0,813608.3,1,0,S08_00455,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_920792415,0.2477
S08_002275,682,TRANSFER,387001.13,C685319171,1621872.91,1234871.78,C_SYN_920792415,0.0,387001.13,1,0,S08_00455,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_920792415,0.2386
S08_002276,240,TRANSFER,813608.3,C1712736662,3437579.16,2623970.86,C_SYN_464640275,0.0,813608.3,1,0,S08_00456,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_464640275,0.2367
S08_002277,240,TRANSFER,194303.17,C719634906,913673.58,719370.41,C_SYN_464640275,0.0,194303.17,1,0,S08_00456,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_464640275,0.2127
S08_002278,241,TRANSFER,513924.88,C930668083,1975822.45,1461897.57,C_SYN_464640275,0.0,513924.88,1,0,S08_00456,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_464640275,0.2601
S08_002279,241,TRANSFER,813608.3,C1453946130,3615113.66,2801505.36,C_SYN_464640275,0.0,813608.3,1,0,S08_00456,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_464640275,0.2251
S08_002280,239,TRANSFER,354209.9,C699444342,1267547.48,913337.58,C_SYN_464640275,0.0,354209.9,1,0,S08_00456,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_464640275,0.2794
S08_002281,658,TRANSFER,813608.3,C85598924,3437169.11,2623560.81,C_SYN_322968720,0.0,813608.3,1,0,S08_00457,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_322968720,0.2367
S08_002282,657,TRANSFER,448339.18,C1131636324,1608338.92,1159999.74,C_SYN_322968720,0.0,448339.18,1,0,S08_00457,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_322968720,0.2788
S08_002283,656,TRANSFER,801172.78,C2025134133,3154858.79,2353686.01,C_SYN_322968720,0.0,801172.78,1,0,S08_00457,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_322968720,0.2539
S08_002284,657,TRANSFER,55319.1,C1682446731,249405.62,194086.52,C_SYN_322968720,0.0,55319.1,1,0,S08_00457,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_322968720,0.2218
S08_002285,657,TRANSFER,71291.43,C829685872,293572.39,222280.96,C_SYN_322968720,0.0,71291.43,1,0,S08_00457,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_322968720,0.2428
S08_002286,215,TRANSFER,813608.3,C435125514,3918964.84,3105356.54,C_SYN_308152303,0.0,813608.3,1,0,S08_00458,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_308152303,0.2076
S08_002287,216,TRANSFER,813608.3,C479216258,3339502.57,2525894.27,C_SYN_308152303,0.0,813608.3,1,0,S08_00458,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_308152303,0.2436
S08_002288,214,TRANSFER,129198.15,C1327406126,592111.86,462913.71,C_SYN_308152303,0.0,129198.15,1,0,S08_00458,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_308152303,0.2182
S08_002289,216,TRANSFER,352744.63,C1469352753,1284089.29,931344.66,C_SYN_308152303,0.0,352744.63,1,0,S08_00458,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_308152303,0.2747
S08_002290,213,TRANSFER,813608.3,C1434371572,2912870.73,2099262.43,C_SYN_308152303,0.0,813608.3,1,0,S08_00458,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_308152303,0.2793
S08_002291,447,TRANSFER,446364.75,C1149994970,1818531.85,1372167.1,C_SYN_311954764,0.0,446364.75,1,0,S08_00459,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_311954764,0.2455
S08_002292,442,TRANSFER,140544.21,C399350867,663080.78,522536.57,C_SYN_311954764,0.0,140544.21,1,0,S08_00459,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_311954764,0.212
S08_002293,442,TRANSFER,49110.6,C1128519398,172234.25,123123.65,C_SYN_311954764,0.0,49110.6,1,0,S08_00459,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_311954764,0.2851
S08_002294,446,TRANSFER,55554.28,C884180444,205814.97,150260.69,C_SYN_311954764,0.0,55554.28,1,0,S08_00459,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_311954764,0.2699
S08_002295,443,TRANSFER,647517.82,C2020111201,3211720.67,2564202.85,C_SYN_311954764,0.0,647517.82,1,0,S08_00459,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_311954764,0.2016
S08_002296,267,TRANSFER,813608.3,C66037546,3418955.3,2605347.0,C_SYN_780173610,0.0,813608.3,1,0,S08_00460,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_780173610,0.238
S08_002297,268,TRANSFER,488801.26,C773118522,2107294.79,1618493.53,C_SYN_780173610,0.0,488801.26,1,0,S08_00460,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_780173610,0.232
S08_002298,264,TRANSFER,733836.38,C1888053543,2981319.71,2247483.33,C_SYN_780173610,0.0,733836.38,1,0,S08_00460,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_780173610,0.2461
S08_002299,266,TRANSFER,147130.54,C1588767137,603173.32,456042.78,C_SYN_780173610,0.0,147130.54,1,0,S08_00460,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_780173610,0.2439
S08_002300,267,TRANSFER,567070.14,C1280649060,2725343.18,2158273.04,C_SYN_780173610,0.0,567070.14,1,0,S08_00460,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_780173610,0.2081
S08_002301,609,TRANSFER,462396.44,C1546199242,2076485.81,1614089.37,C_SYN_497518541,0.0,462396.44,1,0,S08_00461,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_497518541,0.2227
S08_002302,611,TRANSFER,813608.3,C712731087,3551885.2,2738276.9,C_SYN_497518541,0.0,813608.3,1,0,S08_00461,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_497518541,0.2291
S08_002303,608,TRANSFER,640250.15,C335051635,2765830.97,2125580.82,C_SYN_497518541,0.0,640250.15,1,0,S08_00461,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_497518541,0.2315
S08_002304,609,TRANSFER,376559.24,C1672265540,1532034.56,1155475.32,C_SYN_497518541,0.0,376559.24,1,0,S08_00461,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_497518541,0.2458
S08_002305,607,TRANSFER,813608.3,C1555307652,2894996.85,2081388.55,C_SYN_497518541,0.0,813608.3,1,0,S08_00461,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_497518541,0.281
S08_002306,34,TRANSFER,598532.61,C1697630763,2844487.42,2245954.81,C_SYN_257228051,0.0,598532.61,1,0,S08_00462,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_257228051,0.2104
S08_002307,37,TRANSFER,349455.13,C1721352081,1683014.7,1333559.57,C_SYN_257228051,0.0,349455.13,1,0,S08_00462,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_257228051,0.2076
S08_002308,37,TRANSFER,274918.71,C1945087813,1027112.07,752193.36,C_SYN_257228051,0.0,274918.71,1,0,S08_00462,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_257228051,0.2677
S08_002309,38,TRANSFER,79140.39,C575630599,305566.5,226426.11,C_SYN_257228051,0.0,79140.39,1,0,S08_00462,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,4,5,C_SYN_257228051,0.259
S08_002310,36,TRANSFER,482682.91,C136945259,1804968.19,1322285.28,C_SYN_257228051,0.0,482682.91,1,0,S08_00462,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,5,5,C_SYN_257228051,0.2674
S08_002311,361,TRANSFER,813608.3,C1723797568,3708946.18,2895337.88,C_SYN_763534062,0.0,813608.3,1,0,S08_00463,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,1,5,C_SYN_763534062,0.2194
S08_002312,361,TRANSFER,668242.14,C44372876,2526061.4,1857819.26,C_SYN_763534062,0.0,668242.14,1,0,S08_00463,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,2,5,C_SYN_763534062,0.2645
S08_002313,365,TRANSFER,142739.59,C80704073,647329.57,504589.98,C_SYN_763534062,0.0,142739.59,1,0,S08_00463,DESTINATION_CONCENTRATION,Multiple independent accounts transferred funds to the same destination within a short time window,HIGH,3,5,C_SYN_763534062,0.2205
