record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,cycle_position,cycle_length,next_account,balance_usage_ratio
S09_002133,686,TRANSFER,328139.48,C1255667583,1367448.65,1039309.17,C2089665538,0.0,328139.48,1,0,S09_00534,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C2089665538,0.24
S09_002134,687,TRANSFER,425486.79,C2089665538,1713637.33,1288150.54,C103139134,0.0,425486.79,1,0,S09_00534,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C103139134,0.2483
S09_002135,688,TRANSFER,586679.65,C103139134,2554070.68,1967391.03,C1014868812,0.0,586679.65,1,0,S09_00534,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1014868812,0.2297
S09_002136,689,TRANSFER,764414.2,C1014868812,3606284.57,2841870.37,C1255667583,0.0,764414.2,1,0,S09_00534,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1255667583,0.212
S09_002137,643,TRANSFER,813608.3,C186159589,3883114.57,3069506.27,C432512484,0.0,813608.3,1,0,S09_00535,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C432512484,0.2095
S09_002138,644,TRANSFER,555860.86,C432512484,2607489.21,2051628.35,C1280644298,0.0,555860.86,1,0,S09_00535,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1280644298,0.2132
S09_002139,645,TRANSFER,813608.3,C1280644298,3608202.75,2794594.45,C1069904626,0.0,813608.3,1,0,S09_00535,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1069904626,0.2255
S09_002140,646,TRANSFER,813608.3,C1069904626,3830179.83,3016571.53,C186159589,0.0,813608.3,1,0,S09_00535,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C186159589,0.2124
S09_002141,129,TRANSFER,729191.2,C377378590,2991736.16,2262544.96,C2125416383,0.0,729191.2,1,0,S09_00536,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C2125416383,0.2437
S09_002142,130,TRANSFER,813608.3,C2125416383,3397242.27,2583633.97,C1940815798,0.0,813608.3,1,0,S09_00536,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1940815798,0.2395
S09_002143,131,TRANSFER,390361.39,C1940815798,1575293.1,1184931.71,C1546304326,0.0,390361.39,1,0,S09_00536,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1546304326,0.2478
S09_002144,132,TRANSFER,159266.31,C1546304326,601967.68,442701.37,C377378590,0.0,159266.31,1,0,S09_00536,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C377378590,0.2646
S09_002145,334,TRANSFER,813608.3,C1545671875,3096671.77,2283063.47,C735511651,0.0,813608.3,1,0,S09_00537,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C735511651,0.2627
S09_002146,335,TRANSFER,813608.3,C735511651,3761240.44,2947632.14,C959834857,0.0,813608.3,1,0,S09_00537,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C959834857,0.2163
S09_002147,336,TRANSFER,299164.27,C959834857,1144018.28,844854.01,C483466581,0.0,299164.27,1,0,S09_00537,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C483466581,0.2615
S09_002148,337,TRANSFER,514104.71,C483466581,2350840.2,1836735.49,C1545671875,0.0,514104.71,1,0,S09_00537,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1545671875,0.2187
S09_002149,514,TRANSFER,566756.44,C2088411372,2387546.81,1820790.37,C1179031938,0.0,566756.44,1,0,S09_00538,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1179031938,0.2374
S09_002150,515,TRANSFER,86798.76,C1179031938,372156.11,285357.35,C146784418,0.0,86798.76,1,0,S09_00538,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C146784418,0.2332
S09_002151,516,TRANSFER,392799.99,C146784418,1523380.22,1130580.23,C444237199,0.0,392799.99,1,0,S09_00538,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C444237199,0.2578
S09_002152,517,TRANSFER,518953.03,C444237199,1912432.63,1393479.6,C2088411372,0.0,518953.03,1,0,S09_00538,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C2088411372,0.2714
S09_002153,578,TRANSFER,174907.21,C1990771328,706090.23,531183.02,C564819650,0.0,174907.21,1,0,S09_00539,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C564819650,0.2477
S09_002154,579,TRANSFER,813608.3,C564819650,3320777.04,2507168.74,C594619755,0.0,813608.3,1,0,S09_00539,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C594619755,0.245
S09_002155,580,TRANSFER,728485.5,C594619755,3356316.57,2627831.07,C1939563653,0.0,728485.5,1,0,S09_00539,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1939563653,0.217
S09_002156,581,TRANSFER,415060.01,C1939563653,2037144.39,1622084.38,C1990771328,0.0,415060.01,1,0,S09_00539,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1990771328,0.2037
S09_002157,268,TRANSFER,237531.18,C1520241497,1136189.23,898658.05,C956447853,0.0,237531.18,1,0,S09_00540,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C956447853,0.2091
S09_002158,269,TRANSFER,813608.3,C956447853,3225240.28,2411631.98,C1708836702,0.0,813608.3,1,0,S09_00540,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1708836702,0.2523
S09_002159,270,TRANSFER,813608.3,C1708836702,3476967.13,2663358.83,C180573670,0.0,813608.3,1,0,S09_00540,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C180573670,0.234
S09_002160,271,TRANSFER,260485.7,C180573670,981412.21,720926.51,C1520241497,0.0,260485.7,1,0,S09_00540,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1520241497,0.2654
S09_002161,524,TRANSFER,575456.11,C289394043,2544206.42,1968750.31,C1499214409,0.0,575456.11,1,0,S09_00541,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1499214409,0.2262
S09_002162,525,TRANSFER,813608.3,C1499214409,3081626.32,2268018.02,C790944106,0.0,813608.3,1,0,S09_00541,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C790944106,0.264
S09_002163,526,TRANSFER,773502.14,C790944106,3384751.72,2611249.58,C180949126,0.0,773502.14,1,0,S09_00541,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C180949126,0.2285
S09_002164,527,TRANSFER,218630.56,C180949126,1044421.93,825791.37,C289394043,0.0,218630.56,1,0,S09_00541,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C289394043,0.2093
S09_002165,647,TRANSFER,451298.78,C1295224708,1702626.86,1251328.08,C1265012397,0.0,451298.78,1,0,S09_00542,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1265012397,0.2651
S09_002166,648,TRANSFER,813608.3,C1265012397,3049607.04,2235998.74,C1027288864,0.0,813608.3,1,0,S09_00542,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1027288864,0.2668
S09_002167,649,TRANSFER,227185.84,C1027288864,977585.59,750399.75,C1100417893,0.0,227185.84,1,0,S09_00542,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1100417893,0.2324
S09_002168,650,TRANSFER,487374.01,C1100417893,1849453.0,1362078.99,C1295224708,0.0,487374.01,1,0,S09_00542,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1295224708,0.2635
S09_002169,154,TRANSFER,67192.26,C912638338,267633.58,200441.32,C892878726,0.0,67192.26,1,0,S09_00543,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C892878726,0.2511
S09_002170,155,TRANSFER,552678.67,C892878726,2645618.84,2092940.17,C985336737,0.0,552678.67,1,0,S09_00543,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C985336737,0.2089
S09_002171,156,TRANSFER,359328.03,C985336737,1492323.26,1132995.23,C709689867,0.0,359328.03,1,0,S09_00543,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C709689867,0.2408
S09_002172,157,TRANSFER,752544.93,C709689867,3445803.75,2693258.82,C912638338,0.0,752544.93,1,0,S09_00543,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C912638338,0.2184
S09_002173,119,TRANSFER,375651.74,C1806753108,1344547.74,968896.0,C214068045,0.0,375651.74,1,0,S09_00544,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C214068045,0.2794
S09_002174,120,TRANSFER,813608.3,C214068045,2995668.74,2182060.44,C319721842,0.0,813608.3,1,0,S09_00544,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C319721842,0.2716
S09_002175,121,TRANSFER,496755.58,C319721842,2135406.37,1638650.79,C1845704100,0.0,496755.58,1,0,S09_00544,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1845704100,0.2326
S09_002176,122,TRANSFER,461687.11,C1845704100,2031827.17,1570140.06,C1806753108,0.0,461687.11,1,0,S09_00544,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1806753108,0.2272
S09_002177,106,TRANSFER,813608.3,C1995524970,3943993.01,3130384.71,C8774396,0.0,813608.3,1,0,S09_00545,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C8774396,0.2063
S09_002178,107,TRANSFER,328673.19,C8774396,1211542.31,882869.12,C1362937804,0.0,328673.19,1,0,S09_00545,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1362937804,0.2713
S09_002179,108,TRANSFER,380019.34,C1362937804,1741134.05,1361114.71,C657994845,0.0,380019.34,1,0,S09_00545,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C657994845,0.2183
S09_002180,109,TRANSFER,38525.73,C657994845,153816.99,115291.26,C1995524970,0.0,38525.73,1,0,S09_00545,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1995524970,0.2505
S09_002181,447,TRANSFER,181972.37,C874625772,704820.58,522848.21,C255116485,0.0,181972.37,1,0,S09_00546,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C255116485,0.2582
S09_002182,448,TRANSFER,44344.5,C255116485,173806.25,129461.75,C128473788,0.0,44344.5,1,0,S09_00546,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C128473788,0.2551
S09_002183,449,TRANSFER,327945.62,C128473788,1505932.32,1177986.7,C120639211,0.0,327945.62,1,0,S09_00546,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C120639211,0.2178
S09_002184,450,TRANSFER,134305.74,C120639211,521941.45,387635.71,C874625772,0.0,134305.74,1,0,S09_00546,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C874625772,0.2573
S09_002185,477,TRANSFER,813608.3,C1391229744,3465994.7,2652386.4,C2108800058,0.0,813608.3,1,0,S09_00547,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C2108800058,0.2347
S09_002186,478,TRANSFER,397791.52,C2108800058,1839758.14,1441966.62,C1738868838,0.0,397791.52,1,0,S09_00547,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1738868838,0.2162
S09_002187,479,TRANSFER,813608.3,C1738868838,3014636.6,2201028.3,C1097880842,0.0,813608.3,1,0,S09_00547,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1097880842,0.2699
S09_002188,480,TRANSFER,420695.06,C1097880842,2036209.14,1615514.08,C1391229744,0.0,420695.06,1,0,S09_00547,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1391229744,0.2066
S09_002189,135,TRANSFER,41228.5,C116629154,189116.96,147888.46,C930418386,0.0,41228.5,1,0,S09_00548,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C930418386,0.218
S09_002190,136,TRANSFER,606386.02,C930418386,2906853.54,2300467.52,C1293912739,0.0,606386.02,1,0,S09_00548,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1293912739,0.2086
S09_002191,137,TRANSFER,813608.3,C1293912739,3887679.66,3074071.36,C200689850,0.0,813608.3,1,0,S09_00548,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C200689850,0.2093
S09_002192,138,TRANSFER,35924.65,C200689850,128412.38,92487.73,C116629154,0.0,35924.65,1,0,S09_00548,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C116629154,0.2798
S09_002193,242,TRANSFER,780997.53,C630351005,3113769.79,2332772.26,C1669487852,0.0,780997.53,1,0,S09_00549,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1669487852,0.2508
S09_002194,243,TRANSFER,813608.3,C1669487852,3259233.77,2445625.47,C47328964,0.0,813608.3,1,0,S09_00549,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C47328964,0.2496
S09_002195,244,TRANSFER,181971.09,C47328964,713695.33,531724.24,C1112045903,0.0,181971.09,1,0,S09_00549,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C1112045903,0.255
S09_002196,245,TRANSFER,444941.76,C1112045903,1874574.69,1429632.93,C630351005,0.0,444941.76,1,0,S09_00549,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C630351005,0.2374
S09_002197,352,TRANSFER,583238.08,C672768707,2141274.45,1558036.37,C169785527,0.0,583238.08,1,0,S09_00550,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C169785527,0.2724
S09_002198,353,TRANSFER,813608.3,C169785527,3858101.83,3044493.53,C1408434354,0.0,813608.3,1,0,S09_00550,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1408434354,0.2109
S09_002199,354,TRANSFER,535268.26,C1408434354,2661231.93,2125963.67,C351037349,0.0,535268.26,1,0,S09_00550,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C351037349,0.2011
S09_002200,355,TRANSFER,207420.6,C351037349,972367.74,764947.14,C672768707,0.0,207420.6,1,0,S09_00550,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C672768707,0.2133
S09_002201,180,TRANSFER,346770.42,C1878149711,1412855.29,1066084.87,C688777473,0.0,346770.42,1,0,S09_00551,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C688777473,0.2454
S09_002202,181,TRANSFER,579413.43,C688777473,2503805.83,1924392.4,C737356456,0.0,579413.43,1,0,S09_00551,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C737356456,0.2314
S09_002203,182,TRANSFER,813608.3,C737356456,3153818.72,2340210.42,C617176141,0.0,813608.3,1,0,S09_00551,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C617176141,0.258
S09_002204,183,TRANSFER,36364.91,C617176141,148728.56,112363.65,C1878149711,0.0,36364.91,1,0,S09_00551,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,4,4,C1878149711,0.2445
S09_002205,435,TRANSFER,380711.3,C1004604282,1658515.7,1277804.4,C1369292799,0.0,380711.3,1,0,S09_00552,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,1,4,C1369292799,0.2295
S09_002206,436,TRANSFER,103015.45,C1369292799,409311.26,306295.81,C1230503428,0.0,103015.45,1,0,S09_00552,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,2,4,C1230503428,0.2517
S09_002207,437,TRANSFER,615002.99,C1230503428,2490883.56,1875880.57,C20603821,0.0,615002.99,1,0,S09_00552,CIRCULAR_TRANSACTION,"Funds moved through a closed chain of accounts, forming a circular transaction pattern",CRITICAL,3,4,C20603821,0.2469
