record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,previous_activity_step,dormant_gap,reactivation_position,balance_usage_ratio,scenario_transaction_count,scenario_total_amount
L07_001776,781,PAYMENT,10357.49,C469551489,511687.645,501330.155,C_L07_378755485,0.0,10357.49,0,0,L07_000356,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,72,1,0.02024182155111445,5,141191.99
L07_001777,785,TRANSFER,17535.08,C469551489,501330.155,483795.075,C_L07_685638871,0.0,17535.08,0,0,L07_000356,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,72,2,0.03497711004437784,5,141191.99
L07_001778,786,PAYMENT,41536.52,C469551489,483795.075,442258.555,C_L07_172501189,0.0,41536.52,0,0,L07_000356,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,72,3,0.08585560735606909,5,141191.99
L07_001779,793,TRANSFER,35342.56,C469551489,442258.555,406915.995,C_L07_660065032,0.0,35342.56,0,0,L07_000356,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,72,4,0.07991379612769729,5,141191.99
L07_001780,800,TRANSFER,36420.34,C469551489,406915.995,370495.655,C_L07_695263175,0.0,36420.34,0,0,L07_000356,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,72,5,0.08950333839789217,5,141191.99
L07_001781,768,PAYMENT,26962.72,C469551489,511687.645,484724.92500000005,C_L07_402247067,0.0,26962.72,0,0,L07_000357,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,59,1,0.05269370926476054,5,128521.29000000001
L07_001782,775,PAYMENT,13039.41,C469551489,484724.92500000005,471685.5150000001,C_L07_672160731,0.0,13039.41,0,0,L07_000357,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,59,2,0.026900638542571333,5,128521.29000000001
L07_001783,777,PAYMENT,24426.02,C469551489,471685.5150000001,447259.49500000005,C_L07_953997492,0.0,24426.02,0,0,L07_000357,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,59,3,0.051784545471997366,5,128521.29000000001
L07_001784,778,TRANSFER,32641.94,C469551489,447259.49500000005,414617.55500000005,C_L07_112377242,0.0,32641.94,0,0,L07_000357,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,59,4,0.07298210628261786,5,128521.29000000001
L07_001785,779,TRANSFER,31451.2,C469551489,414617.55500000005,383166.35500000004,C_L07_930707976,0.0,31451.2,0,0,L07_000357,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,59,5,0.07585592944804279,5,128521.29000000001
L07_001786,419,TRANSFER,216893.55,C244140230,5541490.68,5324597.13,C_L07_582864192,0.0,216893.55,0,0,L07_000358,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,1,0.039139928680706544,5,683444.11
L07_001787,421,TRANSFER,10408.43,C244140230,5324597.13,5314188.7,C_L07_874586982,0.0,10408.43,0,0,L07_000358,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,2,0.001954782633479728,5,683444.11
L07_001788,426,TRANSFER,88161.34,C244140230,5314188.7,5226027.36,C_L07_714572980,0.0,88161.34,0,0,L07_000358,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,3,0.016589802315450333,5,683444.11
L07_001789,429,TRANSFER,185504.63,C244140230,5226027.36,5040522.73,C_L07_456455386,0.0,185504.63,0,0,L07_000358,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,4,0.03549629904731306,5,683444.11
L07_001790,436,TRANSFER,182476.16,C244140230,5040522.73,4858046.57,C_L07_482246938,0.0,182476.16,0,0,L07_000358,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,114,5,0.03620183258255042,5,683444.11
L07_001791,352,PAYMENT,11979.1,C782206760,511687.645,499708.54500000004,C_L07_359369025,0.0,11979.1,0,0,L07_000359,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,119,1,0.023410961974663275,5,84602.51999999999
L07_001792,353,TRANSFER,20231.71,C782206760,499708.54500000004,479476.835,C_L07_220204952,0.0,20231.71,0,0,L07_000359,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,119,2,0.04048702028899665,5,84602.51999999999
L07_001793,360,TRANSFER,11907.82,C782206760,479476.835,467569.015,C_L07_241889554,0.0,11907.82,0,0,L07_000359,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,119,3,0.024835026701550657,5,84602.51999999999
L07_001794,362,TRANSFER,7555.22,C782206760,467569.015,460013.79500000004,C_L07_488213620,0.0,7555.22,0,0,L07_000359,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,119,4,0.016158512984441452,5,84602.51999999999
L07_001795,363,PAYMENT,32928.67,C782206760,460013.79500000004,427085.12500000006,C_L07_953987054,0.0,32928.67,0,0,L07_000359,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,119,5,0.07158191853789948,5,84602.51999999999
L07_001796,857,PAYMENT,28913.12,C469551489,511687.645,482774.525,C_L07_648409806,0.0,28913.12,0,0,L07_000360,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,148,1,0.05650540966256865,5,127543.92
L07_001797,858,PAYMENT,12354.84,C469551489,482774.525,470419.685,C_L07_586865010,0.0,12354.84,0,0,L07_000360,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,148,2,0.025591325474350578,5,127543.92
L07_001798,859,PAYMENT,40176.07,C469551489,470419.685,430243.615,C_L07_392142963,0.0,40176.07,0,0,L07_000360,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,148,3,0.0854047381116715,5,127543.92
L07_001799,862,TRANSFER,39005.72,C469551489,430243.615,391237.895,C_L07_503909292,0.0,39005.72,0,0,L07_000360,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,148,4,0.09065961385621028,5,127543.92
L07_001800,866,CASH_OUT,7094.17,C469551489,391237.895,384143.72500000003,CASHOUT_L07_000360,0.0,0.0,0,0,L07_000360,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,148,5,0.01813262490843327,5,127543.92
L07_001801,318,PAYMENT,40804.16,C782206760,511687.645,470883.485,C_L07_449159888,0.0,40804.16,0,0,L07_000361,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,85,1,0.07974427445868856,5,117542.34
L07_001802,325,CASH_OUT,10000.18,C782206760,470883.485,460883.305,CASHOUT_L07_000361,0.0,0.0,0,0,L07_000361,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,85,2,0.021237058250195374,5,117542.34
L07_001803,330,TRANSFER,45568.67,C782206760,460883.305,415314.635,C_L07_535945088,0.0,45568.67,0,0,L07_000361,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,85,3,0.09887246837895332,5,117542.34
L07_001804,336,CASH_OUT,14249.29,C782206760,415314.635,401065.34500000003,CASHOUT_L07_000361,0.0,0.0,0,0,L07_000361,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,85,4,0.03430962648354542,5,117542.34
L07_001805,343,PAYMENT,6920.04,C782206760,401065.34500000003,394145.30500000005,C_L07_184437647,0.0,6920.04,0,0,L07_000361,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,85,5,0.01725414595469474,5,117542.34
L07_001806,347,TRANSFER,25383.87,C782206760,511687.645,486303.775,C_L07_152990677,0.0,25383.87,0,0,L07_000362,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,114,1,0.04960813544755414,5,78253.36
L07_001807,354,CASH_OUT,15227.35,C782206760,486303.775,471076.42500000005,CASHOUT_L07_000362,0.0,0.0,0,0,L07_000362,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,114,2,0.03131242400904661,5,78253.36
L07_001808,359,TRANSFER,5657.72,C782206760,471076.42500000005,465418.7050000001,C_L07_936368127,0.0,5657.72,0,0,L07_000362,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,114,3,0.01201019558556767,5,78253.36
L07_001809,362,CASH_OUT,9585.17,C782206760,465418.7050000001,455833.5350000001,CASHOUT_L07_000362,0.0,0.0,0,0,L07_000362,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,114,4,0.020594724485772438,5,78253.36
L07_001810,364,TRANSFER,22399.25,C782206760,455833.5350000001,433434.2850000001,C_L07_634668510,0.0,22399.25,0,0,L07_000362,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,114,5,0.049139100746503864,5,78253.36
L07_001811,352,PAYMENT,25952.53,C782206760,511687.645,485735.115,C_L07_610085216,0.0,25952.53,0,0,L07_000363,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,119,1,0.05071947750467963,5,106919.68
L07_001812,355,PAYMENT,17391.33,C782206760,485735.115,468343.785,C_L07_504516302,0.0,17391.33,0,0,L07_000363,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,119,2,0.03580414399317208,5,106919.68
L07_001813,356,PAYMENT,10652.31,C782206760,468343.785,457691.475,C_L07_140987087,0.0,10652.31,0,0,L07_000363,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,119,3,0.022744638321612404,5,106919.68
L07_001814,361,CASH_OUT,28345.51,C782206760,457691.475,429345.96499999997,CASHOUT_L07_000363,0.0,0.0,0,0,L07_000363,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,119,4,0.0619314790602119,5,106919.68
L07_001815,366,PAYMENT,24578.0,C782206760,429345.96499999997,404767.96499999997,C_L07_718212023,0.0,24578.0,0,0,L07_000363,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,119,5,0.05724521016518695,5,106919.68
L07_001816,410,PAYMENT,20398.32,C244140230,511687.645,491289.325,C_L07_460916206,0.0,20398.32,0,0,L07_000364,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,105,1,0.039864788996419875,5,98052.42
L07_001817,412,TRANSFER,5611.08,C244140230,491289.325,485678.245,C_L07_582965287,0.0,5611.08,0,0,L07_000364,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,105,2,0.011421131529776267,5,98052.42
L07_001818,415,TRANSFER,13349.69,C244140230,485678.245,472328.555,C_L07_807265735,0.0,13349.69,0,0,L07_000364,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,105,3,0.027486695435575872,5,98052.42
L07_001819,422,CASH_OUT,38257.27,C244140230,472328.555,434071.285,CASHOUT_L07_000364,0.0,0.0,0,0,L07_000364,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,105,4,0.08099715673552703,5,98052.42
L07_001820,424,TRANSFER,20436.06,C244140230,434071.285,413635.225,C_L07_946274472,0.0,20436.06,0,0,L07_000364,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,105,5,0.04707996291438629,5,98052.42
L07_001821,777,PAYMENT,32488.29,C469551489,511687.645,479199.35500000004,C_L07_162400329,0.0,32488.29,0,0,L07_000365,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,68,1,0.06349242612648973,5,143154.51
L07_001822,781,PAYMENT,12924.6,C469551489,479199.35500000004,466274.75500000006,C_L07_834755346,0.0,12924.6,0,0,L07_000365,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,68,2,0.026971238306445548,5,143154.51
L07_001823,784,TRANSFER,45430.23,C469551489,466274.75500000006,420844.5250000001,C_L07_171933199,0.0,45430.23,0,0,L07_000365,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,68,3,0.09743231756134856,5,143154.51
L07_001824,787,PAYMENT,18011.86,C469551489,420844.5250000001,402832.6650000001,C_L07_772072154,0.0,18011.86,0,0,L07_000365,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,68,4,0.042799321198250105,5,143154.51
L07_001825,790,PAYMENT,34299.53,C469551489,402832.6650000001,368533.1350000001,C_L07_141222495,0.0,34299.53,0,0,L07_000365,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,68,5,0.08514585082120883,5,143154.51
L07_001826,304,TRANSFER,24078.44,C782206760,511687.645,487609.205,C_L07_375609786,0.0,24078.44,0,0,L07_000366,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,71,1,0.047056911057526116,5,121948.68
L07_001827,306,CASH_OUT,11541.31,C782206760,487609.205,476067.895,CASHOUT_L07_000366,0.0,0.0,0,0,L07_000366,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,71,2,0.02366917991222089,5,121948.68
L07_001828,310,PAYMENT,25136.44,C782206760,476067.895,450931.455,C_L07_988628724,0.0,25136.44,0,0,L07_000366,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,71,3,0.05280011583221758,5,121948.68
L07_001829,317,PAYMENT,42685.83,C782206760,450931.455,408245.625,C_L07_445702173,0.0,42685.83,0,0,L07_000366,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,71,4,0.0946614602434421,5,121948.68
L07_001830,324,CASH_OUT,18506.66,C782206760,408245.625,389738.965,CASHOUT_L07_000366,0.0,0.0,0,0,L07_000366,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,71,5,0.04533216981810889,5,121948.68
L07_001831,791,TRANSFER,16119.07,C469551489,511687.645,495568.575,C_L07_817453703,0.0,16119.07,0,0,L07_000367,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,82,1,0.03150177683105872,5,115544.76
L07_001832,798,CASH_OUT,14207.9,C469551489,495568.575,481360.675,CASHOUT_L07_000367,0.0,0.0,0,0,L07_000367,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,82,2,0.02866989699659628,5,115544.76
L07_001833,799,CASH_OUT,21927.36,C469551489,481360.675,459433.315,CASHOUT_L07_000367,0.0,0.0,0,0,L07_000367,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,82,3,0.04555286947775699,5,115544.76
L07_001834,804,PAYMENT,30384.3,C469551489,459433.315,429049.015,C_L07_407277681,0.0,30384.3,0,0,L07_000367,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,82,4,0.06613429851076429,5,115544.76
L07_001835,805,TRANSFER,32906.13,C469551489,429049.015,396142.885,C_L07_217262087,0.0,32906.13,0,0,L07_000367,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,82,5,0.07669550296019208,5,115544.76
L07_001836,451,TRANSFER,38866.03,C244140230,511687.645,472821.615,C_L07_200479625,0.0,38866.03,0,0,L07_000368,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,146,1,0.07595655353374811,5,180437.11
L07_001837,457,PAYMENT,44370.61,C244140230,472821.615,428451.005,C_L07_102320218,0.0,44370.61,0,0,L07_000368,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,146,2,0.09384217766778703,5,180437.11
L07_001838,464,PAYMENT,42654.06,C244140230,428451.005,385796.945,C_L07_200650513,0.0,42654.06,0,0,L07_000368,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,146,3,0.09955411354444132,5,180437.11
L07_001839,468,TRANSFER,27969.65,C244140230,385796.945,357827.295,C_L07_451638597,0.0,27969.65,0,0,L07_000368,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,146,4,0.07249837087227325,5,180437.11
L07_001840,469,TRANSFER,26576.76,C244140230,357827.295,331250.535,C_L07_336866348,0.0,26576.76,0,0,L07_000368,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,146,5,0.07427259007728854,5,180437.11
L07_001841,856,TRANSFER,31729.16,C469551489,511687.645,479958.48500000004,C_L07_936219672,0.0,31729.16,0,0,L07_000369,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,147,1,0.0620088452594942,5,116983.58
L07_001842,862,CASH_OUT,25823.87,C469551489,479958.48500000004,454134.61500000005,CASHOUT_L07_000369,0.0,0.0,0,0,L07_000369,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,147,2,0.05380438268530662,5,116983.58
L07_001843,869,TRANSFER,40294.96,C469551489,454134.61500000005,413839.655,C_L07_808542529,0.0,40294.96,0,0,L07_000369,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,147,3,0.08872910953946991,5,116983.58
L07_001844,873,TRANSFER,13641.03,C469551489,413839.655,400198.625,C_L07_686759200,0.0,13641.03,0,0,L07_000369,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,147,4,0.032962114275878175,5,116983.58
L07_001845,877,PAYMENT,5494.56,C469551489,400198.625,394704.065,C_L07_649580595,0.0,5494.56,0,0,L07_000369,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,147,5,0.013729582404237398,5,116983.58
L07_001846,345,TRANSFER,36464.05,C782206760,511687.645,475223.59500000003,C_L07_612198946,0.0,36464.05,0,0,L07_000370,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,112,1,0.07126232254444995,5,109998.84
L07_001847,350,TRANSFER,24485.85,C782206760,475223.59500000003,450737.74500000005,C_L07_755461420,0.0,24485.85,0,0,L07_000370,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,112,2,0.05152490376661537,5,109998.84
L07_001848,352,PAYMENT,8777.1,C782206760,450737.74500000005,441960.6450000001,C_L07_141725555,0.0,8777.1,0,0,L07_000370,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,112,3,0.01947274240367866,5,109998.84
L07_001849,354,PAYMENT,6099.94,C782206760,441960.6450000001,435860.7050000001,C_L07_407741458,0.0,6099.94,0,0,L07_000370,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,112,4,0.01380199813944972,5,109998.84
L07_001850,357,PAYMENT,34171.9,C782206760,435860.7050000001,401688.80500000005,C_L07_274552524,0.0,34171.9,0,0,L07_000370,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,112,5,0.07840096528086879,5,109998.84
L07_001851,383,TRANSFER,14264.2,C244140230,511687.645,497423.445,C_L07_167553523,0.0,14264.2,0,0,L07_000371,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,78,1,0.02787677236177942,5,100272.78
L07_001852,385,TRANSFER,37919.91,C244140230,497423.445,459503.53500000003,C_L07_479148800,0.0,37919.91,0,0,L07_000371,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,78,2,0.07623265525813727,5,100272.78
L07_001853,392,TRANSFER,25610.29,C244140230,459503.53500000003,433893.24500000005,C_L07_605025713,0.0,25610.29,0,0,L07_000371,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,78,3,0.055734696360932236,5,100272.78
L07_001854,398,PAYMENT,6765.84,C244140230,433893.24500000005,427127.405,C_L07_691255959,0.0,6765.84,0,0,L07_000371,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,78,4,0.015593328723059515,5,100272.78
L07_001855,401,PAYMENT,15712.54,C244140230,427127.405,411414.86500000005,C_L07_929308363,0.0,15712.54,0,0,L07_000371,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,78,5,0.03678654147700965,5,100272.78
L07_001856,307,TRANSFER,26121.17,C782206760,511687.645,485566.47500000003,C_L07_319993014,0.0,26121.17,0,0,L07_000372,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,74,1,0.05104905356860824,5,134837.28
L07_001857,310,PAYMENT,8162.44,C782206760,485566.47500000003,477404.03500000003,C_L07_278426758,0.0,8162.44,0,0,L07_000372,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,74,2,0.01681013912667673,5,134837.28
L07_001858,311,CASH_OUT,25520.63,C782206760,477404.03500000003,451883.405,CASHOUT_L07_000372,0.0,0.0,0,0,L07_000372,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,74,3,0.05345708902523205,5,134837.28
L07_001859,315,PAYMENT,37592.05,C782206760,451883.405,414291.35500000004,C_L07_738808598,0.0,37592.05,0,0,L07_000372,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,74,4,0.08318971129289424,5,134837.28
L07_001860,320,PAYMENT,37440.99,C782206760,414291.35500000004,376850.36500000005,C_L07_579299664,0.0,37440.99,0,0,L07_000372,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,74,5,0.09037357296533498,5,134837.28
L07_001861,312,TRANSFER,32645.74,C782206760,511687.645,479041.905,C_L07_546417290,0.0,32645.74,0,0,L07_000373,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,79,1,0.06380013338019916,5,143523.28
L07_001862,315,CASH_OUT,24531.59,C782206760,479041.905,454510.315,CASHOUT_L07_000373,0.0,0.0,0,0,L07_000373,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,79,2,0.05120969531882602,5,143523.28
L07_001863,322,CASH_OUT,35958.91,C782206760,454510.315,418551.405,CASHOUT_L07_000373,0.0,0.0,0,0,L07_000373,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,79,3,0.0791157181988268,5,143523.28
L07_001864,329,PAYMENT,26716.32,C782206760,418551.405,391835.085,C_L07_124275502,0.0,26716.32,0,0,L07_000373,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,79,4,0.06383043917867148,5,143523.28
L07_001865,334,TRANSFER,23670.72,C782206760,391835.085,368164.365,C_L07_457044916,0.0,23670.72,0,0,L07_000373,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,79,5,0.0604099043351363,5,143523.28
L07_001866,309,PAYMENT,47582.2,C782206760,511687.645,464105.445,C_L07_877161010,0.0,47582.2,0,0,L07_000374,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,76,1,0.09299071506797862,5,148756.12
L07_001867,316,TRANSFER,20362.41,C782206760,464105.445,443743.03500000003,C_L07_322309357,0.0,20362.41,0,0,L07_000374,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,76,2,0.043874533727997954,5,148756.12
L07_001868,318,PAYMENT,38870.14,C782206760,443743.03500000003,404872.895,C_L07_434796298,0.0,38870.14,0,0,L07_000374,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,76,3,0.08759605657810493,5,148756.12
L07_001869,321,TRANSFER,12717.26,C782206760,404872.895,392155.635,C_L07_658671017,0.0,12717.26,0,0,L07_000374,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,76,4,0.03141049983106427,5,148756.12
L07_001870,323,TRANSFER,29224.11,C782206760,392155.635,362931.525,C_L07_781043126,0.0,29224.11,0,0,L07_000374,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,76,5,0.07452171380885551,5,148756.12
L07_001871,376,PAYMENT,32885.15,C782206760,511687.645,478802.495,C_L07_574618433,0.0,32885.15,0,0,L07_000375,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,143,1,0.06426801647712248,5,115616.6
L07_001872,377,CASH_OUT,5457.62,C782206760,478802.495,473344.875,CASHOUT_L07_000375,0.0,0.0,0,0,L07_000375,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,143,2,0.011398478614861854,5,115616.6
L07_001873,380,PAYMENT,12866.16,C782206760,473344.875,460478.715,C_L07_966746849,0.0,12866.16,0,0,L07_000375,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,143,3,0.02718136538396027,5,115616.6
L07_001874,386,TRANSFER,38208.48,C782206760,460478.715,422270.23500000004,C_L07_269244556,0.0,38208.48,0,0,L07_000375,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,143,4,0.08297556163915198,5,115616.6
L07_001875,388,PAYMENT,26199.19,C782206760,422270.23500000004,396071.04500000004,C_L07_150762247,0.0,26199.19,0,0,L07_000375,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,233,143,5,0.062043657895991644,5,115616.6
L07_001876,408,CASH_OUT,63361.91,C244140230,5541490.68,5478128.77,CASHOUT_L07_000376,0.0,0.0,0,0,L07_000376,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,103,1,0.011434091232650058,5,673979.13
L07_001877,412,TRANSFER,230367.53,C244140230,5478128.77,5247761.239999999,C_L07_507705400,0.0,230367.53,0,0,L07_000376,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,103,2,0.04205222981642325,5,673979.13
L07_001878,413,TRANSFER,22014.55,C244140230,5247761.239999999,5225746.6899999995,C_L07_804976359,0.0,22014.55,0,0,L07_000376,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,103,3,0.004195036510464413,5,673979.13
L07_001879,414,TRANSFER,130279.21,C244140230,5225746.6899999995,5095467.4799999995,C_L07_562238992,0.0,130279.21,0,0,L07_000376,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,103,4,0.02493025738298846,5,673979.13
L07_001880,418,TRANSFER,227955.93,C244140230,5095467.4799999995,4867511.55,C_L07_166499087,0.0,227955.93,0,0,L07_000376,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,103,5,0.04473700026439969,5,673979.13
L07_001881,855,PAYMENT,7082.48,C469551489,511687.645,504605.16500000004,C_L07_120336300,0.0,7082.48,0,0,L07_000377,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,146,1,0.013841412958094776,5,96084.58
L07_001882,859,PAYMENT,10759.6,C469551489,504605.16500000004,493845.56500000006,C_L07_643727614,0.0,10759.6,0,0,L07_000377,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,146,2,0.02132280988443707,5,96084.58
L07_001883,862,TRANSFER,35308.91,C469551489,493845.56500000006,458536.655,C_L07_700177089,0.0,35308.91,0,0,L07_000377,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,146,3,0.07149787808664436,5,96084.58
L07_001884,864,PAYMENT,35140.19,C469551489,458536.655,423396.465,C_L07_714402304,0.0,35140.19,0,0,L07_000377,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,146,4,0.076635509106682,5,96084.58
L07_001885,870,PAYMENT,7793.4,C469551489,423396.465,415603.065,C_L07_762478953,0.0,7793.4,0,0,L07_000377,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,709,146,5,0.018406861285438458,5,96084.58
L07_001886,356,PAYMENT,226699.25,C244140230,5541490.68,5314791.43,C_L07_408895751,0.0,226699.25,0,0,L07_000378,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,51,1,0.04090943449894966,5,651892.97
L07_001887,362,PAYMENT,8088.58,C244140230,5314791.43,5306702.85,C_L07_381921350,0.0,8088.58,0,0,L07_000378,LEGITIMATE_DORMANT_REACTIVATION,NONE,1,305,51,2,0.0015218997972983486,5,651892.97
