record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,chain_position,chain_role,step_gap_from_previous,cashout_ratio,sender_balance_usage_ratio,destination_balance_usage_ratio,scenario_total_amount,newbalanceOrg
L06_001773,162,TRANSFER,23125.86,C2116593642,251317.92,228192.06,C791352442,3507448.02,3530573.88,0,0,L06_000887,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6144154044250261,0.09201834871146475,0.004024524194349956,37334.74,
L06_001774,167,CASH_OUT,14208.88,C791352442,3530573.88,0.0,CASHOUT_L06_000887,0.0,0.0,0,0,L06_000887,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.6144154044250261,0.09201834871146475,0.004024524194349956,37334.74,3516365.0
L06_001775,396,TRANSFER,9554.01,C319328406,73617.0,64062.99,C1114903043,1170947.0,1180501.01,0,0,L06_000888,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.31335716797052265,0.12977994213293126,0.0025360588213304454,12547.83,
L06_001776,399,CASH_OUT,2993.82,C1114903043,1180501.01,0.0,CASHOUT_L06_000888,0.0,0.0,0,0,L06_000888,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.31335716797052265,0.12977994213293126,0.0025360588213304454,12547.83,1177507.19
L06_001777,44,TRANSFER,11024.19,C889917114,132047.0,121022.81,C34835675,0.0,11024.19,0,0,L06_000889,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4445342515779646,0.08348686452550987,0.44453424696054766,15924.82,
L06_001778,45,CASH_OUT,4900.63,C34835675,11024.19,0.0,CASHOUT_L06_000889,0.0,0.0,0,0,L06_000889,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.4445342515779646,0.08348686452550987,0.44453424696054766,15924.82,6123.56
L06_001779,352,TRANSFER,8914.38,C839089242,79630.0,70715.62,C1378898651,16659.02,25573.4,0,0,L06_000890,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6292722534821816,0.11194750722089664,0.21935174830096896,14523.949999999999,
L06_001780,357,CASH_OUT,5609.57,C1378898651,25573.4,0.0,CASHOUT_L06_000890,0.0,0.0,0,0,L06_000890,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.6292722534821816,0.11194750722089664,0.21935174830096896,14523.949999999999,19963.83
L06_001781,154,TRANSFER,8855.23,C377776224,69677.0,60821.770000000004,C438740685,1699360.33,1708215.56,0,0,L06_000891,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.2650028325474881,0.1270897139658711,0.0013737493410960382,11201.89,
L06_001782,158,CASH_OUT,2346.66,C438740685,1708215.56,0.0,CASHOUT_L06_000891,0.0,0.0,0,0,L06_000891,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.2650028325474881,0.1270897139658711,0.0013737493410960382,11201.89,1705868.9000000001
L06_001783,227,TRANSFER,36949.81,C1850478629,512199.04,475249.23,C1385209056,4850202.02,4887151.829999999,0,0,L06_000892,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5237780357173052,0.07213955340486386,0.003960077499781709,56303.31,
L06_001784,229,CASH_OUT,19353.5,C1385209056,4887151.829999999,249904.52,CASHOUT_L06_000892,0.0,0.0,0,0,L06_000892,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.5237780357173052,0.07213955340486386,0.003960077499781709,56303.31,4867798.329999999
L06_001785,251,TRANSFER,12285.81,C1288158562,93014.0,80728.19,C387037089,30643.47,42929.28,0,0,L06_000893,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6373038137475162,0.1320856000172017,0.18238810434277025,20115.6,
L06_001786,254,CASH_OUT,7829.79,C387037089,42929.28,0.0,CASHOUT_L06_000893,0.0,0.0,0,0,L06_000893,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.6373038137475162,0.1320856000172017,0.18238810434277025,20115.6,35099.49
L06_001787,351,TRANSFER,11081.06,C1474791276,153036.0,141954.94,C672255716,803345.04,814426.1000000001,0,0,L06_000894,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6267167691475286,0.0724081915366319,0.00852709656529917,18025.75,
L06_001788,353,CASH_OUT,6944.69,C672255716,814426.1000000001,0.0,CASHOUT_L06_000894,0.0,0.0,0,0,L06_000894,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.6267167691475286,0.0724081915366319,0.00852709656529917,18025.75,807481.4100000001
L06_001789,226,TRANSFER,9080.79,C2118684470,60896.0,51815.21,C44646040,0.0,9080.79,0,0,L06_000895,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5609267751452913,0.14911964661061483,0.5609269678078669,14174.45,
L06_001790,227,CASH_OUT,5093.66,C44646040,9080.79,0.0,CASHOUT_L06_000895,0.0,0.0,0,0,L06_000895,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.5609267751452913,0.14911964661061483,0.5609269678078669,14174.45,3987.130000000001
L06_001791,161,TRANSFER,9867.79,C1360247792,95678.0,85810.20999999999,C1891003389,43942.38,53810.17,0,0,L06_000896,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5122532672218486,0.10313541252952613,0.09393781881752093,14922.600000000002,
L06_001792,165,CASH_OUT,5054.81,C1891003389,53810.17,0.0,CASHOUT_L06_000896,0.0,0.0,0,0,L06_000896,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.5122532672218486,0.10313541252952613,0.09393781881752093,14922.600000000002,48755.36
L06_001793,11,TRANSFER,9908.73,C543382262,70746.0,60837.270000000004,C398886042,0.0,9908.73,0,0,L06_000897,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6055895329632051,0.1400606394707828,0.6055892127447211,15909.349999999999,
L06_001794,14,CASH_OUT,6000.62,C398886042,9908.73,0.0,CASHOUT_L06_000897,0.0,0.0,0,0,L06_000897,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.6055895329632051,0.1400606394707828,0.6055892127447211,15909.349999999999,3908.1099999999997
L06_001795,226,TRANSFER,15715.79,C962757790,132461.0,116745.20999999999,C672857960,452697.46,468413.25,0,0,L06_000898,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6164487495663673,0.11864465767282446,0.02068254900987536,25403.77,
L06_001796,230,CASH_OUT,9687.98,C672857960,468413.25,0.0,CASHOUT_L06_000898,0.0,0.0,0,0,L06_000898,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.6164487495663673,0.11864465767282446,0.02068254900987536,25403.77,458725.27
L06_001797,138,TRANSFER,13180.47,C1168019153,129397.61,116217.14,C213991548,1603294.1,1616474.57,0,0,L06_000899,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.48744482992866045,0.10186022755752598,0.00397454443097116,19605.22,
L06_001798,141,CASH_OUT,6424.75,C213991548,1616474.57,0.0,CASHOUT_L06_000899,0.0,0.0,0,0,L06_000899,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.48744482992866045,0.10186022755752598,0.00397454443097116,19605.22,1610049.82
L06_001799,45,TRANSFER,9877.21,C573739612,213000.99,203123.78,C895269895,425550.24,435427.45,0,0,L06_000900,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4990672131580743,0.04637166240401042,0.011320806715332256,14806.599999999999,
L06_001800,47,CASH_OUT,4929.39,C895269895,435427.45,139469.12,CASHOUT_L06_000900,0.0,0.0,0,0,L06_000900,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.4990672131580743,0.04637166240401042,0.011320806715332256,14806.599999999999,430498.06
L06_001801,276,TRANSFER,10643.47,C234809833,99424.0,88780.53,C1455920020,1307997.22,1318640.69,0,0,L06_000901,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5895059640164847,0.10705131557772771,0.004758225684663197,16917.86,
L06_001802,281,CASH_OUT,6274.39,C1455920020,1318640.69,0.0,CASHOUT_L06_000901,0.0,0.0,0,0,L06_000901,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.5895059640164847,0.10705131557772771,0.004758225684663197,16917.86,1312366.3
L06_001803,21,TRANSFER,11538.16,C945875808,81901.42,70363.26,C1310685539,2356708.62,2368246.7800000003,0,0,L06_000902,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.37073905787009737,0.14087863189673636,0.0018062517961071605,15815.81,
L06_001804,22,CASH_OUT,4277.65,C1310685539,2368246.7800000003,0.0,CASHOUT_L06_000902,0.0,0.0,0,0,L06_000902,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.37073905787009737,0.14087863189673636,0.0018062517961071605,15815.81,2363969.1300000004
L06_001805,144,TRANSFER,8742.88,C799380117,61865.0,53122.12,C278741971,26566.34,35309.22,0,0,L06_000903,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.2136260841342221,0.14132191061181604,0.052895815880384785,10610.59,
L06_001806,145,CASH_OUT,1867.71,C278741971,35309.22,0.0,CASHOUT_L06_000903,0.0,0.0,0,0,L06_000903,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.2136260841342221,0.14132191061181604,0.052895815880384785,10610.59,33441.51
L06_001807,231,TRANSFER,69433.48,C953656396,544018.0,474584.52,C157416114,1243083.69,1312517.17,0,0,L06_000904,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3647023254937263,0.1276308504498013,0.019293119037825615,94756.03,
L06_001808,234,CASH_OUT,25322.55,C157416114,1312517.17,0.0,CASHOUT_L06_000904,0.0,0.0,0,0,L06_000904,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.3647023254937263,0.1276308504498013,0.019293119037825615,94756.03,1287194.6199999999
L06_001809,40,TRANSFER,20586.15,C152191484,139726.0,119139.85,C483930168,80133.23,100719.38,0,0,L06_000905,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6361664541514611,0.14733227888868214,0.13002681311183606,33682.37,
L06_001810,44,CASH_OUT,13096.22,C483930168,100719.38,0.0,CASHOUT_L06_000905,0.0,0.0,0,0,L06_000905,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.6361664541514611,0.14733227888868214,0.13002681311183606,33682.37,87623.16
L06_001811,132,TRANSFER,11856.03,C955210825,318663.0,306806.97,C917254463,1992681.74,2004537.77,0,0,L06_000906,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.30356287045255814,0.03720554316001544,0.001795451327414998,15455.080000000002,
L06_001812,135,CASH_OUT,3599.05,C917254463,2004537.77,0.0,CASHOUT_L06_000906,0.0,0.0,0,0,L06_000906,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.30356287045255814,0.03720554316001544,0.001795451327414998,15455.080000000002,2000938.72
L06_001813,178,TRANSFER,10677.8,C2081348199,89480.09,78802.29,C1643608995,1100833.86,1111511.6600000001,0,0,L06_000907,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4885700806535803,0.11933157420829595,0.004693473031133114,15894.65,
L06_001814,181,CASH_OUT,5216.85,C1643608995,1111511.6600000001,0.0,CASHOUT_L06_000907,0.0,0.0,0,0,L06_000907,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.4885700806535803,0.11933157420829595,0.004693473031133114,15894.65,1106294.81
L06_001815,139,TRANSFER,20267.75,C1093653833,138529.5,118261.75,C856409944,42897.01,63164.76,0,0,L06_000908,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4810170824411467,0.14630638239508553,0.15434444775852862,30016.879999999997,
L06_001816,143,CASH_OUT,9749.13,C856409944,63164.76,99157.84,CASHOUT_L06_000908,0.0,0.0,0,0,L06_000908,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.4810170824411467,0.14630638239508553,0.15434444775852862,30016.879999999997,53415.630000000005
L06_001817,208,TRANSFER,23118.28,C1022618087,161493.0,138374.72,C1008543586,0.0,23118.28,0,0,L06_000909,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3639707235423802,0.14315344937551472,0.3639708490424028,31532.659999999996,
L06_001818,213,CASH_OUT,8414.38,C1008543586,23118.28,148667.88,CASHOUT_L06_000909,0.0,0.0,0,0,L06_000909,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.3639707235423802,0.14315344937551472,0.3639708490424028,31532.659999999996,14703.9
L06_001819,323,TRANSFER,18355.73,C1541880692,184515.31,166159.58,C970483017,3181483.96,3199839.69,0,0,L06_000910,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.21510231342955582,0.09948079647157734,0.0012339243157522058,22304.09,
L06_001820,328,CASH_OUT,3948.36,C970483017,3199839.69,0.0,CASHOUT_L06_000910,0.0,0.0,0,0,L06_000910,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.21510231342955582,0.09948079647157734,0.0012339243157522058,22304.09,3195891.33
L06_001821,42,TRANSFER,52241.91,C432652488,376229.66,323987.75,C655663418,1503028.31,1555270.22,0,0,L06_000911,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.20001421821603524,0.13885643678385168,0.006718523807393419,62691.030000000006,
L06_001822,46,CASH_OUT,10449.12,C655663418,1555270.22,0.0,CASHOUT_L06_000911,0.0,0.0,0,0,L06_000911,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.20001421821603524,0.13885643678385168,0.006718523807393419,62691.030000000006,1544821.0999999999
L06_001823,274,TRANSFER,15011.75,C689692627,107992.05,92980.3,C1146106437,2555770.6,2570782.35,0,0,L06_000912,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.2662700704893721,0.13900791771246124,0.0015548496355593851,19008.93,
L06_001824,278,CASH_OUT,3997.18,C1146106437,2570782.35,0.0,CASHOUT_L06_000912,0.0,0.0,0,0,L06_000912,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.2662700704893721,0.13900791771246124,0.0015548496355593851,19008.93,2566785.17
L06_001825,41,TRANSFER,9302.51,C1822698346,69549.0,60246.49,C577022771,1822491.73,1831794.24,0,0,L06_000913,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.46259396481908255,0.13375476282908452,0.002349215815854951,13605.79,
L06_001826,46,CASH_OUT,4303.28,C577022771,1831794.24,0.0,CASHOUT_L06_000913,0.0,0.0,0,0,L06_000913,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.46259396481908255,0.13375476282908452,0.002349215815854951,13605.79,1827490.96
L06_001827,132,TRANSFER,12152.43,C1333848450,81397.0,69244.57,C431164172,0.0,12152.43,0,0,L06_000914,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.3940299706984961,0.1492982542354141,0.39402983600810704,16940.85,
L06_001828,137,CASH_OUT,4788.42,C431164172,12152.43,0.0,CASHOUT_L06_000914,0.0,0.0,0,0,L06_000914,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.3940299706984961,0.1492982542354141,0.39402983600810704,16940.85,7364.01
L06_001829,42,TRANSFER,9589.14,C346690177,76036.75,66447.61,C1310575604,970382.93,979972.0700000001,0,0,L06_000915,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5756223562861189,0.1261119129894426,0.005632527873983184,15108.86,
L06_001830,44,CASH_OUT,5519.72,C1310575604,979972.0700000001,0.0,CASHOUT_L06_000915,0.0,0.0,0,0,L06_000915,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.5756223562861189,0.1261119129894426,0.005632527873983184,15108.86,974452.3500000001
L06_001831,476,TRANSFER,22631.34,C1493503900,344129.0,321497.66,C1535647338,0.0,22631.34,0,0,L06_000916,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5565203334360618,0.0657641175256953,0.5565202944235736,35226.14,
L06_001832,478,CASH_OUT,12594.8,C1535647338,22631.34,0.0,CASHOUT_L06_000916,0.0,0.0,0,0,L06_000916,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.5565203334360618,0.0657641175256953,0.5565202944235736,35226.14,10036.54
L06_001833,225,TRANSFER,36987.15,C1555307652,264703.0,227715.85,C1742145591,0.0,36987.15,0,0,L06_000917,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6057373611652339,0.13973075484599723,0.6057373979882202,59391.65,
L06_001834,226,CASH_OUT,22404.5,C1742145591,36987.15,0.0,CASHOUT_L06_000917,0.0,0.0,0,0,L06_000917,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.6057373611652339,0.13973075484599723,0.6057373979882202,59391.65,14582.650000000001
L06_001835,379,TRANSFER,20781.27,C1383178612,142088.0,121306.73,C260469525,426168.63,446949.9,0,0,L06_000918,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4972576633170713,0.14625633410280953,0.02312037657911994,31114.92,
L06_001836,380,CASH_OUT,10333.65,C260469525,446949.9,0.0,CASHOUT_L06_000918,0.0,0.0,0,0,L06_000918,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.4972576633170713,0.14625633410280953,0.02312037657911994,31114.92,436616.25
L06_001837,281,TRANSFER,10510.03,C518773394,83183.0,72672.97,C1613003979,5519812.09,5530322.12,0,0,L06_000919,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.415161376842341,0.1263482923193441,0.0007889883998294117,14873.39,
L06_001838,284,CASH_OUT,4363.36,C1613003979,5530322.12,0.0,CASHOUT_L06_000919,0.0,0.0,0,0,L06_000919,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.415161376842341,0.1263482923193441,0.0007889883998294117,14873.39,5525958.76
L06_001839,181,TRANSFER,23631.1,C769029427,347104.81,323473.71,C881885056,8665356.65,8688987.75,0,0,L06_000920,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.26186074976498036,0.06808058926063283,0.0007121727154005943,29819.16,
L06_001840,184,CASH_OUT,6188.06,C881885056,8688987.75,0.0,CASHOUT_L06_000920,0.0,0.0,0,0,L06_000920,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.26186074976498036,0.06808058926063283,0.0007121727154005943,29819.16,8682799.69
L06_001841,354,TRANSFER,10755.17,C1690140561,79996.09,69240.92,C2080522614,3229981.78,3240736.9499999997,0,0,L06_000921,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.6314223207860543,0.13444619605783234,0.0020955264511672263,17546.22,
L06_001842,357,CASH_OUT,6791.05,C2080522614,3240736.9499999997,0.0,CASHOUT_L06_000921,0.0,0.0,0,0,L06_000921,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.6314223207860543,0.13444619605783234,0.0020955264511672263,17546.22,3233945.9
L06_001843,188,TRANSFER,9569.26,C1701806586,100979.38,91410.12000000001,C1531514206,10343612.73,10353181.99,0,0,L06_000922,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.4792872836732254,0.09476449548412755,0.0004429961730055515,14155.68,
L06_001844,189,CASH_OUT,4586.42,C1531514206,10353181.99,0.0,CASHOUT_L06_000922,0.0,0.0,0,0,L06_000922,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.4792872836732254,0.09476449548412755,0.0004429961730055515,14155.68,10348595.57
L06_001845,207,TRANSFER,65988.21,C1631444012,724495.36,658507.15,C1579696622,1193008.74,1258996.95,0,0,L06_000923,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.35266210949925675,0.09108161852133878,0.018484190926753238,89259.75,
L06_001846,210,CASH_OUT,23271.54,C1579696622,1258996.95,49723.9,CASHOUT_L06_000923,0.0,0.0,0,0,L06_000923,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.35266210949925675,0.09108161852133878,0.018484190926753238,89259.75,1235725.41
L06_001847,381,TRANSFER,11798.02,C585170678,79917.0,68118.98,C1185037732,0.0,11798.02,0,0,L06_000924,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.23103455509133422,0.14762841448002303,0.23103452952275041,14523.77,
L06_001848,384,CASH_OUT,2725.75,C1185037732,11798.02,0.0,CASHOUT_L06_000924,0.0,0.0,0,0,L06_000924,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.23103455509133422,0.14762841448002303,0.23103452952275041,14523.77,9072.27
L06_001849,167,TRANSFER,10633.31,C2137944341,85260.0,74626.69,C321169149,212253.46,222886.77,0,0,L06_000925,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.236428931112926,0.12471627961529438,0.011279359470281705,13147.33,
L06_001850,172,CASH_OUT,2514.02,C321169149,222886.77,0.0,CASHOUT_L06_000925,0.0,0.0,0,0,L06_000925,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.236428931112926,0.12471627961529438,0.011279359470281705,13147.33,220372.75
L06_001851,21,TRANSFER,10515.68,C945875808,81901.42,71385.73999999999,C1310685539,2356708.62,2367224.3000000003,0,0,L06_000926,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5680834272356299,0.12839435506734803,0.0025235377991008282,16489.46,
L06_001852,23,CASH_OUT,5973.78,C1310685539,2367224.3000000003,0.0,CASHOUT_L06_000926,0.0,0.0,0,0,L06_000926,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,2,0.5680834272356299,0.12839435506734803,0.0025235377991008282,16489.46,2361250.5200000005
L06_001853,306,TRANSFER,32644.94,C1464455053,250993.0,218348.06,C366957890,145945.66,178590.6,0,0,L06_000927,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.35885045695019646,0.13006314917149084,0.06559499772104467,44359.59,
L06_001854,311,CASH_OUT,11714.65,C366957890,178590.6,0.0,CASHOUT_L06_000927,0.0,0.0,0,0,L06_000927,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.35885045695019646,0.13006314917149084,0.06559499772104467,44359.59,166875.95
L06_001855,188,TRANSFER,9970.49,C776562195,70459.0,60488.51,C1070579034,0.0,9970.49,0,0,L06_000928,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.23965601361430316,0.14150768532054103,0.23965622552151397,12359.98,
L06_001856,192,CASH_OUT,2389.49,C1070579034,9970.49,12373.53,CASHOUT_L06_000928,0.0,0.0,0,0,L06_000928,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.23965601361430316,0.14150768532054103,0.23965622552151397,12359.98,7581.0
L06_001857,403,TRANSFER,13808.27,C880069958,159009.0,145200.73,C2067285940,3213475.16,3227283.43,0,0,L06_000929,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.36853985059807337,0.08683954996258074,0.001576837024196539,18897.17,
L06_001858,404,CASH_OUT,5088.9,C2067285940,3227283.43,0.0,CASHOUT_L06_000929,0.0,0.0,0,0,L06_000929,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,1,0.36853985059807337,0.08683954996258074,0.001576837024196539,18897.17,3222194.5300000003
L06_001859,15,TRANSFER,10552.45,C104139025,104290.1,93737.65000000001,C1287073460,1338709.39,1349261.8399999999,0,0,L06_000930,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.33471225090185985,0.1011836214559196,0.00261774986536342,14084.480000000001,
L06_001860,19,CASH_OUT,3532.03,C1287073460,1349261.8399999999,0.0,CASHOUT_L06_000930,0.0,0.0,0,0,L06_000930,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.33471225090185985,0.1011836214559196,0.00261774986536342,14084.480000000001,1345729.8099999998
L06_001861,588,TRANSFER,19834.84,C1300088402,200486.0,180651.16,C527664769,156853.14,176687.98,0,0,L06_000931,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.533471867942212,0.09893379088814182,0.059887095885073786,30416.17,
L06_001862,591,CASH_OUT,10581.33,C527664769,176687.98,0.0,CASHOUT_L06_000931,0.0,0.0,0,0,L06_000931,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,3,0.533471867942212,0.09893379088814182,0.059887095885073786,30416.17,166106.65000000002
L06_001863,158,TRANSFER,26127.23,C26981687,408135.0,382007.77,C437368215,0.0,26127.23,0,0,L06_000932,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.584189823419635,0.0640161466181533,0.5841897514585358,41390.49,
L06_001864,162,CASH_OUT,15263.26,C437368215,26127.23,0.0,CASHOUT_L06_000932,0.0,0.0,0,0,L06_000932,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,4,0.584189823419635,0.0640161466181533,0.5841897514585358,41390.49,10863.97
L06_001865,183,TRANSFER,28612.93,C995504974,219267.0,190654.07,C562736582,939366.96,967979.89,0,0,L06_000933,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.42268727647017607,0.13049355352150574,0.012494391799813114,40707.25,
L06_001866,188,CASH_OUT,12094.32,C562736582,967979.89,198017.29,CASHOUT_L06_000933,0.0,0.0,0,0,L06_000933,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.42268727647017607,0.13049355352150574,0.012494391799813114,40707.25,955885.5700000001
L06_001867,214,TRANSFER,15301.7,C835312298,118727.0,103425.3,C900195455,433261.54,448563.24,0,0,L06_000934,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.5095621175176838,0.12888138334161564,0.01738254342910489,23098.870000000003,
L06_001868,219,CASH_OUT,7797.17,C900195455,448563.24,0.0,CASHOUT_L06_000934,0.0,0.0,0,0,L06_000934,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,2,CASH_OUT,5,0.5095621175176838,0.12888138334161564,0.01738254342910489,23098.870000000003,440766.07
L06_001869,186,TRANSFER,9776.93,C1236115788,75551.0,65774.07,C791872043,0.0,9776.93,0,0,L06_000935,LEGITIMATE_TRANSFER_CASHOUT,NONE,1,1,TRANSFER,0,0.2503931722340701,0.12940834667972628,0.25039352843888624,12225.01,
