record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,severity,is_legitimate_counterexample,cycle_position,cycle_length,step_gap_from_previous,scenario_step_window,scenario_total_amount,balance_usage_ratio,historical_pattern,cycle_pattern
L09_001542,705,TRANSFER,92107.83,CL000386_2,2397475.89,2305368.06,CL000386_3,1430393.44,1522501.27,0,0,L09_000386,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,6,374353.51,0.038419,NORMAL,A->B->C->D->A
L09_001543,706,TRANSFER,134137.25,CL000386_3,1522501.27,1388364.02,CL000386_4,1579726.84,1713864.09,0,0,L09_000386,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,6,374353.51,0.088103,NORMAL,A->B->C->D->A
L09_001544,708,TRANSFER,62265.13,CL000386_4,1713864.09,1651598.96,CL000386_1,2419599.25,2481864.38,0,0,L09_000386,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,6,374353.51,0.03633,NORMAL,A->B->C->D->A
L09_001545,221,TRANSFER,99815.63,CL000387_1,2546077.94,2446262.31,CL000387_2,2217073.81,2316889.44,0,0,L09_000387,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,441074.09,0.039204,NORMAL,A->B->C->D->A
L09_001546,223,TRANSFER,127850.76,CL000387_2,2316889.44,2189038.68,CL000387_3,1664667.35,1792518.11,0,0,L09_000387,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,7,441074.09,0.055182,NORMAL,A->B->C->D->A
L09_001547,226,TRANSFER,74251.48,CL000387_3,1792518.11,1718266.63,CL000387_4,1915091.94,1989343.42,0,0,L09_000387,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,7,441074.09,0.041423,NORMAL,A->B->C->D->A
L09_001548,228,TRANSFER,139156.22,CL000387_4,1989343.42,1850187.2,CL000387_1,2446262.31,2585418.53,0,0,L09_000387,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,7,441074.09,0.069951,NORMAL,A->B->C->D->A
L09_001549,32,TRANSFER,132591.45,CL000388_1,1780536.62,1647945.17,CL000388_2,1398535.74,1531127.19,0,0,L09_000388,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,359853.9,0.074467,NORMAL,A->B->C->D->A
L09_001550,35,TRANSFER,96947.85,CL000388_2,1531127.19,1434179.34,CL000388_3,1959139.73,2056087.58,0,0,L09_000388,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,7,359853.9,0.063318,NORMAL,A->B->C->D->A
L09_001551,37,TRANSFER,90919.37,CL000388_3,2056087.58,1965168.21,CL000388_4,1366414.39,1457333.76,0,0,L09_000388,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,7,359853.9,0.04422,NORMAL,A->B->C->D->A
L09_001552,39,TRANSFER,39395.23,CL000388_4,1457333.76,1417938.53,CL000388_1,1647945.17,1687340.4,0,0,L09_000388,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,7,359853.9,0.027032,NORMAL,A->B->C->D->A
L09_001553,103,TRANSFER,21465.26,CL000389_1,2547564.99,2526099.73,CL000389_2,2534258.75,2555724.01,0,0,L09_000389,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,249342.51,0.008426,NORMAL,A->B->C->D->A
L09_001554,106,TRANSFER,98134.38,CL000389_2,2555724.01,2457589.63,CL000389_3,1829291.85,1927426.23,0,0,L09_000389,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,6,249342.51,0.038398,NORMAL,A->B->C->D->A
L09_001555,108,TRANSFER,53442.75,CL000389_3,1927426.23,1873983.48,CL000389_4,1568263.09,1621705.84,0,0,L09_000389,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,6,249342.51,0.027728,NORMAL,A->B->C->D->A
L09_001556,109,TRANSFER,76300.12,CL000389_4,1621705.84,1545405.72,CL000389_1,2526099.73,2602399.85,0,0,L09_000389,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,6,249342.51,0.047049,NORMAL,A->B->C->D->A
L09_001557,132,TRANSFER,27849.96,CL000390_1,1969179.34,1941329.38,CL000390_2,2274726.81,2302576.77,0,0,L09_000390,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,219375.88,0.014143,NORMAL,A->B->C->D->A
L09_001558,133,TRANSFER,133020.09,CL000390_2,2302576.77,2169556.68,CL000390_3,2056325.69,2189345.78,0,0,L09_000390,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,5,219375.88,0.05777,NORMAL,A->B->C->D->A
L09_001559,135,TRANSFER,29811.03,CL000390_3,2189345.78,2159534.75,CL000390_4,2092837.61,2122648.64,0,0,L09_000390,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,5,219375.88,0.013616,NORMAL,A->B->C->D->A
L09_001560,137,TRANSFER,28694.8,CL000390_4,2122648.64,2093953.84,CL000390_1,1941329.38,1970024.18,0,0,L09_000390,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,5,219375.88,0.013518,NORMAL,A->B->C->D->A
L09_001561,766,TRANSFER,41522.85,CL000391_1,2387053.02,2345530.17,CL000391_2,1515097.01,1556619.86,0,0,L09_000391,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,343643.03,0.017395,NORMAL,A->B->C->D->A
L09_001562,768,TRANSFER,99177.62,CL000391_2,1556619.86,1457442.24,CL000391_3,1575984.26,1675161.88,0,0,L09_000391,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,7,343643.03,0.063713,NORMAL,A->B->C->D->A
L09_001563,771,TRANSFER,62993.46,CL000391_3,1675161.88,1612168.42,CL000391_4,2208929.99,2271923.45,0,0,L09_000391,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,7,343643.03,0.037604,NORMAL,A->B->C->D->A
L09_001564,773,TRANSFER,139949.1,CL000391_4,2271923.45,2131974.35,CL000391_1,2345530.17,2485479.27,0,0,L09_000391,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,7,343643.03,0.061599,NORMAL,A->B->C->D->A
L09_001565,27,TRANSFER,125066.11,CL000392_1,2041295.59,1916229.48,CL000392_2,2409514.87,2534580.98,0,0,L09_000392,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,372589.34,0.061268,NORMAL,A->B->C->D->A
L09_001566,30,TRANSFER,127416.69,CL000392_2,2534580.98,2407164.29,CL000392_3,2086054.49,2213471.18,0,0,L09_000392,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,7,372589.34,0.050271,NORMAL,A->B->C->D->A
L09_001567,33,TRANSFER,96979.66,CL000392_3,2213471.18,2116491.52,CL000392_4,2320633.62,2417613.28,0,0,L09_000392,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,7,372589.34,0.043813,NORMAL,A->B->C->D->A
L09_001568,34,TRANSFER,23126.88,CL000392_4,2417613.28,2394486.4,CL000392_1,1916229.48,1939356.36,0,0,L09_000392,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,7,372589.34,0.009566,NORMAL,A->B->C->D->A
L09_001569,755,TRANSFER,108629.76,CL000393_1,2279752.18,2171122.42,CL000393_2,2114333.96,2222963.72,0,0,L09_000393,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,350082.41,0.04765,NORMAL,A->B->C->D->A
L09_001570,757,TRANSFER,133940.22,CL000393_2,2222963.72,2089023.5,CL000393_3,1483187.79,1617128.01,0,0,L09_000393,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,6,350082.41,0.060253,NORMAL,A->B->C->D->A
L09_001571,759,TRANSFER,31724.63,CL000393_3,1617128.01,1585403.38,CL000393_4,2498656.87,2530381.5,0,0,L09_000393,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,6,350082.41,0.019618,NORMAL,A->B->C->D->A
L09_001572,761,TRANSFER,75787.8,CL000393_4,2530381.5,2454593.7,CL000393_1,2171122.42,2246910.22,0,0,L09_000393,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,6,350082.41,0.029951,NORMAL,A->B->C->D->A
L09_001573,113,TRANSFER,90146.64,CL000394_1,1791083.82,1700937.18,CL000394_2,1618119.96,1708266.6,0,0,L09_000394,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,346046.51,0.050331,NORMAL,A->B->C->D->A
L09_001574,114,TRANSFER,109829.43,CL000394_2,1708266.6,1598437.17,CL000394_3,2420776.71,2530606.14,0,0,L09_000394,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,5,346046.51,0.064293,NORMAL,A->B->C->D->A
L09_001575,117,TRANSFER,44778.21,CL000394_3,2530606.14,2485827.93,CL000394_4,2376087.36,2420865.57,0,0,L09_000394,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,5,346046.51,0.017695,NORMAL,A->B->C->D->A
L09_001576,118,TRANSFER,101292.23,CL000394_4,2420865.57,2319573.34,CL000394_1,1700937.18,1802229.41,0,0,L09_000394,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,346046.51,0.041841,NORMAL,A->B->C->D->A
L09_001577,83,TRANSFER,16209.59,CL000395_1,1503749.11,1487539.52,CL000395_2,1588794.43,1605004.02,0,0,L09_000395,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,8,231546.8,0.010779,NORMAL,A->B->C->D->A
L09_001578,86,TRANSFER,48020.16,CL000395_2,1605004.02,1556983.86,CL000395_3,1832959.39,1880979.55,0,0,L09_000395,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,8,231546.8,0.029919,NORMAL,A->B->C->D->A
L09_001579,89,TRANSFER,140202.35,CL000395_3,1880979.55,1740777.2,CL000395_4,2276961.92,2417164.27,0,0,L09_000395,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,8,231546.8,0.074537,NORMAL,A->B->C->D->A
L09_001580,91,TRANSFER,27114.7,CL000395_4,2417164.27,2390049.57,CL000395_1,1487539.52,1514654.22,0,0,L09_000395,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,8,231546.8,0.011218,NORMAL,A->B->C->D->A
L09_001581,753,TRANSFER,152091.81,CL000396_1,1459813.08,1307721.27,CL000396_2,1618388.53,1770480.34,0,0,L09_000396,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,8,318078.96,0.104186,NORMAL,A->B->C->D->A
L09_001582,755,TRANSFER,33932.36,CL000396_2,1770480.34,1736547.98,CL000396_3,1732582.89,1766515.25,0,0,L09_000396,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,8,318078.96,0.019166,NORMAL,A->B->C->D->A
L09_001583,758,TRANSFER,19528.1,CL000396_3,1766515.25,1746987.15,CL000396_4,2523396.68,2542924.78,0,0,L09_000396,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,8,318078.96,0.011055,NORMAL,A->B->C->D->A
L09_001584,761,TRANSFER,112526.69,CL000396_4,2542924.78,2430398.09,CL000396_1,1307721.27,1420247.96,0,0,L09_000396,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,8,318078.96,0.044251,NORMAL,A->B->C->D->A
L09_001585,314,TRANSFER,132392.47,CL000397_1,2338102.72,2205710.25,CL000397_2,2069458.25,2201850.72,0,0,L09_000397,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,4,254725.7,0.056624,NORMAL,A->B->C->D->A
L09_001586,315,TRANSFER,21899.92,CL000397_2,2201850.72,2179950.8,CL000397_3,1666554.06,1688453.98,0,0,L09_000397,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,4,254725.7,0.009946,NORMAL,A->B->C->D->A
L09_001587,317,TRANSFER,14959.21,CL000397_3,1688453.98,1673494.77,CL000397_4,1356966.14,1371925.35,0,0,L09_000397,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,4,254725.7,0.00886,NORMAL,A->B->C->D->A
L09_001588,318,TRANSFER,85474.1,CL000397_4,1371925.35,1286451.25,CL000397_1,2205710.25,2291184.35,0,0,L09_000397,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,4,254725.7,0.062302,NORMAL,A->B->C->D->A
L09_001589,543,TRANSFER,103013.89,CL000398_1,2498218.98,2395205.09,CL000398_2,1305043.15,1408057.04,0,0,L09_000398,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,426713.55,0.041235,NORMAL,A->B->C->D->A
L09_001590,545,TRANSFER,136047.39,CL000398_2,1408057.04,1272009.65,CL000398_3,1724525.99,1860573.38,0,0,L09_000398,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,5,426713.55,0.096621,NORMAL,A->B->C->D->A
L09_001591,547,TRANSFER,81241.59,CL000398_3,1860573.38,1779331.79,CL000398_4,2084093.73,2165335.32,0,0,L09_000398,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,5,426713.55,0.043665,NORMAL,A->B->C->D->A
L09_001592,548,TRANSFER,106410.68,CL000398_4,2165335.32,2058924.64,CL000398_1,2395205.09,2501615.77,0,0,L09_000398,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,5,426713.55,0.049143,NORMAL,A->B->C->D->A
L09_001593,813,TRANSFER,154180.9,CL000399_1,2318751.87,2164570.97,CL000399_2,1652696.87,1806877.77,0,0,L09_000399,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,366473.31,0.066493,NORMAL,A->B->C->D->A
L09_001594,816,TRANSFER,49849.21,CL000399_2,1806877.77,1757028.56,CL000399_3,1435481.33,1485330.54,0,0,L09_000399,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,7,366473.31,0.027589,NORMAL,A->B->C->D->A
L09_001595,817,TRANSFER,147198.34,CL000399_3,1485330.54,1338132.2,CL000399_4,1704151.81,1851350.15,0,0,L09_000399,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,7,366473.31,0.099101,NORMAL,A->B->C->D->A
L09_001596,820,TRANSFER,15244.86,CL000399_4,1851350.15,1836105.29,CL000399_1,2164570.97,2179815.83,0,0,L09_000399,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,7,366473.31,0.008234,NORMAL,A->B->C->D->A
L09_001597,227,TRANSFER,112505.17,CL000400_1,1615581.44,1503076.27,CL000400_2,2113972.66,2226477.83,0,0,L09_000400,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,8,390094.26,0.069638,NORMAL,A->B->C->D->A
L09_001598,230,TRANSFER,96497.67,CL000400_2,2226477.83,2129980.16,CL000400_3,1329038.75,1425536.42,0,0,L09_000400,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,8,390094.26,0.043341,NORMAL,A->B->C->D->A
L09_001599,232,TRANSFER,76943.99,CL000400_3,1425536.42,1348592.43,CL000400_4,1878654.28,1955598.27,0,0,L09_000400,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,8,390094.26,0.053975,NORMAL,A->B->C->D->A
L09_001600,235,TRANSFER,104147.43,CL000400_4,1955598.27,1851450.84,CL000400_1,1503076.27,1607223.7,0,0,L09_000400,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,8,390094.26,0.053256,NORMAL,A->B->C->D->A
L09_001601,391,TRANSFER,30666.45,CL000401_1,2036776.05,2006109.6,CL000401_2,1577426.43,1608092.88,0,0,L09_000401,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,352924.15,0.015056,NORMAL,A->B->C->D->A
L09_001602,392,TRANSFER,157230.21,CL000401_2,1608092.88,1450862.67,CL000401_3,2316378.72,2473608.93,0,0,L09_000401,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,5,352924.15,0.097774,NORMAL,A->B->C->D->A
L09_001603,394,TRANSFER,46652.66,CL000401_3,2473608.93,2426956.27,CL000401_4,1569246.14,1615898.8,0,0,L09_000401,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,5,352924.15,0.01886,NORMAL,A->B->C->D->A
L09_001604,396,TRANSFER,118374.83,CL000401_4,1615898.8,1497523.97,CL000401_1,2006109.6,2124484.43,0,0,L09_000401,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,5,352924.15,0.073256,NORMAL,A->B->C->D->A
L09_001605,892,TRANSFER,44207.81,CL000402_1,1870190.89,1825983.08,CL000402_2,2484993.41,2529201.22,0,0,L09_000402,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,222690.13,0.023638,NORMAL,A->B->C->D->A
L09_001606,895,TRANSFER,64554.56,CL000402_2,2529201.22,2464646.66,CL000402_3,1905277.78,1969832.34,0,0,L09_000402,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,7,222690.13,0.025524,NORMAL,A->B->C->D->A
L09_001607,898,TRANSFER,78452.94,CL000402_3,1969832.34,1891379.4,CL000402_4,2043981.75,2122434.69,0,0,L09_000402,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,7,222690.13,0.039827,NORMAL,A->B->C->D->A
L09_001608,899,TRANSFER,35474.82,CL000402_4,2122434.69,2086959.87,CL000402_1,1825983.08,1861457.9,0,0,L09_000402,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,7,222690.13,0.016714,NORMAL,A->B->C->D->A
L09_001609,309,TRANSFER,48777.77,CL000403_1,1470405.73,1421627.96,CL000403_2,1624443.32,1673221.09,0,0,L09_000403,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,4,290039.45,0.033173,NORMAL,A->B->C->D->A
L09_001610,310,TRANSFER,112569.73,CL000403_2,1673221.09,1560651.36,CL000403_3,1697065.11,1809634.84,0,0,L09_000403,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,4,290039.45,0.067277,NORMAL,A->B->C->D->A
L09_001611,312,TRANSFER,36055.5,CL000403_3,1809634.84,1773579.34,CL000403_4,1288135.78,1324191.28,0,0,L09_000403,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,4,290039.45,0.019924,NORMAL,A->B->C->D->A
L09_001612,313,TRANSFER,92636.45,CL000403_4,1324191.28,1231554.83,CL000403_1,1421627.96,1514264.41,0,0,L09_000403,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,4,290039.45,0.069957,NORMAL,A->B->C->D->A
L09_001613,694,TRANSFER,65068.55,CL000404_1,2138210.14,2073141.59,CL000404_2,2333495.18,2398563.73,0,0,L09_000404,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,4,311761.18,0.030431,NORMAL,A->B->C->D->A
L09_001614,696,TRANSFER,108616.4,CL000404_2,2398563.73,2289947.33,CL000404_3,2450090.16,2558706.56,0,0,L09_000404,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,4,311761.18,0.045284,NORMAL,A->B->C->D->A
L09_001615,697,TRANSFER,25568.71,CL000404_3,2558706.56,2533137.85,CL000404_4,1752017.34,1777586.05,0,0,L09_000404,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,4,311761.18,0.009993,NORMAL,A->B->C->D->A
L09_001616,698,TRANSFER,112507.52,CL000404_4,1777586.05,1665078.53,CL000404_1,2073141.59,2185649.11,0,0,L09_000404,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,4,311761.18,0.063292,NORMAL,A->B->C->D->A
L09_001617,842,TRANSFER,90817.1,CL000405_1,1798277.61,1707460.51,CL000405_2,1505088.74,1595905.84,0,0,L09_000405,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,274268.48,0.050502,NORMAL,A->B->C->D->A
L09_001618,844,TRANSFER,28924.32,CL000405_2,1595905.84,1566981.52,CL000405_3,2173069.68,2201994.0,0,0,L09_000405,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,5,274268.48,0.018124,NORMAL,A->B->C->D->A
L09_001619,845,TRANSFER,48677.34,CL000405_3,2201994.0,2153316.66,CL000405_4,1716063.04,1764740.38,0,0,L09_000405,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,5,274268.48,0.022106,NORMAL,A->B->C->D->A
L09_001620,847,TRANSFER,105849.72,CL000405_4,1764740.38,1658890.66,CL000405_1,1707460.51,1813310.23,0,0,L09_000405,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,5,274268.48,0.05998,NORMAL,A->B->C->D->A
L09_001621,673,TRANSFER,39577.7,CL000406_1,1658032.97,1618455.27,CL000406_2,2163167.75,2202745.45,0,0,L09_000406,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,8,240338.97,0.02387,NORMAL,A->B->C->D->A
L09_001622,676,TRANSFER,61740.27,CL000406_2,2202745.45,2141005.18,CL000406_3,1554972.39,1616712.66,0,0,L09_000406,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,8,240338.97,0.028029,NORMAL,A->B->C->D->A
L09_001623,678,TRANSFER,17375.1,CL000406_3,1616712.66,1599337.56,CL000406_4,2483960.61,2501335.71,0,0,L09_000406,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,8,240338.97,0.010747,NORMAL,A->B->C->D->A
L09_001624,681,TRANSFER,121645.9,CL000406_4,2501335.71,2379689.81,CL000406_1,1618455.27,1740101.17,0,0,L09_000406,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,3,8,240338.97,0.048632,NORMAL,A->B->C->D->A
L09_001625,593,TRANSFER,19891.5,CL000407_1,1344090.57,1324199.07,CL000407_2,2422072.86,2441964.36,0,0,L09_000407,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,7,258861.38,0.014799,NORMAL,A->B->C->D->A
L09_001626,596,TRANSFER,111989.48,CL000407_2,2441964.36,2329974.88,CL000407_3,1924345.84,2036335.32,0,0,L09_000407,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,7,258861.38,0.04586,NORMAL,A->B->C->D->A
L09_001627,599,TRANSFER,77679.24,CL000407_3,2036335.32,1958656.08,CL000407_4,1977595.8,2055275.04,0,0,L09_000407,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,7,258861.38,0.038147,NORMAL,A->B->C->D->A
L09_001628,600,TRANSFER,49301.16,CL000407_4,2055275.04,2005973.88,CL000407_1,1324199.07,1373500.23,0,0,L09_000407,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,7,258861.38,0.023988,NORMAL,A->B->C->D->A
L09_001629,510,TRANSFER,39037.65,CL000408_1,1708226.41,1669188.76,CL000408_2,2360655.13,2399692.78,0,0,L09_000408,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,8,247927.79,0.022853,NORMAL,A->B->C->D->A
L09_001630,513,TRANSFER,102791.57,CL000408_2,2399692.78,2296901.21,CL000408_3,1447783.07,1550574.64,0,0,L09_000408,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,8,247927.79,0.042835,NORMAL,A->B->C->D->A
L09_001631,516,TRANSFER,24994.75,CL000408_3,1550574.64,1525579.89,CL000408_4,2206744.78,2231739.53,0,0,L09_000408,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,3,8,247927.79,0.01612,NORMAL,A->B->C->D->A
L09_001632,518,TRANSFER,81103.82,CL000408_4,2231739.53,2150635.71,CL000408_1,1669188.76,1750292.58,0,0,L09_000408,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,8,247927.79,0.036341,NORMAL,A->B->C->D->A
L09_001633,793,TRANSFER,106205.21,CL000409_1,1928172.96,1821967.75,CL000409_2,2516410.19,2622615.4,0,0,L09_000409,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,3,399110.39,0.055081,NORMAL,A->B->C->D->A
L09_001634,794,TRANSFER,55631.66,CL000409_2,2622615.4,2566983.74,CL000409_3,2353641.08,2409272.74,0,0,L09_000409,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,1,3,399110.39,0.021212,NORMAL,A->B->C->D->A
L09_001635,795,TRANSFER,151367.18,CL000409_3,2409272.74,2257905.56,CL000409_4,2256970.47,2408337.65,0,0,L09_000409,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,1,3,399110.39,0.062827,NORMAL,A->B->C->D->A
L09_001636,796,TRANSFER,85906.34,CL000409_4,2408337.65,2322431.31,CL000409_1,1821967.75,1907874.09,0,0,L09_000409,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,3,399110.39,0.03567,NORMAL,A->B->C->D->A
L09_001637,822,TRANSFER,125515.6,CL000410_1,1798092.07,1672576.47,CL000410_2,2082428.68,2207944.28,0,0,L09_000410,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,381625.9,0.069805,NORMAL,A->B->C->D->A
L09_001638,824,TRANSFER,19525.99,CL000410_2,2207944.28,2188418.29,CL000410_3,2312205.76,2331731.75,0,0,L09_000410,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,2,6,381625.9,0.008844,NORMAL,A->B->C->D->A
L09_001639,826,TRANSFER,113732.95,CL000410_3,2331731.75,2217998.8,CL000410_4,1564421.28,1678154.23,0,0,L09_000410,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,6,381625.9,0.048776,NORMAL,A->B->C->D->A
L09_001640,828,TRANSFER,122851.36,CL000410_4,1678154.23,1555302.87,CL000410_1,1672576.47,1795427.83,0,0,L09_000410,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,2,6,381625.9,0.073206,NORMAL,A->B->C->D->A
L09_001641,746,TRANSFER,47294.76,CL000411_1,2029882.72,1982587.96,CL000411_2,2075999.86,2123294.62,0,0,L09_000411,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,6,131589.08,0.023299,NORMAL,A->B->C->D->A
L09_001642,749,TRANSFER,23614.42,CL000411_2,2123294.62,2099680.2,CL000411_3,1767078.69,1790693.11,0,0,L09_000411,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,2,4,3,6,131589.08,0.011122,NORMAL,A->B->C->D->A
L09_001643,751,TRANSFER,26017.44,CL000411_3,1790693.11,1764675.67,CL000411_4,1668131.14,1694148.58,0,0,L09_000411,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,3,4,2,6,131589.08,0.014529,NORMAL,A->B->C->D->A
L09_001644,752,TRANSFER,34662.46,CL000411_4,1694148.58,1659486.12,CL000411_1,1982587.96,2017250.42,0,0,L09_000411,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,4,4,1,6,131589.08,0.02046,NORMAL,A->B->C->D->A
L09_001645,469,TRANSFER,15922.96,CL000412_1,2154270.36,2138347.4,CL000412_2,2092411.91,2108334.87,0,0,L09_000412,LEGITIMATE_CIRCULAR_TRANSACTION,NONE,1,1,4,0,5,242883.39,0.007391,NORMAL,A->B->C->D->A
