account_id,paysim_id,is_sender,is_receiver
A111903,C202442750,0,1
A111904,C2024441251,1,0
A111905,C2024457458,1,0
A111906,C2024460485,1,0
A111907,C2024461069,1,0
A111908,C2024467338,1,0
A111909,C2024479400,0,1
A111910,C2024481453,0,1
A111911,C2024490483,0,1
A111912,C202451172,1,0
A111913,C2024553559,1,0
A111914,C2024554839,0,1
A111915,C2024565599,1,0
A111916,C2024580840,1,0
A111917,C2024595722,0,1
A111918,C2024628363,0,1
A111919,C2024638329,0,1
A111920,C2024641299,1,0
A111921,C2024651324,1,0
A111922,C2024660724,1,0
A111923,C2024679478,1,0
A111924,C2024703201,0,1
A111925,C2024705998,0,1
A111926,C2024712590,1,0
A111927,C2024721429,1,0
A111928,C2024737426,0,1
A111929,C2024745789,1,0
A111930,C2024748803,0,1
A111931,C2024753429,1,0
A111932,C2024755809,0,1
A111933,C20247559,1,0
A111934,C2024761169,0,1
A111935,C202478596,1,0
A111936,C2024824316,0,1
A111937,C2024824518,0,1
A111938,C2024836608,0,1
A111939,C2024843282,0,1
A111940,C2024849409,1,0
A111941,C2024860949,0,1
A111942,C202489390,0,1
A111943,C2024902686,0,1
A111944,C2024910583,1,0
A111945,C2024914274,0,1
A111946,C2024929008,1,0
A111947,C2024942087,0,1
A111948,C2024947619,0,1
A111949,C2024955136,1,0
A111950,C2024955958,1,0
A111951,C202497323,0,1
A111952,C2024978323,0,1
A111953,C202499797,1,0
A111954,C2025022361,1,0
A111955,C2025025824,1,0
A111956,C2025041819,1,0
A111957,C2025047353,1,0
A111958,C2025076856,1,0
A111959,C2025090258,1,0
A111960,C2025091055,0,1
A111961,C2025095879,0,1
A111962,C2025100816,0,1
A111963,C2025103723,0,1
A111964,C2025126730,1,0
A111965,C20251298,0,1
A111966,C2025134133,1,0
A111967,C2025135000,1,0
A111968,C2025141410,0,1
A111969,C2025150574,0,1
A111970,C2025152138,1,0
A111971,C2025157259,1,0
A111972,C2025190000,1,0
A111973,C2025190993,0,1
A111974,C2025209702,0,1
A111975,C2025211114,0,1
A111976,C2025216027,1,0
A111977,C2025243065,0,1
A111978,C2025246104,0,1
A111979,C2025248032,1,0
A111980,C2025254596,1,0
A111981,C2025262313,0,1
A111982,C2025279270,1,0
A111983,C2025292732,0,1
A111984,C2025302012,0,1
A111985,C202530318,0,1
A111986,C2025314183,1,0
A111987,C2025320594,0,1
A111988,C202532222,1,0
A111989,C2025332798,0,1
A111990,C2025350745,1,0
A111991,C2025358009,1,0
A111992,C2025408035,1,0
A111993,C2025408216,0,1
A111994,C2025420826,0,1
A111995,C2025442559,0,1
A111996,C2025445087,1,0
A111997,C2025446764,0,1
A111998,C202544710,1,0
A111999,C2025451025,1,0
A112000,C2025455289,1,0
A112001,C2025470280,1,0
A112002,C2025509963,0,1
A112003,C2025514204,1,0
A112004,C2025520347,0,1
A112005,C2025539962,1,0
A112006,C2025541637,0,1
A112007,C2025542407,1,0
A112008,C2025547701,1,0
A112009,C202555982,0,1
A112010,C2025570953,0,1
A112011,C2025582920,0,1
A112012,C2025591125,0,1
A112013,C202559870,1,0
A112014,C2025602630,0,1
A112015,C202561083,0,1
A112016,C2025611643,1,0
A112017,C2025614694,0,1
A112018,C2025621734,1,0
A112019,C2025623613,0,1
A112020,C2025635520,0,1
A112021,C2025644484,0,1
A112022,C2025646825,1,0
A112023,C2025652936,1,0
A112024,C2025655335,1,0
A112025,C2025666546,0,1
A112026,C2025666675,1,0
A112027,C2025703069,0,1
A112028,C202570732,0,1
A112029,C2025714009,0,1
A112030,C2025726978,1,0
A112031,C2025731994,1,0
A112032,C2025735380,1,0
A112033,C2025766135,0,1
A112034,C2025775972,0,1
A112035,C2025781205,0,1
A112036,C2025784988,1,0
A112037,C2025785846,0,1
A112038,C2025823733,1,0
A112039,C2025836928,1,0
A112040,C2025838839,0,1
A112041,C2025843586,1,0
A112042,C202585435,0,1
A112043,C2025854444,1,0
A112044,C2025864766,1,0
A112045,C2025873548,1,0
A112046,C2025878916,1,0
A112047,C202588390,1,0
A112048,C2025884463,1,0
A112049,C2025887281,0,1
A112050,C2025892351,0,1
A112051,C2025898903,0,1
A112052,C2025900905,1,0
A112053,C2025902202,1,0
A112054,C2025907718,1,0
A112055,C2025910772,0,1
A112056,C2025920166,1,0
A112057,C2025932452,0,1
A112058,C2025936784,1,0
A112059,C2025939333,1,0
A112060,C2025943162,1,0
A112061,C2025967243,1,0
A112062,C2025972987,0,1
A112063,C2025974367,0,1
A112064,C2025974812,1,0
A112065,C2025996895,1,0
A112066,C2026039603,0,1
A112067,C2026043642,1,0
A112068,C2026051032,1,0
A112069,C202605145,1,0
A112070,C2026066796,1,0
A112071,C2026072402,1,0
A112072,C2026078501,0,1
A112073,C2026080133,1,0
A112074,C2026081103,1,0
A112075,C2026102647,0,1
A112076,C2026114412,0,1
A112077,C202614251,1,0
A112078,C2026158421,1,0
A112079,C2026170689,1,0
A112080,C2026191201,1,0
A112081,C2026194691,1,0
A112082,C2026200411,1,0
A112083,C2026206857,1,0
A112084,C2026216309,1,0
A112085,C2026223788,1,0
A112086,C2026224516,1,0
A112087,C2026251995,0,1
A112088,C2026262682,0,1
A112089,C2026267156,0,1
A112090,C2026278846,0,1
A112091,C2026282259,1,0
A112092,C2026297280,1,0
A112093,C2026299352,1,0
A112094,C2026300344,0,1
A112095,C2026318236,1,0
A112096,C2026318340,1,0
A112097,C2026325575,1,0
A112098,C2026371503,1,0
A112099,C2026374760,0,1
A112100,C2026380094,1,0
A112101,C2026380190,1,0
A112102,C2026395428,1,0
A112103,C2026411034,1,0
A112104,C2026422804,0,1
A112105,C2026429635,1,0
A112106,C2026454506,1,0
A112107,C2026469241,1,0
A112108,C2026499242,1,0
A112109,C20265100,0,1
A112110,C2026541050,1,0
A112111,C2026565433,0,1
A112112,C2026576220,1,0
A112113,C2026582920,0,1
A112114,C2026590725,1,0
A112115,C2026598022,0,1
A112116,C2026603806,0,1
A112117,C2026609990,1,0
A112118,C2026615494,0,1
A112119,C2026638612,1,0
A112120,C2026655073,1,0
A112121,C2026657932,0,1
A112122,C2026678671,1,0
A112123,C2026680886,1,0
A112124,C2026682700,1,0
A112125,C2026696311,1,0
A112126,C2026720299,1,0
A112127,C2026721577,1,0
A112128,C2026729639,1,0
A112129,C2026734091,0,1
A112130,C2026737081,0,1
A112131,C202675260,0,1
A112132,C2026773227,1,0
A112133,C202677727,1,0
A112134,C202677816,1,0
A112135,C2026781018,1,0
A112136,C2026788936,0,1
A112137,C2026823270,1,0
A112138,C2026831395,1,0
A112139,C2026834613,1,0
A112140,C2026841808,1,0
A112141,C2026846081,1,0
A112142,C2026848398,1,0
A112143,C2026861479,1,0
A112144,C2026882641,1,0
A112145,C202689155,1,0
A112146,C2026909182,1,0
A112147,C2026921605,1,0
A112148,C2026958198,0,1
A112149,C2026966996,1,0
A112150,C2026975295,0,1
A112151,C2026978434,1,0
A112152,C2026988003,1,0
A112153,C2026992846,1,0
A112154,C2026999463,0,1
A112155,C2027009567,1,0
A112156,C202703440,0,1
A112157,C2027041060,0,1
A112158,C202704609,1,0
A112159,C2027050948,0,1
A112160,C2027051292,1,0
A112161,C2027057312,1,0
A112162,C2027065828,1,0
A112163,C2027067561,1,0
A112164,C2027070476,1,0
A112165,C2027072465,0,1
A112166,C2027076342,0,1
A112167,C2027094212,1,0
A112168,C2027097926,1,0
A112169,C2027120723,1,0
A112170,C2027120947,1,0
A112171,C2027145526,1,0
A112172,C202716318,0,1
A112173,C2027166634,1,0
A112174,C2027173381,0,1
A112175,C2027178136,0,1
A112176,C2027180106,1,0
A112177,C2027192650,0,1
A112178,C2027199600,1,0
A112179,C2027203218,0,1
A112180,C2027203345,0,1
A112181,C2027207246,1,0
A112182,C2027217489,1,0
A112183,C2027219956,1,0
A112184,C2027220106,0,1
A112185,C2027229481,0,1
A112186,C2027231895,1,0
A112187,C2027238520,0,1
A112188,C2027245543,1,0
A112189,C2027247759,1,0
A112190,C2027251399,1,0
A112191,C2027253082,1,0
A112192,C2027260075,1,0
A112193,C2027274750,1,0
A112194,C2027283571,0,1
A112195,C2027284671,1,0
A112196,C2027287863,0,1
A112197,C2027305052,0,1
A112198,C2027305850,1,0
A112199,C2027318529,1,0
A112200,C2027331008,1,0
A112201,C2027331330,0,1
A112202,C2027337248,1,0
A112203,C2027370332,0,1
A112204,C202737567,1,0
A112205,C2027376570,0,1
A112206,C2027386861,1,0
A112207,C2027396203,1,0
A112208,C2027397698,1,0
A112209,C2027422099,1,0
A112210,C2027422439,1,0
A112211,C2027430674,1,0
A112212,C2027435817,1,0
A112213,C2027451287,0,1
A112214,C2027465297,1,0
A112215,C2027465924,0,1
A112216,C2027472118,1,0
A112217,C2027476570,0,1
A112218,C2027480717,1,0
A112219,C2027485633,1,0
A112220,C2027492849,1,0
A112221,C2027497664,0,1
A112222,C2027504180,0,1
A112223,C2027508914,1,0
A112224,C2027510645,1,0
A112225,C2027518081,0,1
A112226,C2027518096,1,0
A112227,C2027521141,0,1
A112228,C202753489,1,0
A112229,C2027549096,0,1
A112230,C2027558638,0,1
A112231,C2027569559,0,1
A112232,C2027581207,1,0
A112233,C2027581344,0,1
A112234,C2027621451,0,1
A112235,C2027641233,0,1
A112236,C202766691,1,0
A112237,C202767276,1,0
A112238,C2027679770,1,0
A112239,C2027680996,0,1
A112240,C202768349,1,0
A112241,C2027686342,0,1
A112242,C2027690304,0,1
A112243,C2027691361,0,1
A112244,C2027693760,1,0
A112245,C2027698501,1,0
A112246,C2027707462,0,1
A112247,C2027720900,1,0
A112248,C2027723729,1,0
A112249,C202774501,1,0
A112250,C2027748287,1,0
A112251,C202774885,0,1
A112252,C2027754721,1,0
A112253,C202775972,1,0
A112254,C202776637,0,1
A112255,C2027771540,0,1
A112256,C2027772769,0,1
A112257,C2027781406,0,1
A112258,C2027786905,1,0
A112259,C202780886,1,0
A112260,C2027821040,1,0
A112261,C202782526,1,0
A112262,C2027832469,1,0
A112263,C2027845897,0,1
A112264,C2027849805,0,1
A112265,C2027870367,1,0
A112266,C202787060,1,0
A112267,C2027870630,0,1
A112268,C2027895617,1,0
A112269,C2027899089,1,0
A112270,C2027903333,1,0
A112271,C2027912429,0,1
A112272,C2027916459,0,1
A112273,C2027918036,1,0
A112274,C2027951296,1,0
A112275,C2027960384,0,1
A112276,C2027966904,1,0
A112277,C2027991124,1,0
A112278,C2027991208,0,1
A112279,C2028007253,0,1
A112280,C2028018260,0,1
A112281,C2028023832,0,1
A112282,C2028029794,1,0
A112283,C2028054542,0,1
A112284,C2028056202,1,0
A112285,C2028058199,1,0
A112286,C2028065635,1,0
A112287,C202807729,0,1
A112288,C2028082,1,0
A112289,C2028084888,1,0
A112290,C2028086379,1,0
A112291,C2028110170,1,0
A112292,C2028122636,1,0
A112293,C2028131742,1,0
A112294,C2028147700,1,0
A112295,C2028165798,1,0
A112296,C202816609,1,0
A112297,C2028173493,1,0
A112298,C2028176372,1,0
A112299,C2028184816,1,0
A112300,C2028191421,0,1
A112301,C2028196802,0,1
A112302,C2028235071,1,0
A112303,C2028254999,1,0
A112304,C2028259029,1,0
A112305,C2028261196,0,1
A112306,C2028267553,1,0
A112307,C2028275363,1,0
A112308,C2028278006,1,0
A112309,C2028285228,1,0
A112310,C2028308250,1,0
A112311,C2028308816,1,0
A112312,C202832013,0,1
A112313,C202832014,1,0
A112314,C2028325100,1,0
A112315,C2028326518,1,0
A112316,C2028331887,1,0
A112317,C2028352720,1,0
A112318,C2028356540,1,0
A112319,C20283573,0,1
A112320,C2028369595,1,0
A112321,C202837418,1,0
A112322,C2028386701,0,1
A112323,C2028389540,1,0
A112324,C2028390683,0,1
A112325,C2028392356,0,1
A112326,C2028429258,1,0
A112327,C2028434792,0,1
A112328,C2028451849,1,0
A112329,C2028481558,0,1
A112330,C202848313,1,0
A112331,C202848466,1,0
A112332,C2028484735,1,0
A112333,C2028485449,1,0
A112334,C2028490699,1,0
A112335,C2028497682,0,1
A112336,C2028508985,0,1
A112337,C2028520999,1,0
A112338,C2028521423,1,0
A112339,C2028525597,0,1
A112340,C2028544726,0,1
A112341,C2028544952,0,1
A112342,C2028555881,1,0
A112343,C2028567554,1,0
A112344,C2028571775,0,1
A112345,C2028587974,1,0
A112346,C2028598901,1,0
A112347,C2028641482,0,1
A112348,C2028663409,1,0
A112349,C2028673954,1,0
A112350,C2028686063,1,0
A112351,C2028704426,0,1
A112352,C2028741820,1,0
A112353,C2028747059,1,0
A112354,C2028761034,1,0
A112355,C2028772727,1,0
A112356,C2028773940,0,1
A112357,C2028775672,1,0
A112358,C2028779878,1,0
A112359,C2028831881,0,1
A112360,C2028844875,1,0
A112361,C2028847895,1,0
A112362,C2028855482,1,0
A112363,C202887500,1,0
A112364,C2028875531,0,1
A112365,C2028876574,1,0
A112366,C2028902634,1,0
A112367,C2028912674,1,0
A112368,C2028915599,1,0
A112369,C2028930247,0,1
A112370,C2028937486,1,0
A112371,C2028944731,1,0
A112372,C2028966586,1,0
A112373,C2028967859,1,0
A112374,C2028970039,0,1
A112375,C2028972302,0,1
A112376,C2028981023,0,1
A112377,C2028989175,0,1
A112378,C2028990197,1,0
A112379,C202899109,0,1
A112380,C2029010847,1,0
A112381,C2029015155,0,1
A112382,C2029036934,1,0
A112383,C2029041842,1,0
A112384,C2029057749,1,0
A112385,C2029057927,1,0
A112386,C2029061148,1,0
A112387,C2029069837,1,0
A112388,C2029082859,0,1
A112389,C2029094223,0,1
A112390,C2029097469,0,1
A112391,C2029136032,0,1
A112392,C2029167102,0,1
A112393,C2029183295,1,0
A112394,C2029188711,1,0
A112395,C202919010,1,0
A112396,C2029195871,1,0
A112397,C2029196272,0,1
A112398,C202920821,1,0
A112399,C2029244808,0,1
A112400,C2029249837,1,0
A112401,C2029252194,1,0
A112402,C2029258602,1,0
A112403,C2029258654,1,0
A112404,C2029259812,1,0
A112405,C2029268806,0,1
A112406,C2029268905,1,0
A112407,C2029281443,0,1
A112408,C2029288348,1,0
A112409,C2029310301,0,1
A112410,C2029310979,0,1
A112411,C202931317,1,0
A112412,C202931930,1,0
A112413,C2029338819,1,0
A112414,C2029356396,0,1
A112415,C2029357666,0,1
A112416,C2029362093,1,0
A112417,C2029376786,0,1
A112418,C2029377261,0,1
A112419,C2029384444,1,0
A112420,C202938584,0,1
A112421,C2029386289,0,1
A112422,C2029406675,0,1
A112423,C2029409385,0,1
A112424,C2029431372,1,0
A112425,C2029437669,0,1
A112426,C2029439395,1,0
A112427,C202944187,0,1
A112428,C2029443700,1,0
A112429,C2029451184,1,0
A112430,C2029456502,0,1
A112431,C2029456603,0,1
A112432,C2029472029,1,0
A112433,C2029485921,1,0
A112434,C2029493107,1,0
A112435,C2029499060,1,0
A112436,C2029518292,0,1
A112437,C2029522103,0,1
A112438,C2029540534,0,1
A112439,C2029542508,0,1
A112440,C2029561162,1,0
A112441,C2029579251,0,1
A112442,C2029582228,0,1
A112443,C2029583155,1,0
A112444,C2029589115,1,0
A112445,C2029593206,1,0
A112446,C2029599970,1,0
A112447,C2029632389,1,0
A112448,C2029634917,1,0
A112449,C2029645763,0,1
A112450,C2029660571,0,1
A112451,C2029666292,1,0
A112452,C2029677174,0,1
A112453,C2029679216,0,1
A112454,C2029681832,1,0
A112455,C202968439,0,1
A112456,C2029687160,1,0
A112457,C2029701052,1,0
A112458,C202973638,1,0
A112459,C2029750090,1,0
A112460,C2029758821,0,1
A112461,C2029761,0,1
A112462,C2029766929,0,1
A112463,C20297673,1,0
A112464,C2029779857,1,0
A112465,C2029783840,0,1
A112466,C2029792584,1,0
A112467,C2029811955,0,1
A112468,C2029845570,0,1
A112469,C2029847638,0,1
A112470,C2029874316,0,1
A112471,C2029877077,0,1
A112472,C2029885502,1,0
A112473,C2029887525,1,0
A112474,C2029892562,1,0
A112475,C2029894785,1,0
A112476,C2029912732,1,0
A112477,C2029916278,1,0
A112478,C2029930099,1,0
A112479,C2029935503,1,0
A112480,C2029941434,0,1
A112481,C2029948339,1,0
A112482,C2029976755,1,0
A112483,C2029999931,1,0
A112484,C2030023933,0,1
A112485,C2030045497,1,0
A112486,C2030088082,1,0
A112487,C203008835,0,1
A112488,C2030096910,0,1
A112489,C2030105470,1,0
A112490,C2030111182,1,0
A112491,C2030117426,0,1
A112492,C2030119727,1,0
A112493,C2030140119,0,1
A112494,C2030140716,1,0
A112495,C2030142449,0,1
A112496,C2030171891,1,0
A112497,C2030172637,1,0
A112498,C203017320,1,0
A112499,C203018195,1,0
A112500,C2030196759,0,1
A112501,C2030221468,1,0
A112502,C2030232349,1,0
A112503,C2030234632,1,0
A112504,C2030252632,0,1
A112505,C2030264223,1,0
A112506,C2030264846,0,1
A112507,C2030266969,0,1
A112508,C2030290488,1,0
A112509,C2030295854,1,0
A112510,C2030315633,1,0
A112511,C20303172,1,0
A112512,C2030319121,0,1
A112513,C2030320815,1,0
A112514,C2030349429,1,0
A112515,C2030363577,0,1
A112516,C2030371122,0,1
A112517,C2030405592,0,1
A112518,C2030414092,0,1
A112519,C2030416267,0,1
A112520,C2030433766,1,0
A112521,C2030498503,1,0
A112522,C2030521189,0,1
A112523,C2030545743,1,0
A112524,C203057335,0,1
A112525,C2030597128,1,0
A112526,C2030604385,1,0
A112527,C2030605451,1,0
A112528,C2030633483,0,1
A112529,C2030633531,1,0
A112530,C2030656333,0,1
A112531,C2030657699,0,1
A112532,C2030660606,1,0
A112533,C2030666659,0,1
A112534,C2030674291,1,0
A112535,C2030693556,1,0
A112536,C2030705355,1,0
A112537,C2030706948,1,0
A112538,C2030714194,0,1
A112539,C2030733349,1,0
A112540,C2030733619,0,1
A112541,C20307499,1,0
A112542,C2030757160,1,0
A112543,C2030762290,1,0
A112544,C203081736,1,0
A112545,C2030823454,0,1
A112546,C203082427,0,1
A112547,C2030829911,1,0
A112548,C2030834341,1,0
A112549,C2030844956,1,0
A112550,C203085151,0,1
A112551,C2030851710,0,1
A112552,C203085340,0,1
A112553,C2030862284,0,1
A112554,C2030871943,1,0
A112555,C2030881346,1,0
A112556,C2030924860,1,0
A112557,C2030940431,0,1
A112558,C2030978570,1,0
A112559,C2030985260,1,0
A112560,C2030997123,1,0
A112561,C2030997257,1,0
A112562,C2031004744,1,0
A112563,C2031008764,0,1
A112564,C2031029167,1,0
A112565,C2031030228,0,1
A112566,C2031034366,1,0
A112567,C2031036436,1,0
A112568,C2031047156,0,1
A112569,C2031050561,1,0
A112570,C2031058034,1,0
A112571,C2031058598,0,1
A112572,C2031063966,1,0
A112573,C2031081698,1,0
A112574,C2031099691,1,0
A112575,C2031100289,0,1
A112576,C2031111413,1,0
A112577,C203112109,1,0
A112578,C2031135236,0,1
A112579,C2031153400,1,0
A112580,C2031171012,0,1
A112581,C2031192888,0,1
A112582,C203120390,1,0
A112583,C2031225201,1,0
A112584,C2031270887,0,1
A112585,C2031273180,1,0
A112586,C2031273483,1,0
A112587,C2031292741,1,0
A112588,C2031296492,0,1
A112589,C2031301497,0,1
A112590,C2031314400,1,0
A112591,C2031314780,0,1
A112592,C203135613,1,0
A112593,C2031356446,1,0
A112594,C2031368275,0,1
A112595,C2031382353,0,1
A112596,C2031387314,0,1
A112597,C2031388322,0,1
A112598,C203139410,1,0
A112599,C2031396889,0,1
A112600,C203139754,1,0
A112601,C2031400836,1,0
A112602,C2031406064,1,0
A112603,C2031408569,0,1
A112604,C2031441793,0,1
A112605,C2031451626,1,0
A112606,C2031467667,0,1
A112607,C2031482227,1,0
A112608,C2031503163,1,0
A112609,C2031514144,1,0
A112610,C2031534533,0,1
A112611,C2031553660,1,0
A112612,C2031563133,0,1
A112613,C2031586055,1,0
A112614,C2031604275,1,0
A112615,C2031605990,1,0
A112616,C2031615794,1,0
A112617,C2031630143,1,0
A112618,C2031645316,0,1
A112619,C2031658992,0,1
A112620,C2031659796,0,1
A112621,C2031668280,1,0
A112622,C203167117,1,0
A112623,C2031682578,1,0
A112624,C2031689009,1,0
A112625,C2031693072,1,0
A112626,C2031697990,1,0
A112627,C2031700764,0,1
A112628,C2031701182,1,0
A112629,C203170379,0,1
A112630,C2031707349,1,0
A112631,C203171460,1,0
A112632,C2031718873,1,0
A112633,C2031719943,0,1
A112634,C2031722327,1,0
A112635,C203173751,0,1
A112636,C2031740196,1,0
A112637,C2031755112,0,1
A112638,C2031760371,0,1
A112639,C2031766149,1,0
A112640,C2031768250,1,0
A112641,C2031778560,0,1
A112642,C203178733,0,1
A112643,C2031805626,0,1
A112644,C2031805776,1,0
A112645,C2031815087,0,1
A112646,C2031829485,0,1
A112647,C2031838836,1,0
A112648,C2031851463,1,0
A112649,C2031852161,0,1
A112650,C2031868554,1,0
A112651,C2031876181,1,0
A112652,C2031876732,1,0
A112653,C203189867,1,0
A112654,C203190491,1,0
A112655,C2031919983,1,0
A112656,C2031920508,1,0
A112657,C2031923475,0,1
A112658,C2031935668,1,0
A112659,C2031936567,1,0
A112660,C2031941773,1,0
A112661,C2031944091,1,0
A112662,C2031948012,1,0
A112663,C2031951549,1,0
A112664,C2031963339,0,1
A112665,C2031963738,0,1
A112666,C203197356,1,0
A112667,C203198728,1,0
A112668,C203199814,1,0
A112669,C2032008559,0,1
A112670,C203201968,1,0
A112671,C2032024579,0,1
A112672,C2032028073,1,0
A112673,C2032030525,1,0
A112674,C2032030585,1,0
A112675,C2032075009,0,1
A112676,C2032075379,1,0
A112677,C2032080926,1,0
A112678,C2032093276,1,0
A112679,C2032104994,1,0
A112680,C2032117556,1,0
A112681,C2032121781,0,1
A112682,C2032145378,0,1
A112683,C2032147559,1,0
A112684,C2032187411,1,0
A112685,C2032187420,1,0
A112686,C203218842,1,0
A112687,C2032213816,0,1
A112688,C203221488,1,0
A112689,C2032224799,1,0
A112690,C2032238862,1,0
A112691,C2032252358,0,1
A112692,C2032253012,0,1
A112693,C2032262875,1,0
A112694,C2032264537,1,0
A112695,C2032264581,0,1
A112696,C2032266039,0,1
A112697,C2032267194,1,0
A112698,C2032271459,1,0
A112699,C2032271798,1,0
A112700,C2032281725,0,1
A112701,C2032317272,1,0
A112702,C2032323544,0,1
A112703,C2032336493,1,0
A112704,C203234483,1,0
A112705,C2032346509,1,0
A112706,C2032359170,0,1
A112707,C2032360790,1,0
A112708,C2032389005,0,1
A112709,C2032411815,0,1
A112710,C203242504,1,0
A112711,C2032431268,1,0
A112712,C2032479397,0,1
A112713,C2032494129,1,0
A112714,C2032502490,1,0
A112715,C2032502703,1,0
A112716,C2032506646,1,0
A112717,C2032508467,0,1
A112718,C2032514905,0,1
A112719,C2032522558,1,0
A112720,C2032530755,1,0
A112721,C2032557054,1,0
A112722,C2032567007,1,0
A112723,C2032576253,0,1
A112724,C2032582234,1,0
A112725,C2032584840,0,1
A112726,C2032587129,1,0
A112727,C2032595917,1,0
A112728,C2032597078,0,1
A112729,C2032613503,0,1
A112730,C2032615769,0,1
A112731,C2032618811,1,0
A112732,C2032624211,1,0
A112733,C2032635653,0,1
A112734,C2032639842,1,0
A112735,C2032646914,0,1
A112736,C2032661299,0,1
A112737,C2032671995,1,0
A112738,C2032681029,0,1
A112739,C2032732248,0,1
A112740,C2032733653,1,0
A112741,C2032748367,1,0
A112742,C2032767932,1,0
A112743,C2032783178,1,0
A112744,C203278832,1,0
A112745,C2032788993,1,0
A112746,C2032789789,0,1
A112747,C2032803830,0,1
A112748,C2032829343,1,0
A112749,C2032829443,1,0
A112750,C20328405,1,0
A112751,C2032854535,1,0
A112752,C2032857359,1,0
A112753,C2032863577,1,0
A112754,C2032864991,1,0
A112755,C2032884694,1,0
A112756,C2032886082,1,0
A112757,C2032906330,1,0
A112758,C2032922151,0,1
A112759,C2032928115,1,0
A112760,C2032939648,1,0
A112761,C2032940562,1,0
A112762,C2032968330,1,0
A112763,C2032973003,1,0
A112764,C2032977925,1,0
A112765,C203298730,0,1
A112766,C2033000105,1,0
A112767,C2033001928,0,1
A112768,C203300380,1,0
A112769,C2033008618,1,0
A112770,C2033009758,0,1
A112771,C2033015639,1,0
A112772,C2033019735,1,0
A112773,C2033024964,1,0
A112774,C2033065263,1,0
A112775,C2033066908,1,0
A112776,C2033067290,1,0
A112777,C2033069600,1,0
A112778,C2033075498,1,0
A112779,C2033082253,0,1
A112780,C2033083147,1,0
A112781,C2033087175,1,0
