record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,transaction_count_in_scenario,combined_scenario_amount,individual_amount_percentile,scenario_total_ratio
S05_001578,182,TRANSFER,108692.18,C571282389,1711906.48,1603214.3,C_SYN_451034468,0.0,108692.18,1,0,S05_00226,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,947642.41,42.48,0.5535596839378749
S05_001579,182,TRANSFER,216460.84,C571282389,1603214.3,1386753.46,C_SYN_346098732,0.0,216460.84,1,0,S05_00226,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,947642.41,84.61,0.5910890453010555
S05_001580,185,TRANSFER,66650.04,C571282389,1386753.46,1320103.42,C_SYN_824124416,0.0,66650.04,1,0,S05_00226,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,947642.41,26.05,0.6833531967535167
S05_001581,186,TRANSFER,167627.48,C571282389,1320103.42,1152475.94,C_SYN_219589711,0.0,167627.48,1,0,S05_00226,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,947642.41,65.52,0.71785467384063
S05_001582,189,TRANSFER,76465.81,C571282389,1152475.94,1076010.13,C_SYN_712645682,0.0,76465.81,1,0,S05_00226,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,947642.41,29.89,0.8222665455384692
S05_001583,137,TRANSFER,185589.46,C176015824,12411317.42,12225727.96,C_SYN_156158708,0.0,185589.46,1,0,S05_00227,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1264669.33,72.54,0.10189646168923783
S05_001584,137,TRANSFER,208929.7,C176015824,12225727.96,12016798.26,C_SYN_742351101,0.0,208929.7,1,0,S05_00227,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1264669.33,81.66,0.10344327422773768
S05_001585,137,TRANSFER,236243.48,C176015824,12016798.26,11780554.78,C_SYN_319263244,0.0,236243.48,1,0,S05_00227,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1264669.33,92.34,0.10524178759076547
S05_001586,138,TRANSFER,217722.32,C176015824,11780554.78,11562832.46,C_SYN_373690617,0.0,217722.32,1,0,S05_00227,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1264669.33,85.1,0.10735227275943282
S05_001587,146,TRANSFER,28233.04,C176015824,11562832.46,11534599.42,C_SYN_560835075,0.0,28233.04,1,0,S05_00227,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1264669.33,11.04,0.10937366206549705
S05_001588,149,TRANSFER,243051.63,C176015824,11534599.42,11291547.79,C_SYN_402266252,0.0,243051.63,1,0,S05_00227,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1264669.33,95.0,0.10964137409116892
S05_001589,150,TRANSFER,144899.7,C176015824,11291547.79,11146648.09,C_SYN_897185071,0.0,144899.7,1,0,S05_00227,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1264669.33,56.64,0.1120014149982179
S05_001590,10,TRANSFER,84881.33,C623960278,1643480.35,1558599.02,C_SYN_757497549,0.0,84881.33,1,0,S05_00228,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1027175.22,33.18,0.625000000760581
S05_001591,12,TRANSFER,153229.27,C623960278,1558599.02,1405369.75,C_SYN_520965524,0.0,153229.27,1,0,S05_00228,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1027175.22,59.89,0.6590375117777245
S05_001592,12,TRANSFER,151880.56,C623960278,1405369.75,1253489.19,C_SYN_732360503,0.0,151880.56,1,0,S05_00228,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1027175.22,59.36,0.7308932186707449
S05_001593,16,TRANSFER,88754.52,C623960278,1253489.19,1164734.67,C_SYN_214064965,0.0,88754.52,1,0,S05_00228,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1027175.22,34.69,0.8194527948023229
S05_001594,16,TRANSFER,181117.03,C623960278,1164734.67,983617.64,C_SYN_858371984,0.0,181117.03,1,0,S05_00228,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1027175.22,70.79,0.8818963206444262
S05_001595,16,TRANSFER,160544.15,C623960278,983617.64,823073.49,C_SYN_228942157,0.0,160544.15,1,0,S05_00228,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1027175.22,62.75,1.044283040714886
S05_001596,22,TRANSFER,206768.36,C623960278,823073.49,616305.13,C_SYN_320897926,0.0,206768.36,1,0,S05_00228,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1027175.22,80.82,1.247975098797071
S05_001597,404,TRANSFER,44134.52,C1504837135,1727512.12,1683377.6,C_SYN_912498523,0.0,44134.52,1,0,S05_00229,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1013729.68,17.25,0.5868148004657704
S05_001598,405,TRANSFER,142241.46,C1504837135,1683377.6,1541136.14,C_SYN_913283383,0.0,142241.46,1,0,S05_00229,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1013729.68,55.6,0.6021998154187154
S05_001599,410,TRANSFER,196489.21,C1504837135,1541136.14,1344646.93,C_SYN_972127211,0.0,196489.21,1,0,S05_00229,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1013729.68,76.8,0.6577807460929442
S05_001600,411,TRANSFER,169640.83,C1504837135,1344646.93,1175006.1,C_SYN_897863243,0.0,169640.83,1,0,S05_00229,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1013729.68,66.31,0.7539002673363484
S05_001601,412,TRANSFER,36988.3,C1504837135,1175006.1,1138017.8,C_SYN_902256398,0.0,36988.3,1,0,S05_00229,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1013729.68,14.46,0.8627441849025295
S05_001602,415,TRANSFER,211548.92,C1504837135,1138017.8,926468.88,C_SYN_312058708,0.0,211548.92,1,0,S05_00229,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1013729.68,82.69,0.8907854341118391
S05_001603,416,TRANSFER,212686.44,C1504837135,926468.88,713782.44,C_SYN_228932731,0.0,212686.44,1,0,S05_00229,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1013729.68,83.13,1.0941864339793044
S05_001604,192,TRANSFER,77429.83,C1834033953,3757693.06,3680263.23,C_SYN_341623637,0.0,77429.83,1,0,S05_00230,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,933447.64,30.26,0.24840976234498513
S05_001605,193,TRANSFER,8621.1,C1834033953,3680263.23,3671642.13,C_SYN_985336861,0.0,8621.1,1,0,S05_00230,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,933447.64,3.37,0.2536361074368042
S05_001606,198,TRANSFER,216210.74,C1834033953,3671642.13,3455431.39,C_SYN_402701132,0.0,216210.74,1,0,S05_00230,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,933447.64,84.51,0.25423165083902116
S05_001607,201,TRANSFER,142023.88,C1834033953,3455431.39,3313407.51,C_SYN_835036657,0.0,142023.88,1,0,S05_00230,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,933447.64,55.51,0.27013924880736817
S05_001608,202,TRANSFER,174866.88,C1834033953,3313407.51,3138540.63,C_SYN_660361695,0.0,174866.88,1,0,S05_00230,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,933447.64,68.35,0.2817183329194543
S05_001609,202,TRANSFER,83989.25,C1834033953,3138540.63,3054551.38,C_SYN_483438756,0.0,83989.25,1,0,S05_00230,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,933447.64,32.83,0.2974145470915889
S05_001610,203,TRANSFER,230305.96,C1834033953,3054551.38,2824245.42,C_SYN_130779218,0.0,230305.96,1,0,S05_00230,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,933447.64,90.02,0.3055923845681064
S05_001611,215,TRANSFER,228848.31,C1577104513,1487834.01,1258985.7,C_SYN_129543395,0.0,228848.31,1,0,S05_00231,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,912083.97,89.45,0.6130280420192841
S05_001612,217,TRANSFER,215705.8,C1577104513,1258985.7,1043279.9,C_SYN_451941963,0.0,215705.8,1,0,S05_00231,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,912083.97,84.31,0.7244593564486078
S05_001613,218,TRANSFER,16703.62,C1577104513,1043279.9,1026576.28,C_SYN_576171464,0.0,16703.62,1,0,S05_00231,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,912083.97,6.53,0.8742466618977323
S05_001614,221,TRANSFER,15670.6,C1577104513,1026576.28,1010905.68,C_SYN_114802017,0.0,15670.6,1,0,S05_00231,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,912083.97,6.13,0.8884716973978787
S05_001615,225,TRANSFER,127765.77,C1577104513,1010905.68,883139.91,C_SYN_322576580,0.0,127765.77,1,0,S05_00231,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,912083.97,49.94,0.9022443814936324
S05_001616,226,TRANSFER,154076.2,C1577104513,883139.91,729063.71,C_SYN_744025039,0.0,154076.2,1,0,S05_00231,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,912083.97,60.22,1.032774036902035
S05_001617,227,TRANSFER,153313.67,C1577104513,729063.71,575750.04,C_SYN_122755602,0.0,153313.67,1,0,S05_00231,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,912083.97,59.92,1.2510346592343762
S05_001618,143,TRANSFER,160883.32,C1113281140,14702998.97,14542115.65,C_SYN_431117072,0.0,160883.32,1,0,S05_00232,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1041756.52,62.88,0.07085333557634059
S05_001619,144,TRANSFER,42175.07,C1113281140,14542115.65,14499940.58,C_SYN_847318280,0.0,42175.07,1,0,S05_00232,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1041756.52,16.48,0.07163720500324862
S05_001620,149,TRANSFER,168514.1,C1113281140,14499940.58,14331426.48,C_SYN_543695487,0.0,168514.1,1,0,S05_00232,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1041756.52,65.87,0.07184557165957711
S05_001621,149,TRANSFER,218280.56,C1113281140,14331426.48,14113145.92,C_SYN_921945186,0.0,218280.56,1,0,S05_00232,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1041756.52,85.32,0.07269035789659928
S05_001622,151,TRANSFER,243051.63,C1113281140,14113145.92,13870094.29,C_SYN_677822987,0.0,243051.63,1,0,S05_00232,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1041756.52,95.0,0.07381462119821972
S05_001623,152,TRANSFER,193217.29,C1113281140,13870094.29,13676877.0,C_SYN_781227897,0.0,193217.29,1,0,S05_00232,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1041756.52,75.52,0.07510810656500591
S05_001624,154,TRANSFER,15634.55,C1113281140,13676877.0,13661242.45,C_SYN_268243052,0.0,15634.55,1,0,S05_00232,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,1041756.52,6.11,0.07616918101990681
S05_001625,313,TRANSFER,243051.63,C341993568,5014443.17,4771391.54,C_SYN_340121030,0.0,243051.63,1,0,S05_00233,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,985775.09,95.0,0.1965871496754843
S05_001626,316,TRANSFER,1196.58,C341993568,4771391.54,4770194.96,C_SYN_338759113,0.0,1196.58,1,0,S05_00233,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,985775.09,0.47,0.20660117320826704
S05_001627,316,TRANSFER,107433.16,C341993568,4770194.96,4662761.8,C_SYN_745565277,0.0,107433.16,1,0,S05_00233,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,985775.09,41.99,0.206652998098845
S05_001628,320,TRANSFER,131573.68,C341993568,4662761.8,4531188.12,C_SYN_158075182,0.0,131573.68,1,0,S05_00233,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,985775.09,51.43,0.21141442181326955
S05_001629,323,TRANSFER,220746.03,C341993568,4531188.12,4310442.09,C_SYN_694750718,0.0,220746.03,1,0,S05_00233,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,985775.09,86.28,0.21755333565802162
S05_001630,325,TRANSFER,88677.49,C341993568,4310442.09,4221764.6,C_SYN_845394917,0.0,88677.49,1,0,S05_00233,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,985775.09,34.66,0.22869466041243117
S05_001631,325,TRANSFER,193096.52,C341993568,4221764.6,4028668.08,C_SYN_366707228,0.0,193096.52,1,0,S05_00233,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,985775.09,75.47,0.23349835516646286
S05_001632,17,TRANSFER,179578.69,C1347688174,8452883.25,8273304.56,C_SYN_961366796,0.0,179578.69,1,0,S05_00234,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,978628.08,70.19,0.11577447020813873
S05_001633,18,TRANSFER,113287.58,C1347688174,8273304.56,8160016.98,C_SYN_149765282,0.0,113287.58,1,0,S05_00234,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,978628.08,44.28,0.11828744764595008
S05_001634,19,TRANSFER,113489.26,C1347688174,8160016.98,8046527.72,C_SYN_627122975,0.0,113489.26,1,0,S05_00234,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,978628.08,44.36,0.11992966220518819
S05_001635,19,TRANSFER,167945.61,C1347688174,8046527.72,7878582.11,C_SYN_118078101,0.0,167945.61,1,0,S05_00234,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,978628.08,65.64,0.1216211655578563
S05_001636,20,TRANSFER,222435.05,C1347688174,7878582.11,7656147.06,C_SYN_727358853,0.0,222435.05,1,0,S05_00234,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,978628.08,86.94,0.12421373114305208
S05_001637,21,TRANSFER,157698.76,C1347688174,7656147.06,7498448.3,C_SYN_872950064,0.0,157698.76,1,0,S05_00234,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,978628.08,61.64,0.12782252905157754
S05_001638,21,TRANSFER,24193.13,C1347688174,7498448.3,7474255.17,C_SYN_592274442,0.0,24193.13,1,0,S05_00234,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,978628.08,9.46,0.13051074580323505
S05_001639,234,TRANSFER,76885.21,C1473380412,2395080.11,2318194.9,C_SYN_641038921,0.0,76885.21,1,0,S05_00235,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,912801.47,30.05,0.3811152145553912
S05_001640,236,TRANSFER,197613.43,C1473380412,2318194.9,2120581.47,C_SYN_917814766,0.0,197613.43,1,0,S05_00235,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,912801.47,77.24,0.3937552748476843
S05_001641,240,TRANSFER,48496.26,C1473380412,2120581.47,2072085.21,C_SYN_391235015,0.0,48496.26,1,0,S05_00235,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,912801.47,18.96,0.4304486684022566
S05_001642,240,TRANSFER,224003.1,C1473380412,2072085.21,1848082.11,C_SYN_235099496,0.0,224003.1,1,0,S05_00235,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,912801.47,87.55,0.4405231336987343
S05_001643,240,TRANSFER,32416.71,C1473380412,1848082.11,1815665.4,C_SYN_332245823,0.0,32416.71,1,0,S05_00235,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,912801.47,12.67,0.4939182437083382
S05_001644,241,TRANSFER,230063.79,C1473380412,1815665.4,1585601.61,C_SYN_404556448,0.0,230063.79,1,0,S05_00235,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,912801.47,89.92,0.502736611051794
S05_001645,243,TRANSFER,103322.97,C1473380412,1585601.61,1482278.64,C_SYN_984004724,0.0,103322.97,1,0,S05_00235,MULTIPLE_SMALL_TRANSACTIONS,Multiple individually small transactions combine into an unusually large total amount,HIGH,7,912801.47,40.39,0.5756814727250434
