record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
R056942,695,PAYMENT,2693.03,C372891744,11041.0,8347.97,M1003172753,0.0,0.0,0,0
R056943,20,PAYMENT,10283.07,C1120872753,5414.0,0.0,M1002492082,0.0,0.0,0,0
R056944,260,CASH_IN,370501.54,C588623886,12547.0,383048.54,C1750573353,4147716.35,3777214.8,0,0
R056945,395,TRANSFER,9232.11,C763177082,145267.33,136035.22,C345744848,341056.21,789059.77,0,0
R056946,298,TRANSFER,822247.79,C1218895467,0.0,0.0,C1225961861,3469904.57,4292152.36,0,0
R056947,185,CASH_IN,70709.54,C1577469535,9739719.42,9810428.96,C704024200,13220541.74,13149832.2,0,0
R056948,260,CASH_OUT,226548.3,C1738818630,81557.0,0.0,C1454274152,282083.3,508631.6,0,0
R056949,544,CASH_IN,317231.1,C1486980120,2491513.64,2808744.74,C497679941,356166.13,38935.03,0,0
R056950,13,PAYMENT,10189.94,C1398550227,0.0,0.0,M681606878,0.0,0.0,0,0
R056951,401,PAYMENT,7091.43,C453166628,22263.33,15171.9,M1632798906,0.0,0.0,0,0
R056952,159,CASH_OUT,35481.42,C1531228471,0.0,0.0,C1850172527,78857.79,114339.2,0,0
R056953,384,PAYMENT,15545.08,C2145461752,330045.0,314499.92,M1238753311,0.0,0.0,0,0
R056954,331,CASH_IN,103336.27,C765354797,4944966.23,5048302.5,C1346079898,366743.57,263407.3,0,0
R056955,210,PAYMENT,16907.53,C1694232020,122239.86,105332.33,M1429686080,0.0,0.0,0,0
R056956,323,CASH_IN,44678.7,C1197806580,3349632.72,3394311.42,C854333533,313719.63,269040.93,0,0
R056957,298,PAYMENT,4457.32,C1280546196,0.0,0.0,M1759394441,0.0,0.0,0,0
R056958,130,PAYMENT,7146.12,C1387496963,0.0,0.0,M1473303212,0.0,0.0,0,0
R056959,282,CASH_IN,87092.91,C29713851,3354589.74,3441682.65,C461226519,5407350.52,5320257.61,0,0
R056960,172,TRANSFER,70072.66,C739431473,70072.66,0.0,C1097630164,0.0,0.0,1,0
R056961,278,CASH_OUT,184683.9,C2003922867,3816.77,0.0,C1678339083,1654863.27,1839547.17,0,0
R056962,397,CASH_IN,43169.16,C1973390253,5198354.64,5241523.8,C234879221,73834.52,30665.36,0,0
R056963,12,TRANSFER,357650.93,C445851183,0.0,0.0,C2029082859,482011.56,1087976.9,0,0
R056964,372,PAYMENT,1114.58,C1472272219,202055.85,200941.27,M1062127394,0.0,0.0,0,0
R056965,209,CASH_IN,56169.03,C282394847,8142732.61,8198901.63,C997545606,344717.18,288548.16,0,0
R056966,304,TRANSFER,776760.91,C1122442595,59878.0,0.0,C2027192650,222960.71,999721.61,0,0
R056967,139,PAYMENT,11249.43,C2034531874,0.0,0.0,M914200264,0.0,0.0,0,0
R056968,352,CASH_IN,236725.99,C1357363886,3808.0,240533.99,C2132617599,0.0,0.0,0,0
R056969,326,TRANSFER,1187570.49,C325443895,0.0,0.0,C790879192,2024720.81,3212291.3,0,0
R056970,139,PAYMENT,8313.4,C681912107,73782.84,65469.44,M632499530,0.0,0.0,0,0
R056971,187,CASH_IN,116598.85,C301558163,172.0,116770.85,C1386056049,942260.73,825661.87,0,0
R056972,544,CASH_IN,3116.9,C1421907630,18623943.59,18627060.49,C2007306363,535249.8,532132.9,0,0
R056973,188,TRANSFER,810084.49,C1223972852,260133.0,0.0,C1055169332,92273.99,902358.48,0,0
R056974,261,PAYMENT,654.53,C647996902,61659.04,61004.51,M626039910,0.0,0.0,0,0
R056975,347,PAYMENT,50785.67,C1038459542,313.0,0.0,M1208996670,0.0,0.0,0,0
R056976,284,CASH_OUT,8058.91,C1039785847,0.0,0.0,C1620968265,14235.22,22294.12,0,0
R056977,403,CASH_IN,145581.66,C766106831,5137805.47,5283387.13,C419204268,16400367.19,16254785.53,0,0
R056978,13,CASH_IN,3965.84,C971251425,1398536.35,1402502.19,C1104877363,30150.0,26184.16,0,0
R056979,15,PAYMENT,11859.25,C1770644913,40954.0,29094.75,M870353464,0.0,0.0,0,0
R056980,182,CASH_OUT,352528.06,C474539047,0.0,0.0,C78628492,425041.22,777569.28,0,0
R056981,140,PAYMENT,11514.16,C1230651916,112952.27,101438.11,M690501038,0.0,0.0,0,0
R056982,329,CASH_OUT,466850.04,C197468164,474876.0,8025.96,C548066091,0.0,466850.04,0,0
R056983,544,CASH_OUT,342228.76,C49260055,130455.0,0.0,C820816299,0.0,342228.76,0,0
R056984,378,CASH_OUT,50709.85,C1859839817,397579.42,346869.57,C2064067178,166101.17,216811.01,0,0
R056985,307,CASH_IN,124390.14,C1782306691,19330.0,143720.14,C1432833589,1731062.34,1606672.2,0,0
R056986,237,TRANSFER,497003.46,C1499084097,12898.0,0.0,C910996800,0.0,497003.46,0,0
R056987,236,CASH_OUT,197966.38,C922249012,0.0,0.0,C2119325294,563415.14,761381.52,0,0
R056988,588,PAYMENT,23973.28,C860954766,233903.82,209930.54,M263277182,0.0,0.0,0,0
R056989,162,PAYMENT,19393.23,C710549625,30203.0,10809.77,M951336404,0.0,0.0,0,0
R056990,323,TRANSFER,753723.54,C1436025461,753723.54,0.0,C1927560310,0.0,0.0,1,0
R056991,179,CASH_IN,193202.86,C1596483996,13041.0,206243.86,C985245269,0.0,0.0,0,0
R056992,284,PAYMENT,22859.74,C1259238997,2079.0,0.0,M956797121,0.0,0.0,0,0
R056993,390,CASH_OUT,4525901.25,C1633782,4525901.25,0.0,C1970845004,0.0,4525901.25,1,0
R056994,280,TRANSFER,850336.12,C2079533340,0.0,0.0,C1195855330,1198857.61,2049193.73,0,0
R056995,328,PAYMENT,6738.29,C1390483130,0.0,0.0,M406364070,0.0,0.0,0,0
R056996,15,CASH_IN,116720.48,C1598731348,687273.49,803993.97,C996916993,2105312.82,2039208.43,0,0
R056997,18,CASH_IN,5272.59,C2079518719,165.0,5437.59,C1520113535,359814.74,354542.15,0,0
R056998,140,CASH_IN,186197.11,C175657662,2117352.73,2303549.84,C1043731023,258409.23,72212.12,0,0
R056999,397,CASH_OUT,275210.89,C1325965547,41963.0,0.0,C1573746732,0.0,275210.89,0,0
R057000,378,CASH_OUT,4366.39,C1121577533,15113.0,10746.61,C695576246,0.0,4366.39,0,0
R057001,300,PAYMENT,12970.68,C1303882059,449795.36,436824.68,M503354994,0.0,0.0,0,0
R057002,158,CASH_IN,241268.65,C258925454,21619.0,262887.65,C326062570,7383.09,0.0,0,0
R057003,35,TRANSFER,9465988.82,C851016578,9465988.82,0.0,C1650562969,0.0,0.0,1,0
R057004,256,CASH_IN,108136.34,C1535231511,24535469.31,24643605.65,C334946307,1144458.14,1036321.8,0,0
R057005,131,TRANSFER,143232.35,C2091109242,0.0,0.0,C804168474,828013.52,971245.87,0,0
R057006,325,TRANSFER,4305747.24,C1732199272,0.0,0.0,C1361061446,4580203.02,8885950.27,0,0
R057007,334,PAYMENT,33096.5,C1088173249,0.0,0.0,M1333929997,0.0,0.0,0,0
R057008,302,TRANSFER,2679426.82,C2031292741,0.0,0.0,C2122545611,2921447.41,5600874.23,0,0
R057009,249,PAYMENT,5774.28,C515488493,86116.15,80341.87,M249607611,0.0,0.0,0,0
R057010,116,TRANSFER,1243269.91,C338600181,1243269.91,0.0,C2026102647,0.0,0.0,1,0
R057011,20,TRANSFER,220939.67,C2012670646,23810.0,0.0,C152866151,0.0,220939.67,0,0
R057012,159,CASH_IN,148783.68,C2020381934,3631984.3,3780767.98,C1633082048,706719.12,557935.44,0,0
R057013,19,PAYMENT,25784.79,C1896459776,0.0,0.0,M1878853292,0.0,0.0,0,0
R057014,361,CASH_OUT,58908.56,C1282688365,0.0,0.0,C408914998,1319882.03,1378790.6,0,0
R057015,670,CASH_IN,19283.02,C1387313418,2390793.58,2410076.59,C950050064,470557.0,451273.98,0,0
R057016,154,DEBIT,2879.71,C814271566,72560.0,69680.29,C168266003,2887738.52,2890618.23,0,0
R057017,275,CASH_IN,23207.48,C1469005729,100072.0,123279.48,C845430085,305554.26,519017.96,0,0
R057018,34,TRANSFER,316282.62,C309404860,0.0,0.0,C1925336384,5849594.2,5947350.13,0,0
R057019,278,CASH_OUT,71978.75,C1613248679,20739.0,0.0,C1209613575,6364550.19,6436528.94,0,0
R057020,177,TRANSFER,2040400.66,C1045416889,168384.41,0.0,C2059863886,5984337.43,8024738.09,0,0
R057021,400,PAYMENT,9817.35,C326096944,37850.38,28033.03,M934423499,0.0,0.0,0,0
R057022,254,TRANSFER,160947.8,C2093045306,0.0,0.0,C1929646698,295856.67,456804.47,0,0
R057023,322,CASH_IN,308558.6,C455798904,5089.0,313647.6,C1838037161,9151.75,0.0,0,0
R057024,705,CASH_OUT,214146.17,C129105062,24478.0,0.0,C2072389170,6210.42,220356.59,0,0
R057025,16,TRANSFER,420693.32,C1236196895,0.0,0.0,C1826548683,2989341.88,3941793.02,0,0
R057026,254,CASH_OUT,57533.97,C915873577,0.0,0.0,C1986084695,1045618.42,1103152.39,0,0
R057027,336,CASH_OUT,103734.93,C295658705,0.0,0.0,C1725128352,250893.89,354628.82,0,0
R057028,37,CASH_OUT,236733.71,C576439731,16384.0,0.0,C1893317239,1122.16,237855.87,0,0
R057029,160,CASH_OUT,264210.24,C1640311170,10448.0,0.0,C2066382334,564330.22,828540.45,0,0
R057030,323,CASH_OUT,426102.75,C1344180423,229.0,0.0,C2073273334,108598.32,534701.07,0,0
R057031,526,TRANSFER,377038.53,C57383792,377038.53,0.0,C474654746,0.0,0.0,1,0
R057032,16,TRANSFER,188392.6,C1495400204,0.0,0.0,C1660526430,3273203.59,3227201.08,0,0
R057033,326,PAYMENT,19289.55,C871321311,90376.83,71087.27,M2078785052,0.0,0.0,0,0
R057034,135,CASH_OUT,79818.71,C1000635992,50340.0,0.0,C1100910792,885577.49,965396.2,0,0
R057035,264,CASH_OUT,2514878.33,C1163253466,2514878.33,0.0,C1720852348,1017845.77,3532724.1,1,0
R057036,131,PAYMENT,24665.92,C28110443,100598.0,75932.08,M196333017,0.0,0.0,0,0
R057037,184,PAYMENT,6948.61,C1695074182,11503.0,4554.39,M940510123,0.0,0.0,0,0
R057038,346,TRANSFER,1264317.39,C443685840,12279.0,0.0,C1264588376,16401.43,1280718.82,0,0
R057039,544,CASH_OUT,392513.14,C1942200365,10695.0,0.0,C2129206651,0.0,392513.14,0,0
R057040,260,PAYMENT,8253.05,C2132868639,5832.0,0.0,M1640034963,0.0,0.0,0,0
R057041,360,CASH_IN,102048.97,C1611107420,3261118.17,3363167.14,C1540451701,2178636.81,2076587.84,0,0
R057042,142,PAYMENT,3219.76,C1437476547,32952.0,29732.24,M1431466042,0.0,0.0,0,0
R057043,344,CASH_OUT,272997.35,C1617762204,272997.35,0.0,C649293371,0.0,272997.35,1,0
R057044,43,CASH_OUT,84904.35,C2003842539,20813.0,0.0,C1568132834,9479.0,94383.35,0,0
R057045,302,TRANSFER,227343.6,C295343635,0.0,0.0,C1870580568,277673.36,505016.96,0,0
R057046,354,CASH_IN,251861.39,C603365824,38979.0,290840.39,C276136320,0.0,0.0,0,0
R057047,138,TRANSFER,708404.25,C682060558,151.0,0.0,C1073524472,1025206.57,1392318.19,0,0
R057048,210,PAYMENT,11177.54,C294008047,0.0,0.0,M1236836855,0.0,0.0,0,0
R057049,138,TRANSFER,192809.56,C642157996,20892.0,0.0,C1482998604,0.0,192809.56,0,0
R057050,285,TRANSFER,421992.71,C562621138,0.0,0.0,C2074991309,952570.23,1374562.94,0,0
R057051,347,CASH_OUT,33890.42,C797318203,0.0,0.0,C2077530185,94645.5,128535.92,0,0
R057052,256,CASH_IN,161995.05,C81012004,1050127.97,1212123.02,C934391281,3530498.14,3368503.09,0,0
R057053,21,CASH_OUT,52635.34,C1513823363,10154.0,0.0,C1618215235,527989.88,580625.22,0,0
R057054,476,TRANSFER,246633.45,C884773341,0.0,0.0,C115809998,4457057.67,4703691.13,0,0
R057055,202,PAYMENT,28767.44,C814973174,0.0,0.0,M1755123499,0.0,0.0,0,0
R057056,133,CASH_OUT,85519.19,C1256146946,5696.0,0.0,C548621057,344538.56,430057.76,0,0
R057057,41,CASH_OUT,174957.6,C21903396,0.0,0.0,C497566622,526228.08,701185.69,0,0
R057058,349,PAYMENT,1920.42,C1432823731,307130.22,305209.8,M1537565277,0.0,0.0,0,0
R057059,383,CASH_OUT,13504.15,C74463985,5046.0,0.0,C963776874,0.0,13504.15,0,0
R057060,268,CASH_OUT,754874.26,C1233845935,754874.26,0.0,C899674207,0.0,754874.26,1,0
R057061,179,CASH_OUT,204653.85,C1871902319,15723.0,0.0,C611594831,0.0,204653.85,0,0
R057062,15,TRANSFER,639117.86,C207824795,0.0,0.0,C128053256,1393750.85,2032868.71,0,0
R057063,250,PAYMENT,7216.75,C797313112,0.0,0.0,M1606865936,0.0,0.0,0,0
R057064,39,CASH_IN,277071.24,C245006430,9691070.18,9968141.43,C1850401406,470647.88,193576.64,0,0
R057065,322,TRANSFER,1535745.66,C1662742819,0.0,0.0,C101078721,3329732.43,4865478.09,0,0
R057066,330,CASH_OUT,147117.44,C762126513,92470.0,0.0,C1196097123,0.0,147117.44,0,0
R057067,326,CASH_IN,124012.61,C8505898,968685.53,1092698.14,C2111911480,1305022.77,1181010.16,0,0
R057068,190,TRANSFER,88408.95,C1381981535,0.0,0.0,C826235117,1426279.65,1514688.6,0,0
R057069,257,CASH_OUT,58826.85,C1363269611,0.0,0.0,C581348880,171257.05,79737.96,0,0
R057070,8,PAYMENT,11004.52,C2145460268,8015.0,0.0,M1013061691,0.0,0.0,0,0
R057071,372,CASH_IN,88622.06,C1019926863,14851665.32,14940287.38,C333577480,113376.4,24754.34,0,0
R057072,14,TRANSFER,359540.51,C366824085,29251.99,0.0,C750374021,383282.21,985209.62,0,0
R057073,11,TRANSFER,134481.67,C1594231033,740966.45,606484.78,C576744195,249120.56,746589.77,0,0
R057074,349,CASH_IN,67135.05,C10967037,15433.0,82568.05,C276498211,7808185.47,7741050.41,0,0
R057075,308,CASH_OUT,44722.67,C1626453029,0.0,0.0,C2007789303,1293998.88,1338721.54,0,0
R057076,141,PAYMENT,3826.81,C471841753,35075.36,31248.55,M1589090929,0.0,0.0,0,0
R057077,381,PAYMENT,6247.25,C904745917,29890.0,23642.75,M1671746735,0.0,0.0,0,0
R057078,374,PAYMENT,36863.09,C31989598,0.0,0.0,M1646149923,0.0,0.0,0,0
R057079,211,TRANSFER,357243.88,C2119138890,0.0,0.0,C1464403685,2987816.71,3345060.59,0,0
R057080,20,PAYMENT,13408.44,C2025455289,219233.68,205825.24,M1625274320,0.0,0.0,0,0
R057081,405,PAYMENT,9221.47,C700413324,51246.0,42024.53,M565634293,0.0,0.0,0,0
R057082,204,CASH_OUT,169539.56,C838416233,205867.0,36327.44,C2049193895,673376.66,842916.22,0,0
R057083,282,CASH_IN,265418.57,C1958066352,14958861.25,15224279.83,C402057542,3192998.87,2927580.3,0,0
R057084,249,PAYMENT,15392.31,C744957214,49749.0,34356.69,M750670653,0.0,0.0,0,0
R057085,546,CASH_IN,108421.83,C1604124614,1162794.84,1271216.67,C1263230168,126493.78,18071.94,0,0
R057086,522,PAYMENT,11454.5,C500145315,38889.8,27435.3,M504281523,0.0,0.0,0,0
R057087,331,PAYMENT,6516.63,C1212365170,16639.08,10122.45,M447633187,0.0,0.0,0,0
R057088,401,PAYMENT,6764.02,C2077617122,0.0,0.0,M434268197,0.0,0.0,0,0
R057089,544,TRANSFER,1599826.45,C1429245058,7640.0,0.0,C1802702667,47862.57,1647689.02,0,0
R057090,347,TRANSFER,565790.04,C1864186959,0.0,0.0,C1638128692,1792191.52,2357981.57,0,0
R057091,205,PAYMENT,14360.22,C752221030,182034.28,167674.05,M1052931032,0.0,0.0,0,0
R057092,44,CASH_IN,214902.59,C672329782,19840.0,234742.59,C207820871,389374.77,174472.19,0,0
R057093,249,CASH_IN,290697.85,C4849171,5315.0,296012.85,C2044121163,0.0,0.0,0,0
R057094,260,CASH_OUT,146898.3,C348226283,0.0,0.0,C69112306,5705650.43,5852548.73,0,0
R057095,141,TRANSFER,1184530.48,C1443527743,22.15,0.0,C136263775,1215473.82,2400004.3,0,0
R057096,192,PAYMENT,14722.73,C1625656590,8419.48,0.0,M12125731,0.0,0.0,0,0
R057097,11,CASH_IN,155146.75,C1615732276,10991146.43,11146293.18,C114618982,202901.29,47754.54,0,0
R057098,145,PAYMENT,7376.54,C1276526412,0.0,0.0,M402911332,0.0,0.0,0,0
R057099,40,TRANSFER,849043.83,C511729425,973.0,0.0,C1701939177,17474.13,650959.49,0,0
R057100,333,CASH_OUT,244351.37,C1066044555,0.0,0.0,C467348151,3899478.23,4143829.6,0,0
R057101,402,CASH_OUT,223645.86,C1773477492,196776.0,0.0,C1850855712,2359800.85,2583446.72,0,0
R057102,451,CASH_IN,167343.12,C679704265,3470862.91,3638206.03,C1835128433,412498.57,245155.45,0,0
R057103,326,CASH_OUT,102117.58,C445866450,21306.0,0.0,C1086697873,3292794.46,3394912.04,0,0
R057104,260,CASH_OUT,133943.92,C1462920573,750.0,0.0,C501739378,52960.01,186903.93,0,0
R057105,394,CASH_IN,523913.03,C560246537,8655736.25,9179649.27,C822972006,1574794.74,1050881.72,0,0
R057106,137,CASH_OUT,242863.58,C1123611148,0.0,0.0,C1288313984,441150.64,684014.22,0,0
R057107,325,PAYMENT,19470.45,C900879977,113780.3,94309.85,M1692807052,0.0,0.0,0,0
R057108,131,TRANSFER,2248584.96,C245964929,2248584.96,0.0,C2025243065,0.0,0.0,1,0
R057109,19,PAYMENT,809.81,C691728911,200365.54,199555.73,M1788413497,0.0,0.0,0,0
R057110,135,CASH_OUT,24783.86,C756747573,0.0,0.0,C1954754535,2655411.66,2680195.51,0,0
R057111,395,CASH_OUT,204718.72,C1669821197,0.0,0.0,C1553653536,399343.28,604062.0,0,0
R057112,305,CASH_OUT,78962.33,C575871978,41457.0,0.0,C693580793,478754.16,557716.49,0,0
R057113,354,CASH_OUT,60322.7,C488016662,69694.0,9371.3,C1758898049,0.0,60322.7,0,0
R057114,346,CASH_OUT,112681.84,C134710432,0.0,0.0,C461160828,3239566.04,3352247.88,0,0
R057115,42,PAYMENT,7319.55,C1203132015,39587.0,32267.45,M1058740186,0.0,0.0,0,0
R057116,349,PAYMENT,13912.54,C532389076,17022.0,3109.46,M792027252,0.0,0.0,0,0
R057117,371,PAYMENT,25796.36,C1800184108,100898.0,75101.64,M2104181799,0.0,0.0,0,0
R057118,325,CASH_IN,226666.51,C2143979307,20674.0,247340.51,C1933817535,1000138.67,773472.16,0,0
R057119,12,DEBIT,2642.02,C567789874,0.0,0.0,C695406763,318742.63,563251.0,0,0
R057120,300,CASH_IN,256946.39,C724504954,205.0,257151.39,C1926438285,17352.23,0.0,0,0
R057121,371,TRANSFER,634730.02,C268569030,0.0,0.0,C924832561,854606.59,1489336.62,0,0
R057122,202,TRANSFER,630813.36,C1433108306,0.0,0.0,C1469588667,2875629.94,3506443.31,0,0
R057123,251,CASH_OUT,85237.23,C1063714686,41733.0,0.0,C76447240,0.0,85237.23,0,0
R057124,157,PAYMENT,18264.84,C1858923005,46545.8,28280.95,M1401922003,0.0,0.0,0,0
R057125,496,CASH_OUT,766151.45,C146839469,766151.45,0.0,C550372434,0.0,766151.45,1,0
R057126,12,TRANSFER,840539.49,C8502748,0.0,0.0,C2129901484,3262694.1,4103233.59,0,0
R057127,379,DEBIT,1210.97,C4604832,200069.0,198858.03,C31804162,438283.47,439494.44,0,0
R057128,322,CASH_IN,263119.99,C157489264,350376.0,613495.99,C1732861680,98235.55,0.0,0,0
R057129,204,CASH_IN,329638.16,C1159399002,512541.0,842179.16,C727254752,0.0,0.0,0,0
R057130,323,CASH_IN,442914.07,C437624447,6925538.76,7368452.84,C68303957,2746276.87,2303362.79,0,0
R057131,19,PAYMENT,14292.15,C1642619600,0.0,0.0,M1349538434,0.0,0.0,0,0
R057132,595,TRANSFER,816452.19,C1676610572,816452.19,0.0,C1173805843,0.0,0.0,1,0
R057133,282,CASH_OUT,112963.03,C1971359472,717.0,0.0,C811782869,8065.77,121028.81,0,0
R057134,163,CASH_OUT,233184.26,C1217931716,26206.0,0.0,C987921054,0.0,233184.26,0,0
R057135,599,CASH_IN,388620.97,C1279094549,662692.92,1051313.89,C836450427,788037.42,399416.44,0,0
R057136,212,TRANSFER,279273.02,C2042354537,0.0,0.0,C1667075177,537088.26,685707.62,0,0
R057137,9,CASH_IN,154501.32,C1441948962,2396068.83,2550570.16,C451111351,13101828.29,12947326.96,0,0
R057138,325,PAYMENT,19559.4,C659041116,363806.0,344246.6,M708354326,0.0,0.0,0,0
R057139,356,CASH_OUT,229577.6,C2134374765,104980.0,0.0,C1269247176,618724.72,848302.32,0,0
R057140,376,CASH_IN,60441.85,C806151458,1476976.54,1537418.39,C1009644984,98016.6,37574.75,0,0
R057141,17,PAYMENT,28021.17,C610231794,49038.19,21017.01,M5904207,0.0,0.0,0,0
R057142,403,TRANSFER,1243847.41,C972957690,0.0,0.0,C427577446,2173253.02,3417100.43,0,0
R057143,356,CASH_IN,121609.88,C571329163,12661055.97,12782665.85,C1230526059,17403166.99,17378683.22,0,0
R057144,182,PAYMENT,5758.97,C1348580194,103453.0,97694.03,M537097027,0.0,0.0,0,0
R057145,300,CASH_IN,33471.16,C708663474,205416.0,238887.16,C198711044,20590.67,0.0,0,0
R057146,186,TRANSFER,729229.28,C223719379,0.0,0.0,C1089438116,3987706.65,4716935.93,0,0
R057147,306,TRANSFER,366823.04,C1817226277,0.0,0.0,C525388182,847007.62,1213830.66,0,0
R057148,592,CASH_OUT,101153.92,C548130002,21390.0,0.0,C771711630,157414.79,258568.71,0,0
R057149,19,PAYMENT,32311.13,C1738470040,239.0,0.0,M1439113014,0.0,0.0,0,0
R057150,181,PAYMENT,8291.86,C989260176,238035.05,229743.19,M1653724774,0.0,0.0,0,0
R057151,134,PAYMENT,52171.52,C1984974515,6719.0,0.0,M1586217580,0.0,0.0,0,0
R057152,690,CASH_OUT,27247.71,C368809669,52864.0,25616.29,C289847537,130769.91,158017.62,0,0
R057153,210,PAYMENT,6344.57,C1598526165,0.0,0.0,M134850894,0.0,0.0,0,0
R057154,130,CASH_IN,30314.05,C835206938,13053055.79,13083369.84,C1898491959,147464.37,117150.32,0,0
R057155,20,CASH_OUT,69695.95,C883428679,0.0,0.0,C930663863,4389566.77,4459262.72,0,0
R057156,12,CASH_IN,247903.63,C272967723,23617.0,271520.63,C1827218429,234702.74,0.0,0,0
R057157,259,CASH_IN,95646.53,C2063989645,672926.88,768573.41,C1003457448,671849.35,576202.82,0,0
R057158,547,CASH_OUT,284869.1,C1583783896,20908.0,0.0,C13101134,124208.29,409077.4,0,0
R057159,183,CASH_OUT,378691.0,C962821360,457622.75,78931.75,C231717519,491011.42,869702.42,0,0
R057160,583,CASH_OUT,135100.36,C912160043,135100.36,0.0,C1271530552,0.0,135100.36,1,0
R057161,96,TRANSFER,37433.77,C1429633037,30319.0,0.0,C2113635316,325805.79,363239.55,0,0
R057162,251,CASH_IN,213045.14,C2055271398,12674277.47,12887322.62,C869543340,1946322.51,1733277.36,0,0
R057163,158,CASH_OUT,103263.35,C1488024121,0.0,0.0,C817388570,132115.16,235378.51,0,0
R057164,374,CASH_OUT,354871.09,C1800473035,11566.0,0.0,C825256419,2474073.16,2828944.25,0,0
R057165,33,CASH_IN,198632.01,C2005523289,21132.0,219764.01,C1837317700,3775857.13,3577225.11,0,0
R057166,312,PAYMENT,3152.04,C1500771041,96886.0,93733.96,M681907703,0.0,0.0,0,0
R057167,391,CASH_OUT,495773.64,C1270013623,495773.64,0.0,C326670193,269095.07,764868.71,1,0
R057168,232,PAYMENT,20124.9,C128132480,0.0,0.0,M831906142,0.0,0.0,0,0
R057169,522,PAYMENT,961.0,C736501007,119636.0,118675.0,M529638709,0.0,0.0,0,0
R057170,330,CASH_OUT,3407.15,C737400941,16405.0,12997.85,C1851047180,0.0,3407.15,0,0
R057171,301,PAYMENT,543.84,C1715130989,284785.0,284241.17,M1560862144,0.0,0.0,0,0
R057172,283,CASH_IN,379402.63,C1830139934,5251249.01,5630651.64,C1890926309,1350761.09,971358.46,0,0
R057173,483,CASH_OUT,3488355.65,C1658688393,3488355.65,0.0,C2021292359,177670.78,3666026.43,1,0
R057174,37,TRANSFER,251004.66,C1055126847,0.0,0.0,C438379413,7720464.36,7971469.02,0,0
R057175,378,CASH_IN,53254.4,C2072195084,4789646.04,4842900.44,C29094864,69134.17,15879.77,0,0
R057176,351,CASH_OUT,47314.76,C216888854,109625.0,62310.23,C2046602106,24813754.1,24861068.86,0,0
R057177,325,TRANSFER,237869.62,C1728469599,225432.73,0.0,C431536133,444336.88,682206.5,0,0
R057178,42,TRANSFER,1917497.63,C373557981,1917497.63,0.0,C114416170,0.0,0.0,1,0
R057179,164,CASH_OUT,238240.59,C189119235,0.0,0.0,C336647643,5186772.05,5425012.65,0,0
R057180,14,PAYMENT,6027.47,C1791129369,0.0,0.0,M1023858723,0.0,0.0,0,0
R057181,158,CASH_OUT,55483.98,C398591660,0.0,0.0,C2084478390,1705262.44,1760746.42,0,0
R057182,354,TRANSFER,1191204.21,C335256333,0.0,0.0,C1369936676,1642801.5,2834005.71,0,0
R057183,279,TRANSFER,1070326.46,C754546736,0.0,0.0,C1244602049,1694428.73,2764755.19,0,0
R057184,279,PAYMENT,1145.08,C751359249,0.0,0.0,M1299723104,0.0,0.0,0,0
R057185,35,PAYMENT,2819.04,C1885058224,10731.0,7911.96,M1068244533,0.0,0.0,0,0
R057186,41,CASH_OUT,42428.15,C1136224580,0.0,0.0,C460735540,1685564.28,1727992.43,0,0
R057187,132,CASH_OUT,41242.22,C27071254,0.0,0.0,C1514625881,192269.52,229895.77,0,0
R057188,163,CASH_OUT,120532.26,C231324521,0.0,0.0,C1327767957,548640.19,669172.44,0,0
R057189,211,TRANSFER,1495064.28,C1096804090,0.0,0.0,C1914206613,2015282.34,3510346.62,0,0
R057190,181,CASH_OUT,342472.79,C86528895,122514.0,0.0,C840082681,0.0,342472.79,0,0
R057191,16,CASH_OUT,40082.33,C1180751248,0.0,0.0,C1138577750,91557.83,77.96,0,0
R057192,162,CASH_IN,211850.27,C807576530,158369.0,370219.27,C2076761079,0.0,0.0,0,0
R057193,524,TRANSFER,861849.63,C918708065,0.0,0.0,C948354603,8843691.04,9705540.67,0,0
R057194,180,CASH_OUT,185513.19,C899019193,537408.0,351894.81,C1350741901,537.0,0.0,0,0
R057195,232,PAYMENT,6859.34,C1867087350,10128.62,3269.28,M1660553623,0.0,0.0,0,0
R057196,183,CASH_IN,367400.4,C1403098693,74228.0,441628.4,C1457799669,112982.39,0.0,0,0
R057197,395,CASH_IN,413478.46,C733358318,9903.0,423381.46,C845924064,445525.05,32046.58,0,0
R057198,355,CASH_IN,816.61,C1153105203,2929461.54,2930278.15,C1395791810,559401.31,558584.7,0,0
