record_id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,scenario_id,scenario_type,fraud_reason,severity,is_legitimate_counterexample,previous_activity_step,dormant_gap,transaction_position,transaction_count_in_scenario,post_reactivation_pattern,balance_usage_ratio
L04_001568,366,TRANSFER,101109.08,C399874171,1156139.05,1055029.97,C_LEGIT_853789510,165375.54,266484.62,0,0,L04_00317,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,212,89,3,5,NORMAL,0.0875
L04_001569,400,TRANSFER,158254.5,C399874171,1055029.97,896775.47,C_LEGIT_419264392,229335.84,387590.34,0,0,L04_00317,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,212,89,4,5,NORMAL,0.15
L04_001570,435,CASH_OUT,134516.32,C399874171,896775.47,762259.15,C_LEGIT_428988945,0.0,0.0,0,0,L04_00317,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,212,89,5,5,NORMAL,0.15
L04_001571,168,PAYMENT,68601.12,C603304768,897600.62,828999.5,C_LEGIT_976122915,0.0,0.0,0,0,L04_00318,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,36,132,1,5,NORMAL,0.0764
L04_001572,194,TRANSFER,124349.93,C603304768,828999.5,704649.57,C_LEGIT_727831245,182602.05,306951.98,0,0,L04_00318,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,36,132,2,5,NORMAL,0.15
L04_001573,231,PAYMENT,105697.44,C603304768,704649.57,598952.13,C_LEGIT_626252593,0.0,0.0,0,0,L04_00318,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,36,132,3,5,NORMAL,0.15
L04_001574,264,PAYMENT,89842.82,C603304768,598952.13,509109.31,C_LEGIT_656583359,0.0,0.0,0,0,L04_00318,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,36,132,4,5,NORMAL,0.15
L04_001575,297,PAYMENT,76366.4,C603304768,509109.31,432742.91,C_LEGIT_842644034,0.0,0.0,0,0,L04_00318,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,36,132,5,5,NORMAL,0.15
L04_001576,428,TRANSFER,69024.87,C73999578,1135233.26,1066208.39,C_LEGIT_140880739,65567.06,134591.93,0,0,L04_00319,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,358,70,1,5,NORMAL,0.0608
L04_001577,466,CASH_OUT,159001.55,C73999578,1066208.39,907206.84,C_LEGIT_252900880,0.0,0.0,0,0,L04_00319,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,358,70,2,5,NORMAL,0.1491
L04_001578,491,TRANSFER,40944.53,C73999578,907206.84,866262.31,C_LEGIT_591806788,25818.16,66762.69,0,0,L04_00319,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,358,70,3,5,NORMAL,0.0451
L04_001579,537,TRANSFER,129939.35,C73999578,866262.31,736322.96,C_LEGIT_105279260,117637.63,247576.98,0,0,L04_00319,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,358,70,4,5,NORMAL,0.15
L04_001580,574,TRANSFER,110448.44,C73999578,736322.96,625874.52,C_LEGIT_273737322,127598.05,238046.49,0,0,L04_00319,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,358,70,5,5,NORMAL,0.15
L04_001581,226,PAYMENT,99009.55,C1777469084,660063.68,561054.13,C_LEGIT_480138700,0.0,0.0,0,0,L04_00320,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,154,72,1,5,NORMAL,0.15
L04_001582,269,TRANSFER,84158.12,C1777469084,561054.13,476896.01,C_LEGIT_742849468,143356.82,227514.94,0,0,L04_00320,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,154,72,2,5,NORMAL,0.15
L04_001583,307,PAYMENT,71534.4,C1777469084,476896.01,405361.61,C_LEGIT_855567589,0.0,0.0,0,0,L04_00320,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,154,72,3,5,NORMAL,0.15
L04_001584,329,TRANSFER,60804.24,C1777469084,405361.61,344557.37,C_LEGIT_942316413,95272.59,156076.83,0,0,L04_00320,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,154,72,4,5,NORMAL,0.15
L04_001585,355,TRANSFER,51683.61,C1777469084,344557.37,292873.76,C_LEGIT_467000673,50589.18,102272.79,0,0,L04_00320,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,154,72,5,5,NORMAL,0.15
L04_001586,167,PAYMENT,32524.08,C481622020,751865.14,719341.06,C_LEGIT_499686655,0.0,0.0,0,0,L04_00321,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,19,148,1,5,NORMAL,0.0433
L04_001587,191,TRANSFER,107901.16,C481622020,719341.06,611439.9,C_LEGIT_642689798,94371.86,202273.02,0,0,L04_00321,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,19,148,2,5,NORMAL,0.15
L04_001588,212,TRANSFER,91715.98,C481622020,611439.9,519723.92,C_LEGIT_715344264,178655.09,270371.07,0,0,L04_00321,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,19,148,3,5,NORMAL,0.15
L04_001589,261,PAYMENT,77958.59,C481622020,519723.92,441765.33,C_LEGIT_740680515,0.0,0.0,0,0,L04_00321,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,19,148,4,5,NORMAL,0.15
L04_001590,291,TRANSFER,66264.8,C481622020,441765.33,375500.53,C_LEGIT_675673076,115785.92,182050.72,0,0,L04_00321,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,19,148,5,5,NORMAL,0.15
L04_001591,454,TRANSFER,121117.22,C1214591787,1124218.9,1003101.68,C_LEGIT_378142999,155795.96,276913.18,0,0,L04_00322,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,354,100,1,5,NORMAL,0.1077
L04_001592,479,PAYMENT,148579.99,C1214591787,1003101.68,854521.69,C_LEGIT_454224198,0.0,0.0,0,0,L04_00322,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,354,100,2,5,NORMAL,0.1481
L04_001593,516,TRANSFER,17794.07,C1214591787,854521.69,836727.62,C_LEGIT_412484385,16663.35,34457.42,0,0,L04_00322,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,354,100,3,5,NORMAL,0.0208
L04_001594,547,TRANSFER,117899.49,C1214591787,836727.62,718828.13,C_LEGIT_966160087,149389.35,267288.84,0,0,L04_00322,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,354,100,4,5,NORMAL,0.1409
L04_001595,573,TRANSFER,107824.22,C1214591787,718828.13,611003.91,C_LEGIT_517637233,188323.11,296147.33,0,0,L04_00322,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,354,100,5,5,NORMAL,0.15
L04_001596,450,TRANSFER,121376.72,C1755755829,1495590.01,1374213.29,C_LEGIT_504144561,154326.55,275703.27,0,0,L04_00323,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,399,51,1,5,NORMAL,0.0812
L04_001597,469,TRANSFER,206131.99,C1755755829,1374213.29,1168081.3,C_LEGIT_456948168,351174.2,557306.19,0,0,L04_00323,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,399,51,2,5,NORMAL,0.15
L04_001598,491,CASH_OUT,175212.2,C1755755829,1168081.3,992869.1,C_LEGIT_602384879,0.0,0.0,0,0,L04_00323,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,399,51,3,5,NORMAL,0.15
L04_001599,520,PAYMENT,80482.96,C1755755829,992869.1,912386.14,C_LEGIT_538283634,0.0,0.0,0,0,L04_00323,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,399,51,4,5,NORMAL,0.0811
L04_001600,543,PAYMENT,136857.92,C1755755829,912386.14,775528.22,C_LEGIT_816903050,0.0,0.0,0,0,L04_00323,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,399,51,5,5,NORMAL,0.15
L04_001601,110,TRANSFER,16747.34,C1998202774,983285.18,966537.84,C_LEGIT_487115450,12945.87,29693.21,0,0,L04_00324,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,17,93,1,5,NORMAL,0.017
L04_001602,129,CASH_OUT,81429.51,C1998202774,966537.84,885108.33,C_LEGIT_549209849,0.0,0.0,0,0,L04_00324,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,17,93,2,5,NORMAL,0.0842
L04_001603,166,CASH_OUT,127556.13,C1998202774,885108.33,757552.2,C_LEGIT_425284495,0.0,0.0,0,0,L04_00324,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,17,93,3,5,NORMAL,0.1441
L04_001604,185,TRANSFER,26899.07,C1998202774,757552.2,730653.13,C_LEGIT_112897446,46676.17,73575.24,0,0,L04_00324,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,17,93,4,5,NORMAL,0.0355
L04_001605,216,TRANSFER,109597.97,C1998202774,730653.13,621055.16,C_LEGIT_689485875,186087.68,295685.65,0,0,L04_00324,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,17,93,5,5,NORMAL,0.15
L04_001606,194,CASH_OUT,21659.61,C1888587045,1036358.44,1014698.83,C_LEGIT_187257600,0.0,0.0,0,0,L04_00325,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,140,54,1,5,NORMAL,0.0209
L04_001607,227,TRANSFER,47997.42,C1888587045,1014698.83,966701.41,C_LEGIT_516768010,63003.27,111000.69,0,0,L04_00325,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,140,54,2,5,NORMAL,0.0473
L04_001608,253,TRANSFER,18920.08,C1888587045,966701.41,947781.33,C_LEGIT_163926208,10133.24,29053.32,0,0,L04_00325,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,140,54,3,5,NORMAL,0.0196
L04_001609,271,TRANSFER,74690.54,C1888587045,947781.33,873090.79,C_LEGIT_776248481,128517.47,203208.01,0,0,L04_00325,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,140,54,4,5,NORMAL,0.0788
L04_001610,319,PAYMENT,130963.62,C1888587045,873090.79,742127.17,C_LEGIT_815036891,0.0,0.0,0,0,L04_00325,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,140,54,5,5,NORMAL,0.15
L04_001611,480,PAYMENT,81535.67,C1313701459,774442.98,692907.31,C_LEGIT_695578575,0.0,0.0,0,0,L04_00326,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,376,104,1,5,NORMAL,0.1053
L04_001612,512,TRANSFER,16948.69,C1313701459,692907.31,675958.62,C_LEGIT_211940976,29141.0,46089.69,0,0,L04_00326,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,376,104,2,5,NORMAL,0.0245
L04_001613,559,TRANSFER,101393.79,C1313701459,675958.62,574564.83,C_LEGIT_825307142,196698.52,298092.31,0,0,L04_00326,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,376,104,3,5,NORMAL,0.15
L04_001614,587,TRANSFER,86184.72,C1313701459,574564.83,488380.11,C_LEGIT_369901678,82416.77,168601.49,0,0,L04_00326,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,376,104,4,5,NORMAL,0.15
L04_001615,603,TRANSFER,73257.02,C1313701459,488380.11,415123.09,C_LEGIT_135943657,113219.4,186476.42,0,0,L04_00326,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,376,104,5,5,NORMAL,0.15
L04_001616,400,TRANSFER,121706.59,C1136358140,1247969.63,1126263.04,C_LEGIT_457782644,73481.21,195187.8,0,0,L04_00327,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,252,148,1,5,NORMAL,0.0975
L04_001617,421,CASH_OUT,102432.52,C1136358140,1126263.04,1023830.52,C_LEGIT_683998294,0.0,0.0,0,0,L04_00327,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,252,148,2,5,NORMAL,0.0909
L04_001618,462,TRANSFER,120384.0,C1136358140,1023830.52,903446.52,C_LEGIT_760767371,69822.93,190206.93,0,0,L04_00327,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,252,148,3,5,NORMAL,0.1176
L04_001619,485,TRANSFER,87315.4,C1136358140,903446.52,816131.12,C_LEGIT_168164218,153570.75,240886.15,0,0,L04_00327,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,252,148,4,5,NORMAL,0.0966
L04_001620,511,CASH_OUT,86306.63,C1136358140,816131.12,729824.49,C_LEGIT_366349422,0.0,0.0,0,0,L04_00327,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,252,148,5,5,NORMAL,0.1058
L04_001621,327,PAYMENT,22794.97,C1079675198,1419549.05,1396754.08,C_LEGIT_858110527,0.0,0.0,0,0,L04_00328,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,210,117,1,5,NORMAL,0.0161
L04_001622,357,TRANSFER,133433.7,C1079675198,1396754.08,1263320.38,C_LEGIT_488524633,181298.47,314732.17,0,0,L04_00328,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,210,117,2,5,NORMAL,0.0955
L04_001623,393,TRANSFER,189498.06,C1079675198,1263320.38,1073822.32,C_LEGIT_437016899,348421.14,537919.2,0,0,L04_00328,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,210,117,3,5,NORMAL,0.15
L04_001624,443,TRANSFER,17945.52,C1079675198,1073822.32,1055876.8,C_LEGIT_515372400,25607.54,43553.06,0,0,L04_00328,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,210,117,4,5,NORMAL,0.0167
L04_001625,479,CASH_OUT,158381.52,C1079675198,1055876.8,897495.28,C_LEGIT_512452317,0.0,0.0,0,0,L04_00328,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,210,117,5,5,NORMAL,0.15
L04_001626,450,TRANSFER,132175.12,C1548763277,881167.46,748992.34,C_LEGIT_826426639,108409.5,240584.62,0,0,L04_00329,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,373,77,1,5,NORMAL,0.15
L04_001627,483,CASH_OUT,103409.27,C1548763277,748992.34,645583.07,C_LEGIT_198562385,0.0,0.0,0,0,L04_00329,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,373,77,2,5,NORMAL,0.1381
L04_001628,520,TRANSFER,96837.46,C1548763277,645583.07,548745.61,C_LEGIT_944356869,137231.57,234069.03,0,0,L04_00329,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,373,77,3,5,NORMAL,0.15
L04_001629,570,PAYMENT,82071.87,C1548763277,548745.61,466673.74,C_LEGIT_427102188,0.0,0.0,0,0,L04_00329,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,373,77,4,5,NORMAL,0.1496
L04_001630,602,TRANSFER,70001.06,C1548763277,466673.74,396672.68,C_LEGIT_273269585,35807.0,105808.06,0,0,L04_00329,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,373,77,5,5,NORMAL,0.15
L04_001631,367,TRANSFER,93855.49,C1375933969,1172963.81,1079108.32,C_LEGIT_455447302,180898.72,274754.21,0,0,L04_00330,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,305,62,1,5,NORMAL,0.08
L04_001632,382,CASH_OUT,161866.25,C1375933969,1079108.32,917242.07,C_LEGIT_211808598,0.0,0.0,0,0,L04_00330,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,305,62,2,5,NORMAL,0.15
L04_001633,398,PAYMENT,101286.58,C1375933969,917242.07,815955.49,C_LEGIT_375564445,0.0,0.0,0,0,L04_00330,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,305,62,3,5,NORMAL,0.1104
L04_001634,427,CASH_OUT,122393.32,C1375933969,815955.49,693562.17,C_LEGIT_518970200,0.0,0.0,0,0,L04_00330,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,305,62,4,5,NORMAL,0.15
L04_001635,450,PAYMENT,100920.77,C1375933969,693562.17,592641.4,C_LEGIT_793762569,0.0,0.0,0,0,L04_00330,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,305,62,5,5,NORMAL,0.1455
L04_001636,242,TRANSFER,219242.81,C1812112450,1499460.01,1280217.2,C_LEGIT_120859089,193107.26,412350.07,0,0,L04_00331,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,131,111,1,5,NORMAL,0.1462
L04_001637,290,PAYMENT,155838.33,C1812112450,1280217.2,1124378.87,C_LEGIT_724374710,0.0,0.0,0,0,L04_00331,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,131,111,2,5,NORMAL,0.1217
L04_001638,327,CASH_OUT,155404.21,C1812112450,1124378.87,968974.66,C_LEGIT_662636102,0.0,0.0,0,0,L04_00331,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,131,111,3,5,NORMAL,0.1382
L04_001639,365,TRANSFER,145346.2,C1812112450,968974.66,823628.46,C_LEGIT_787948697,117807.35,263153.55,0,0,L04_00331,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,131,111,4,5,NORMAL,0.15
L04_001640,414,TRANSFER,123544.27,C1812112450,823628.46,700084.19,C_LEGIT_484514170,197862.14,321406.41,0,0,L04_00331,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,131,111,5,5,NORMAL,0.15
L04_001641,153,PAYMENT,176904.07,C1914912161,1374872.14,1197968.07,C_LEGIT_116775279,0.0,0.0,0,0,L04_00332,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,21,132,1,5,NORMAL,0.1287
L04_001642,202,PAYMENT,40496.08,C1914912161,1197968.07,1157471.99,C_LEGIT_137755881,0.0,0.0,0,0,L04_00332,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,21,132,2,5,NORMAL,0.0338
L04_001643,219,CASH_OUT,32896.85,C1914912161,1157471.99,1124575.14,C_LEGIT_960210747,0.0,0.0,0,0,L04_00332,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,21,132,3,5,NORMAL,0.0284
L04_001644,243,CASH_OUT,150573.72,C1914912161,1124575.14,974001.42,C_LEGIT_663882928,0.0,0.0,0,0,L04_00332,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,21,132,4,5,NORMAL,0.1339
L04_001645,293,PAYMENT,89283.01,C1914912161,974001.42,884718.41,C_LEGIT_474474108,0.0,0.0,0,0,L04_00332,LEGITIMATE_DORMANT_REACTIVATION,Dormant account resumed normal activity without suspicious transaction intensity,NONE,1,21,132,5,5,NORMAL,0.0917
